#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 01 00 02 999 99.0 99.0  1.13  7.14  4.94 208 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 00 32 999 99.0 99.0  1.19  7.14  4.86 228 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 01 02 999 99.0 99.0  1.35  7.69  5.22 226 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 01 32 999 99.0 99.0  1.41  7.69  5.29 228 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 02 02 999 99.0 99.0  1.43  7.69  5.49 229 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 02 32 999 99.0 99.0  1.37  7.69  5.48 219 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 03 02 999 99.0 99.0  1.40  7.14  5.19 225 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 03 32 999 99.0 99.0  1.45  7.69  5.18 221 9999.0 999.0  11.0 999.0 99.0 99.00
2012 01 01 04 02 999 99.0 99.0  1.55  7.69  5.22 219 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 04 32 999 99.0 99.0  1.49  7.69  5.20 224 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 05 02 999 99.0 99.0  1.52  7.69  4.96 218 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 05 32 999 99.0 99.0  1.49  7.69  4.85 217 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 06 02 999 99.0 99.0  1.43  7.69  4.82 217 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 06 32 999 99.0 99.0  1.40  7.69  4.77 208 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 07 02 999 99.0 99.0  1.42  7.14  4.80 215 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 07 32 999 99.0 99.0  1.41  7.69  4.72 205 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 08 02 999 99.0 99.0  1.36  7.69  4.52 222 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 08 32 999 99.0 99.0  1.32  4.17  4.35 323 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 09 02 999 99.0 99.0  1.37  7.69  4.56 225 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 09 32 999 99.0 99.0  1.41  7.14  4.54 222 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 10 02 999 99.0 99.0  1.40  7.14  4.52 217 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 10 32 999 99.0 99.0  1.44  7.69  4.67 212 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 11 02 999 99.0 99.0  1.47  7.69  4.84 219 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 11 32 999 99.0 99.0  1.39  7.69  4.82 226 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 12 02 999 99.0 99.0  1.38  8.33  4.92 212 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 12 32 999 99.0 99.0  1.34  8.33  5.24 212 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 13 02 999 99.0 99.0  1.25  8.33  5.13 211 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 13 32 999 99.0 99.0  1.17  7.14  5.18 215 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 14 02 999 99.0 99.0  1.03  7.69  4.89 211 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 14 32 999 99.0 99.0  1.10  7.14  5.14 214 9999.0 999.0  10.9 999.0 99.0 99.00
2012 01 01 15 02 999 99.0 99.0  1.05  7.69  5.03 221 9999.0 999.0  11.0 999.0 99.0 99.00
