#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 09 15 53 260  4.1  6.2 99.00 99.00 99.00 999 9999.0  -6.3 999.0 -13.5 99.0 99.00
2017 01 09 16 00 270  4.1  5.7  0.40  4.00 99.00 999 9999.0  -6.2 999.0 -13.7 99.0 99.00
2017 01 09 16 30 280  3.6  6.2 99.00 99.00 99.00 999 9999.0  -6.3 999.0 -13.9 99.0 99.00
2017 01 09 16 45 270  4.1  6.7 99.00 99.00 99.00 999 9999.0  -6.2 999.0 -13.5 99.0 99.00
2017 01 09 16 53 270  3.1  5.7 99.00 99.00 99.00 999 9999.0  -6.2 999.0 -13.9 99.0 99.00
2017 01 09 17 00 270  3.1  5.7 99.00 99.00 99.00 999 9999.0  -6.2 999.0 -13.9 99.0 99.00
2017 01 09 17 23 270  3.1  5.7 99.00 99.00 99.00 999 9999.0  -6.0 999.0 -13.4 99.0 99.00
2017 01 09 17 30 270  3.1  5.7 99.00 99.00 99.00 999 9999.0  -6.0 999.0 -13.4 99.0 99.00
2017 01 09 18 30 270  3.1  6.7 99.00 99.00 99.00 999 9999.0  -5.8 999.0 -13.8 99.0 99.00
2017 01 09 18 45 270  3.1  5.1  0.30  3.00 99.00 999 9999.0  -5.7 999.0 -13.5 99.0 99.00
2017 01 09 18 53 260  3.1  5.1  0.20  3.00 99.00 999 9999.0  -5.5 999.0 -13.4 99.0 99.00
2017 01 09 19 00 260  3.1  4.6  0.20  3.00 99.00 999 9999.0  -5.6 999.0 -13.6 99.0 99.00
2017 01 09 19 15 260  3.1  5.1  0.20  3.00 99.00 999 9999.0  -5.5 999.0 -13.4 99.0 99.00
2017 01 09 19 23 240  2.6  4.6  0.20  3.00 99.00 999 9999.0  -5.1 999.0 -12.7 99.0 99.00
2017 01 09 19 30 260  3.1  5.7  0.20  3.00 99.00 999 9999.0  -5.3 999.0 -13.3 99.0 99.00
