YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 07 22 280  6.2 99.0  0.60  3.00 99.00 999 9999.0   1.6 999.0  -2.8 99.0 99.00
2004 02 07 23 280  7.2 99.0  0.50  3.00 99.00 999 9999.0   1.6 999.0  -2.7 99.0 99.00
2004 02 08 00 280  8.8 99.0  0.90  5.00 99.00 999 9999.0  -1.4 999.0 -11.6 99.0 99.00
2004 02 08 01 260 11.3 99.0  1.00  5.00 99.00 999 9999.0  -1.5 999.0 -11.2 99.0 99.00
2004 02 08 02 270 11.8 99.0  0.90  5.00 99.00 999 9999.0  -1.2 999.0 -10.7 99.0 99.00
2004 02 08 03 260  9.8 99.0  1.00  5.00 99.00 999 9999.0  -1.2 999.0  -9.6 99.0 99.00
2004 02 08 04 260  9.3 99.0  0.90  5.00 99.00 999 9999.0  -1.4 999.0  -8.9 99.0 99.00
2004 02 08 05  10 11.3 99.0  0.90  5.00 99.00 999 9999.0  -2.7 999.0  -9.6 99.0 99.00
2004 02 08 06 340 10.3 99.0  1.00  3.00 99.00 999 9999.0  -3.2 999.0 -10.0 99.0 99.00
2004 02 08 07 190 11.3 99.0  0.80  3.00 99.00 999 9999.0  -3.6 999.0  -9.2 99.0 99.00
2004 02 08 08 340  9.3 99.0  0.80  3.00 99.00 999 9999.0  -3.7 999.0  -9.6 99.0 99.00
2004 02 08 09 340  9.3 99.0  0.80  4.00 99.00 999 9999.0  -3.7 999.0  -9.6 99.0 99.00
2004 02 08 10 360 10.8 99.0  0.90  3.00 99.00 999 9999.0  -4.4 999.0 -11.4 99.0 99.00
2004 02 08 11 330 12.4 99.0  1.00  4.00 99.00 999 9999.0  -5.2 999.0 -12.4 99.0 99.00
2004 02 08 12 330 13.9 99.0  1.20  4.00 99.00 999 9999.0  -6.6 999.0 -15.0 99.0 99.00
2004 02 08 13 310 11.3 99.0  1.20  5.00 99.00 999 9999.0  -7.8 999.0 -17.9 99.0 99.00
2004 02 08 14 310 12.4 99.0  1.10  5.00 99.00 999 9999.0  -8.2 999.0 -18.3 99.0 99.00
2004 02 08 15 350 12.9 99.0  1.20  5.00 99.00 999 9999.0  -6.8 999.0 -14.4 99.0 99.00
2004 02 08 16 310 11.3 99.0  1.10  5.00 99.00 999 9999.0  -6.3 999.0 -15.9 99.0 99.00
2004 02 08 17 320 10.8 99.0  1.20  5.00 99.00 999 9999.0  -5.3 999.0 -13.2 99.0 99.00
2004 02 08 18 310 10.3 99.0  0.80  4.00 99.00 999 9999.0  -4.4 999.0 -14.6 99.0 99.00
2004 02 08 19 270 11.8 99.0  1.00  5.00 99.00 999 9999.0  -3.5 999.0 -14.8 99.0 99.00
2004 02 08 20 290  7.2 99.0  0.80  4.00 99.00 999 9999.0  -2.8 999.0 -15.6 99.0 99.00
2004 02 08 21 280  6.7 99.0  0.60  4.00 99.00 999 9999.0  -2.1 999.0 -14.8 99.0 99.00
