#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 01 00 00 240  5.7  7.2  0.20 99.00 99.00 999 9999.0   4.7   3.8   2.2 99.0 99.00
2011 01 01 00 23 230  4.6  6.2  0.30  2.00 99.00 999 9999.0   4.6   3.8   2.5 99.0 99.00
2011 01 01 00 30 230  4.6  6.2  0.30  2.00 99.00 999 9999.0   4.6   3.8   2.5 99.0 99.00
2011 01 01 00 45 240  4.1  6.2  0.40  3.00 99.00 999 9999.0   4.5   3.8   2.6 99.0 99.00
2011 01 01 01 00 230  5.1  7.2  0.40  3.00 99.00 999 9999.0   4.6   3.8   2.6 99.0 99.00
2011 01 01 01 23 230  5.1  7.2  0.40  3.00 99.00 999 9999.0   4.6   3.8   2.6 99.0 99.00
2011 01 01 01 30 210  4.6  5.7  0.40  3.00 99.00 999 9999.0   4.6   3.8   2.6 99.0 99.00
2011 01 01 02 00 200  3.6  4.6  0.30  3.00 99.00 999 9999.0   4.5   3.8   2.5 99.0 99.00
2011 01 01 02 23 200  2.6  4.1  0.30  2.00 99.00 999 9999.0   4.5   3.8   2.5 99.0 99.00
2011 01 01 02 45 220  3.1  4.1  0.30  2.00 99.00 999 9999.0   4.4   3.8   2.6 99.0 99.00
2011 01 01 03 00 220  4.1  5.1  0.30  3.00 99.00 999 9999.0   4.5   3.8   2.7 99.0 99.00
2011 01 01 03 23 220  4.6  6.2  0.30  3.00 99.00 999 9999.0   4.6   3.9   2.5 99.0 99.00
2011 01 01 03 30 220  4.6  6.2  0.30  3.00 99.00 999 9999.0   4.5   3.9   2.4 99.0 99.00
2011 01 01 04 00 220  4.6  6.2  0.30  3.00 99.00 999 9999.0   4.5   3.9   2.7 99.0 99.00
2011 01 01 04 23 220  5.1  6.2  0.30  2.00 99.00 999 9999.0   4.5   3.9   2.5 99.0 99.00
2011 01 01 04 45 230  5.1  6.2  0.30  2.00 99.00 999 9999.0   4.4   3.9   2.6 99.0 99.00
2011 01 01 05 00 230  4.6  5.7  0.30  2.00 99.00 999 9999.0   4.4   3.9   2.7 99.0 99.00
2011 01 01 05 23 230  5.1  6.2  0.30  2.00 99.00 999 9999.0   4.4   3.9   2.6 99.0 99.00
2011 01 01 05 30 240  4.1  5.7  0.30  2.00 99.00 999 9999.0   4.4   3.9   2.5 99.0 99.00
2011 01 01 06 00 250  3.1  4.1  0.20 99.00 99.00 999 9999.0   4.2   3.9   2.6 99.0 99.00
2011 01 01 06 23 240  3.6  5.1  0.20 99.00 99.00 999 9999.0   4.2   3.8   2.7 99.0 99.00
2011 01 01 06 45 240  4.6  6.2  0.20 99.00 99.00 999 9999.0   4.4   3.8   2.8 99.0 99.00
2011 01 01 07 00 240  5.1  6.7  0.30  2.00 99.00 999 9999.0   4.6   3.8   2.7 99.0 99.00
2011 01 01 07 23 230  4.6  6.2  0.30  2.00 99.00 999 9999.0   4.5   3.8   2.7 99.0 99.00
2011 01 01 07 30 240  5.1  6.2  0.30  2.00 99.00 999 9999.0   4.6   3.8   2.7 99.0 99.00
2011 01 01 07 45 250  4.1  5.7  0.20 99.00 99.00 999 9999.0   4.6   3.8   2.7 99.0 99.00
2011 01 01 08 00 240  4.1  5.1  0.20 99.00 99.00 999 9999.0   4.5   3.8   2.7 99.0 99.00
2011 01 01 08 23 240  3.6  4.6  0.10 99.00 99.00 999 9999.0   4.5   3.8   2.8 99.0 99.00
2011 01 01 08 45 240  4.6  5.7  0.10 99.00 99.00 999 9999.0   4.5   3.9   2.8 99.0 99.00
2011 01 01 09 00 240  4.1  4.6  0.10 99.00 99.00 999 9999.0   4.6   3.9   2.9 99.0 99.00
2011 01 01 09 23 240  4.6  5.7  0.10 99.00 99.00 999 9999.0   4.4   3.9   2.7 99.0 99.00
2011 01 01 09 30 240  4.6  5.7  0.10 99.00 99.00 999 9999.0   4.4   3.9   2.7 99.0 99.00
2011 01 01 10 00 250  3.6  4.6  0.10 99.00 99.00 999 9999.0   4.4   3.9   2.6 99.0 99.00
2011 01 01 10 23 250  3.6  5.1  0.10 99.00 99.00 999 9999.0   4.4   3.9   2.8 99.0 99.00
