#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 01 00 01 999 99.0 99.0  0.78  5.00  4.09 240 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 00 31 999 99.0 99.0  0.71 13.33  3.81 162 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 01 01 999 99.0 99.0  0.75  3.12  3.78  63 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 01 31 999 99.0 99.0  0.82  3.23  3.78  63 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 02 01 999 99.0 99.0  0.77  3.57  3.71  76 9999.0 999.0   8.6 999.0 99.0 99.00
2010 01 01 02 31 999 99.0 99.0  0.81  3.70  3.78  66 9999.0 999.0   8.6 999.0 99.0 99.00
2010 01 01 03 01 999 99.0 99.0  0.78  3.57  3.78  58 9999.0 999.0   8.6 999.0 99.0 99.00
2010 01 01 03 31 999 99.0 99.0  0.81  3.70  3.89  58 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 04 01 999 99.0 99.0  0.79  3.85  3.87  72 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 04 31 999 99.0 99.0  0.84  3.70  4.01  73 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 05 01 999 99.0 99.0  0.85  3.85  3.95  58 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 05 31 999 99.0 99.0  0.89  3.57  3.96  63 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 06 01 999 99.0 99.0  0.90  3.70  3.92  59 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 06 31 999 99.0 99.0  0.90  3.85  4.00  65 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 07 01 999 99.0 99.0  0.87  3.85  4.00  56 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 07 31 999 99.0 99.0  0.93  6.25  4.27 193 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 08 01 999 99.0 99.0  0.94  6.25  4.36 191 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 08 31 999 99.0 99.0  0.86  6.25  4.25 195 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 09 01 999 99.0 99.0  0.87  5.88  4.32 195 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 09 31 999 99.0 99.0  0.86  5.88  4.49 194 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 10 01 999 99.0 99.0  0.81  6.25  4.52 184 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 10 31 999 99.0 99.0  0.81  5.88  4.60 193 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 11 01 999 99.0 99.0  0.85 12.50  4.81 149 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 11 31 999 99.0 99.0  0.86 14.29  4.89 162 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 12 01 999 99.0 99.0  0.89  6.25  5.05 194 9999.0 999.0   8.5 999.0 99.0 99.00
2010 01 01 12 31 999 99.0 99.0  0.96  9.09  5.43 204 9999.0 999.0   8.5 999.0 99.0 99.00
