#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 01 01 00 00 999 99.0 99.0  1.14  4.35  4.11 158 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 00 30 999 99.0 99.0  1.23  4.55  4.13 159 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 01 00 999 99.0 99.0  1.21  4.35  4.21 158 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 01 30 999 99.0 99.0  1.38  5.00  4.37 156 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 02 00 999 99.0 99.0  1.42  5.00  4.30 155 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 02 30 999 99.0 99.0  1.44  5.00  4.44 155 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 03 00 999 99.0 99.0  1.66  5.00  4.58 155 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 03 30 999 99.0 99.0  1.80  5.56  4.71 153 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 04 00 999 99.0 99.0  1.90  5.56  4.72 148 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 01 04 30 999 99.0 99.0  2.24  5.56  4.95 152 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 01 05 00 999 99.0 99.0  2.58  5.88  5.22 148 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 01 05 30 999 99.0 99.0  2.59  6.25  5.36 156 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 01 06 00 999 99.0 99.0  2.92  6.67  5.55 153 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 01 06 30 999 99.0 99.0  2.94  6.67  5.78 158 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 07 30 999 99.0 99.0  3.51  7.69  6.24 162 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 01 08 00 999 99.0 99.0  3.17  7.69  6.15 167 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 01 08 30 999 99.0 99.0  3.19  7.69  6.12 158 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 01 09 00 999 99.0 99.0  3.24  7.69  6.27 162 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 01 09 30 999 99.0 99.0  2.77  7.69  5.94 163 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 01 10 00 999 99.0 99.0  3.06  7.69  6.20 169 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 10 30 999 99.0 99.0  3.01  7.69  6.22 165 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 11 00 999 99.0 99.0  2.77  7.69  5.92 169 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 11 30 999 99.0 99.0  2.74  8.33  5.96 169 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 12 00 999 99.0 99.0  2.82  7.69  5.99 174 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 12 30 999 99.0 99.0  2.80  8.33  5.98 169 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 13 00 999 99.0 99.0  2.84  8.33  5.99 169 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 01 13 30 999 99.0 99.0  2.76  7.69  5.91 174 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 14 00 999 99.0 99.0  2.74  7.69  5.97 169 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 14 30 999 99.0 99.0  2.83  8.33  6.15 172 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 15 00 999 99.0 99.0  2.87  8.33  6.14 169 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 15 30 999 99.0 99.0  2.99  8.33  6.23 166 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 16 00 999 99.0 99.0  2.91  8.33  6.11 181 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 16 30 999 99.0 99.0  3.08  7.69  6.17 177 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 17 00 999 99.0 99.0  2.90  8.33  6.19 181 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 17 30 999 99.0 99.0  2.77  8.33  6.20 181 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 18 00 999 99.0 99.0  3.06  9.09  6.59 186 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 18 30 999 99.0 99.0  3.00  8.33  6.68 184 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 19 00 999 99.0 99.0  2.86  8.33  6.67 174 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 19 30 999 99.0 99.0  2.76  9.88  6.70 180 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 20 00 999 99.0 99.0  2.66  8.33  6.53 180 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 20 30 999 99.0 99.0  2.63 10.53  6.44 179 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 21 00 999 99.0 99.0  2.64  9.09  6.26 193 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 21 30 999 99.0 99.0  2.68  9.09  6.08 186 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 22 00 999 99.0 99.0  2.52  9.09  6.02 186 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 22 30 999 99.0 99.0  2.83  9.88  6.04 190 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 23 00 999 99.0 99.0  2.74  9.88  5.98 190 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 01 23 30 999 99.0 99.0  2.74  5.88  5.60 283 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 00 00 999 99.0 99.0  2.64  5.88  5.72 297 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 00 30 999 99.0 99.0  2.37  9.88  5.73 189 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 02 01 00 999 99.0 99.0  2.45  9.88  5.86 180 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 02 01 30 999 99.0 99.0  2.18  9.88  5.61 191 9999.0 999.0   8.9 999.0 99.0 99.00
2019 01 02 02 00 999 99.0 99.0  2.28  9.88  5.79 187 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 02 30 999 99.0 99.0  2.24  9.88  5.73 189 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 03 00 999 99.0 99.0  2.23  9.09  5.78 193 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 03 30 999 99.0 99.0  2.19 10.53  6.02 196 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 04 00 999 99.0 99.0  2.00  9.88  5.64 191 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 04 30 999 99.0 99.0  2.00  9.09  5.73 186 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 05 00 999 99.0 99.0  1.93  9.88  5.77 191 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 05 30 999 99.0 99.0  1.93  9.88  5.73 200 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 06 00 999 99.0 99.0  1.83  9.09  5.76 194 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 06 30 999 99.0 99.0  1.79  9.09  5.46 191 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 07 00 999 99.0 99.0  1.63  9.09  5.50 187 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 07 30 999 99.0 99.0  1.65  9.09  5.45 193 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 08 00 999 99.0 99.0  1.63  9.09  5.30 198 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 08 30 999 99.0 99.0  1.59  9.09  5.36 190 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 09 00 999 99.0 99.0  1.58  9.09  5.31 197 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 09 30 999 99.0 99.0  1.59  9.09  4.92 196 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 10 00 999 99.0 99.0  1.51  8.33  5.01 190 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 10 30 999 99.0 99.0  1.47  8.33  5.01 183 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 11 00 999 99.0 99.0  1.42  8.33  4.81 186 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 11 30 999 99.0 99.0  1.39  9.09  4.94 189 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 12 00 999 99.0 99.0  1.28  9.09  4.78 189 9999.0 999.0   8.8 999.0 99.0 99.00
2019 01 02 20 30 999 99.0 99.0  0.69  7.69  4.93 173 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 21 00 999 99.0 99.0  0.66  9.09  4.92 177 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 21 30 999 99.0 99.0  0.66  9.09  5.03 166 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 22 00 999 99.0 99.0  0.66  9.09  5.43 166 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 22 30 999 99.0 99.0  0.57  8.33  5.31 156 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 23 00 999 99.0 99.0  0.59  9.09  5.25 165 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 02 23 30 999 99.0 99.0  0.58  9.88  5.06 172 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 00 00 999 99.0 99.0  0.64  9.09  5.42 153 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 00 30 999 99.0 99.0  0.62  8.33  5.32 160 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 01 00 999 99.0 99.0  0.60  9.09  5.08 153 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 01 30 999 99.0 99.0  0.60  9.09  5.07 156 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 02 00 999 99.0 99.0  0.63  8.33  5.01 169 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 02 30 999 99.0 99.0  0.63  8.33  4.32 163 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 03 00 999 99.0 99.0  0.67  9.09  4.29 170 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 03 30 999 99.0 99.0  0.72  9.09  4.36 169 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 04 00 999 99.0 99.0  0.76  8.33  4.06 159 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 04 30 999 99.0 99.0  0.81  8.33  3.89 153 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 05 00 999 99.0 99.0  0.81  3.45  3.87 153 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 05 30 999 99.0 99.0  0.86  7.69  3.81 152 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 06 00 999 99.0 99.0  0.92  3.85  3.92 156 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 06 30 999 99.0 99.0  0.94  3.85  3.99 149 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 07 00 999 99.0 99.0  0.99  4.00  3.95 159 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 07 30 999 99.0 99.0  0.97  4.17  4.00 146 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 08 00 999 99.0 99.0  0.99  4.00  4.03 139 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 08 30 999 99.0 99.0  1.00  4.17  3.96 145 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 09 00 999 99.0 99.0  0.94  4.17  3.95 138 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 09 30 999 99.0 99.0  0.95  4.00  4.02 152 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 10 00 999 99.0 99.0  0.96  4.35  4.01 127 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 10 30 999 99.0 99.0  1.00  4.35  4.01 136 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 11 00 999 99.0 99.0  1.03  4.17  4.00 142 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 11 30 999 99.0 99.0  0.98  4.00  4.01 149 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 12 00 999 99.0 99.0  0.98  4.17  3.97 139 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 12 30 999 99.0 99.0  0.96  4.76  4.03 111 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 13 00 999 99.0 99.0  0.96  4.55  4.05 113 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 13 30 999 99.0 99.0  0.97  4.17  4.10 141 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 14 00 999 99.0 99.0  0.92  4.17  4.14 138 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 14 30 999 99.0 99.0  0.88  4.55  4.14 118 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 15 00 999 99.0 99.0  0.88  4.35  4.07 146 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 15 30 999 99.0 99.0  0.85  4.17  3.83 156 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 16 00 999 99.0 99.0  0.86  4.35  3.82 151 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 16 30 999 99.0 99.0  0.91  4.17  3.57 158 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 17 00 999 99.0 99.0  0.95  3.23  3.56 281 9999.0 999.0   8.7 999.0 99.0 99.00
2019 01 03 17 30 999 99.0 99.0  0.99  3.57  3.60 277 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 18 00 999 99.0 99.0  1.08  3.57  3.74 283 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 18 30 999 99.0 99.0  1.08  4.00  3.77 279 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 19 00 999 99.0 99.0  1.19  4.55  3.93 264 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 19 30 999 99.0 99.0  1.14  4.35  3.95 280 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 03 20 00 999 99.0 99.0  1.08  4.35  3.88 284 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 20 30 999 99.0 99.0  1.08  4.55  3.96 256 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 21 00 999 99.0 99.0  1.06  4.76  3.91 245 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 21 30 999 99.0 99.0  1.04  4.35  3.87 273 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 22 00 999 99.0 99.0  1.08  4.35  3.93 256 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 22 30 999 99.0 99.0  1.02  4.35  3.95 277 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 23 00 999 99.0 99.0  1.05  4.35  3.91 266 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 03 23 30 999 99.0 99.0  1.02  4.55  3.83 256 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 04 00 00 999 99.0 99.0  1.05  3.85  3.87 307 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 00 30 999 99.0 99.0  1.10  3.85  3.90 309 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 01 00 999 99.0 99.0  1.24  4.35  3.95 301 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 01 30 999 99.0 99.0  1.22  4.35  4.03 301 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 04 02 00 999 99.0 99.0  1.25  4.55  4.09 291 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 04 02 30 999 99.0 99.0  1.26  4.35  4.19 294 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 03 00 999 99.0 99.0  1.39  5.26  4.40 253 9999.0 999.0   8.6 999.0 99.0 99.00
2019 01 04 03 30 999 99.0 99.0  1.32  4.17  4.20 307 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 04 00 999 99.0 99.0  1.32  4.55  4.34 301 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 04 30 999 99.0 99.0  1.30  4.35  4.38 304 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 05 00 999 99.0 99.0  1.29  5.00  4.52 262 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 05 30 999 99.0 99.0  1.23  7.69  4.49 165 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 06 00 999 99.0 99.0  1.20  7.69  4.60 166 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 06 30 999 99.0 99.0  1.03  7.69  4.60 167 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 07 00 999 99.0 99.0  1.05  7.69  4.57 167 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 07 30 999 99.0 99.0  0.99  7.14  4.67 155 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 08 00 999 99.0 99.0  0.96  7.14  4.90 165 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 08 30 999 99.0 99.0  0.92  7.14  4.83 158 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 09 00 999 99.0 99.0  0.89  7.14  4.62 153 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 09 30 999 99.0 99.0  0.87  7.14  4.59 167 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 10 00 999 99.0 99.0  0.90  7.14  4.61 142 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 10 30 999 99.0 99.0  0.94  7.14  4.73 145 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 11 00 999 99.0 99.0  0.87  7.14  4.26 144 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 11 30 999 99.0 99.0  0.94  7.14  4.30 151 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 12 00 999 99.0 99.0  0.92  7.14  4.24 149 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 12 30 999 99.0 99.0  0.88  6.67  4.25 172 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 13 00 999 99.0 99.0  0.88  6.67  4.23 179 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 13 30 999 99.0 99.0  0.88  7.14  4.12 166 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 14 00 999 99.0 99.0  0.93  3.70  3.74 246 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 14 30 999 99.0 99.0  1.00  4.17  3.83 241 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 15 30 999 99.0 99.0  1.18  4.55  4.04 242 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 16 00 999 99.0 99.0  1.25  4.76  4.15 242 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 16 30 999 99.0 99.0  1.28  5.00  4.29 245 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 17 00 999 99.0 99.0  1.24  5.00  4.15 243 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 17 30 999 99.0 99.0  1.40  5.00  4.30 241 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 18 00 999 99.0 99.0  1.40  5.26  4.25 239 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 18 30 999 99.0 99.0  1.49  5.56  4.42 239 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 19 00 999 99.0 99.0  1.63  5.56  4.56 245 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 19 30 999 99.0 99.0  1.69  5.88  4.69 246 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 20 00 999 99.0 99.0  1.69  5.56  4.73 242 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 20 30 999 99.0 99.0  1.82  5.88  4.85 245 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 21 00 999 99.0 99.0  2.08  6.25  5.13 249 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 21 30 999 99.0 99.0  1.95  6.25  5.04 250 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 22 00 999 99.0 99.0  1.99  5.88  5.07 242 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 22 30 999 99.0 99.0  2.00  6.25  5.12 248 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 23 00 999 99.0 99.0  2.14  6.67  5.11 245 9999.0 999.0   8.5 999.0 99.0 99.00
2019 01 04 23 30 999 99.0 99.0  2.10  6.25  5.00 245 9999.0 999.0   8.5 999.0 99.0 99.00
