#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 01 00 00 999 99.0 99.0  2.60  7.14  5.63 195 9999.0 999.0   7.6 999.0 99.0 99.00
2017 01 01 00 30 999 99.0 99.0  2.49  6.67  5.56 200 9999.0 999.0   7.6 999.0 99.0 99.00
2017 01 01 01 00 999 99.0 99.0  2.84  7.14  5.72 193 9999.0 999.0   7.7 999.0 99.0 99.00
2017 01 01 01 30 999 99.0 99.0  2.82  7.69  5.82 192 9999.0 999.0   7.7 999.0 99.0 99.00
2017 01 01 02 00 999 99.0 99.0  2.60  7.14  5.66 195 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 01 02 30 999 99.0 99.0  2.93  7.69  6.06 189 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 01 03 00 999 99.0 99.0  2.76  7.69  5.85 185 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 01 03 30 999 99.0 99.0  2.86  7.69  6.04 186 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 01 04 00 999 99.0 99.0  3.00  8.33  6.05 181 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 01 04 30 999 99.0 99.0  2.65  8.33  5.85 174 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 01 05 00 999 99.0 99.0  2.93  8.33  6.24 182 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 01 05 30 999 99.0 99.0  2.56  8.33  6.02 179 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 01 06 00 999 99.0 99.0  2.58  8.33  5.90 176 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 06 30 999 99.0 99.0  2.49  8.33  5.91 174 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 07 00 999 99.0 99.0  2.14  8.33  5.73 175 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 07 30 999 99.0 99.0  2.19  8.33  5.88 171 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 08 00 999 99.0 99.0  2.08  8.33  5.92 169 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 08 30 999 99.0 99.0  2.03  8.33  5.87 169 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 09 00 999 99.0 99.0  1.94  9.09  5.84 160 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 09 30 999 99.0 99.0  1.93  9.09  5.64 167 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 10 00 999 99.0 99.0  2.04  8.33  6.13 168 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 10 30 999 99.0 99.0  1.83  9.09  5.65 167 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 11 00 999 99.0 99.0  1.84  8.33  5.75 171 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 11 30 999 99.0 99.0  1.92  8.33  5.93 174 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 12 00 999 99.0 99.0  1.87  8.33  5.75 168 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 12 30 999 99.0 99.0  1.82  8.33  5.64 171 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 13 00 999 99.0 99.0  1.94  8.33  5.96 171 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 13 30 999 99.0 99.0  1.67  8.33  5.39 169 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 14 00 999 99.0 99.0  1.59  9.09  5.44 164 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 14 30 999 99.0 99.0  1.68  9.09  5.63 162 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 15 00 999 99.0 99.0  1.53  9.09  5.53 168 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 16 00 999 99.0 99.0  1.52  8.33  5.92 174 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 16 30 999 99.0 99.0  1.27  8.33  5.60 172 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 17 00 999 99.0 99.0  1.38  9.09  6.11 162 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 17 30 999 99.0 99.0  1.31  9.09  6.08 167 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 18 00 999 99.0 99.0  1.25  9.09  6.08 160 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 18 30 999 99.0 99.0  1.20  8.33  6.06 162 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 19 00 999 99.0 99.0  1.23  8.33  6.10 164 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 19 30 999 99.0 99.0  1.12  8.33  5.93 164 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 20 00 999 99.0 99.0  1.14  9.09  6.07 161 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 01 20 30 999 99.0 99.0  1.10  8.33  6.13 174 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 01 21 00 999 99.0 99.0  1.06  8.33  6.02 167 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 01 21 30 999 99.0 99.0  1.08  9.09  6.01 165 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 01 22 00 999 99.0 99.0  1.11  8.33  6.05 168 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 01 22 30 999 99.0 99.0  0.99  8.33  5.87 172 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 01 23 00 999 99.0 99.0  1.11  8.33  6.16 172 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 01 23 30 999 99.0 99.0  1.07  8.33  6.10 169 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 00 00 999 99.0 99.0  1.11  7.69  6.06 172 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 00 30 999 99.0 99.0  1.15  7.69  6.08 167 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 01 00 999 99.0 99.0  1.05  7.14  5.91 178 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 01 30 999 99.0 99.0  1.09  7.14  6.09 172 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 02 00 999 99.0 99.0  1.03  7.69  6.12 171 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 02 30 999 99.0 99.0  1.10  7.14  6.17 172 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 03 00 999 99.0 99.0  1.02  7.14  6.09 175 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 03 30 999 99.0 99.0  1.03  7.69  6.18 167 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 04 00 999 99.0 99.0  0.98  7.14  6.12 174 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 04 30 999 99.0 99.0  0.96  7.14  6.16 171 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 05 00 999 99.0 99.0  0.96  7.14  6.15 174 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 05 30 999 99.0 99.0  1.03  7.69  6.27 169 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 06 00 999 99.0 99.0  0.97  7.14  6.20 179 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 06 30 999 99.0 99.0  0.95  7.14  5.93 175 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 07 00 999 99.0 99.0  0.93  6.67  5.39 179 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 07 30 999 99.0 99.0  0.90  7.69  5.30 174 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 08 00 999 99.0 99.0  0.94  7.14  5.28 181 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 08 30 999 99.0 99.0  0.94  7.14  5.05 176 9999.0 999.0   7.8 999.0 99.0 99.00
2017 01 02 09 00 999 99.0 99.0  0.92  6.67  4.98 178 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 09 30 999 99.0 99.0  0.88  7.69  4.81 174 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 10 00 999 99.0 99.0  0.90  7.69  4.71 167 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 10 30 999 99.0 99.0  0.85  6.67  4.55 179 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 11 00 999 99.0 99.0  0.84  7.14  4.63 172 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 11 30 999 99.0 99.0  0.85  7.14  4.50 168 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 02 12 00 999 99.0 99.0  0.82  6.67  4.46 167 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 12 30 999 99.0 99.0  0.90  7.14  4.48 171 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 13 00 999 99.0 99.0  0.94  6.67  4.38 176 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 13 30 999 99.0 99.0  0.94  3.85  4.06  71 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 14 00 999 99.0 99.0  0.97  4.00  4.09  72 9999.0 999.0   8.1 999.0 99.0 99.00
2017 01 02 14 30 999 99.0 99.0  1.03  4.35  4.16  78 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 15 30 999 99.0 99.0  1.17  4.76  4.20  88 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 16 00 999 99.0 99.0  1.23  4.55  4.21  91 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 16 30 999 99.0 99.0  1.28  4.76  4.29  93 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 17 00 999 99.0 99.0  1.42  5.00  4.41 102 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 17 30 999 99.0 99.0  1.36  5.26  4.40 112 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 02 18 00 999 99.0 99.0  1.39  5.56  4.46 123 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 18 30 999 99.0 99.0  1.49  5.56  4.63 109 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 19 00 999 99.0 99.0  1.53  5.56  4.70 109 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 19 30 999 99.0 99.0  1.66  5.88  4.70 113 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 20 00 999 99.0 99.0  1.77  5.88  4.95 109 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 20 30 999 99.0 99.0  1.76  5.88  4.86 109 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 21 00 999 99.0 99.0  1.78  5.88  4.99 106 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 21 30 999 99.0 99.0  1.81  5.88  4.96 101 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 22 00 999 99.0 99.0  1.85  5.88  4.97 108 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 22 30 999 99.0 99.0  1.76  6.25  4.96 109 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 23 00 999 99.0 99.0  1.99  6.67  5.25 115 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 02 23 30 999 99.0 99.0  1.84  6.67  5.03 113 9999.0 999.0   7.9 999.0 99.0 99.00
2017 01 03 00 00 999 99.0 99.0  2.16  6.25  5.37 106 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 03 00 30 999 99.0 99.0  2.19  6.25  5.44  93 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 03 01 00 999 99.0 99.0  2.34  6.67  5.60 101 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 03 01 30 999 99.0 99.0  2.42  7.14  5.62 101 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 03 02 00 999 99.0 99.0  2.61  7.14  6.00 105 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 03 02 30 999 99.0 99.0  2.63  7.69  6.08 103 9999.0 999.0   8.0 999.0 99.0 99.00
2017 01 03 03 00 999 99.0 99.0  2.59  7.69  5.97 112 9999.0 999.0   8.0 999.0 99.0 99.00
