#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 12 31 23 50 315  5.3  6.5  0.27  2.47  2.61 298 1023.2  -1.2   4.9 -12.0 99.0 99.00
2015 01 01 00 50 323  4.2  5.9  0.28  2.60  2.82 300 1022.8  -1.4   4.7 -11.7 99.0 99.00
2015 01 01 01 50 298  3.4  5.2  0.24 99.00  2.93 999 1022.5  -1.2   4.7 -11.6 99.0 99.00
2015 01 01 02 50 295  2.3  3.7  0.20 99.00  3.17 999 1021.9  -1.1   4.7 -11.4 99.0 99.00
2015 01 01 03 50 270  5.7 10.4  0.19 99.00  2.79 999 1021.5  -0.7   4.8  -9.8 99.0 99.00
2015 01 01 04 50 282  8.5 10.9  0.48  3.23  3.18 267 1020.5  -0.6   4.9 -10.2 99.0 99.00
2015 01 01 05 50 266 10.1 13.0  0.77  3.57  3.40 271 1019.7  -0.6   5.0  -9.2 99.0 99.00
2015 01 01 06 50 262 10.4 12.7  0.78  4.17  3.38 264 1019.0  -0.6   5.0  -8.2 99.0 99.00
2015 01 01 07 50 276  8.9 12.1  0.74  4.00  3.28 273 1018.1  -1.1   5.1  -6.9 99.0 99.00
2015 01 01 08 50 278 11.4 14.8  0.76  3.85  3.26 286 1017.3  -0.5   5.0  -7.2 99.0 99.00
2015 01 01 09 50 279 13.7 16.4  1.10  4.00  3.44 286 1016.6  -0.4   5.0  -9.4 99.0 99.00
2015 01 01 10 50 285 14.3 17.7  1.32  4.17  3.69 276 1017.0  -0.8   5.0  -9.8 99.0 99.00
2015 01 01 11 50 277 15.0 19.5  1.40  4.35  3.94 281 1017.3  -0.9   4.9  -9.5 99.0 99.00
2015 01 01 12 50 272 12.6 15.2  1.24  4.55  3.91 282 1018.3  -1.1   4.8  -9.6 99.0 99.00
2015 01 01 13 50 287 10.8 14.1  1.17  4.55  4.04 272 1019.4  -1.3   4.7  -9.1 99.0 99.00
2015 01 01 14 50 289  9.8 12.1  0.84  4.55  3.95 272 1019.2  -0.8   4.5  -9.3 99.0 99.00
2015 01 01 15 50 265  9.1 10.9  0.89  4.76  4.08 272 1018.6  -0.6   4.6 -10.3 99.0 99.00
2015 01 01 16 50 248 10.6 13.0  0.90  4.76  4.05 274 1017.6   0.3   4.8  -9.2 99.0 99.00
2015 01 01 17 50 256 11.0 13.2  0.99  4.55  3.81 275 1016.6   0.6   4.9  -6.0 99.0 99.00
2015 01 01 18 50 258 11.2 13.8  1.02  4.35  3.74 257 1015.8   0.7   5.0  -6.5 99.0 99.00
2015 01 01 19 50 243 10.2 12.4  0.94  4.35  3.57 268 1014.6   1.2   5.1  -6.0 99.0 99.00
2015 01 01 20 50 245 11.3 14.3  0.81  3.33  3.25 252 1014.3   1.9   5.1  -4.1 99.0 99.00
2015 01 01 21 50 237 13.3 15.9  0.88  3.57  3.26 253 1013.6   2.8   5.1  -2.9 99.0 99.00
2015 01 01 22 50 249 13.6 16.1  1.03  4.17  3.44 245 1013.8   3.4   5.0  -2.9 99.0 99.00
2015 01 01 23 50 263 10.5 12.8  1.08  4.00  3.48 247 1014.2   3.6   5.0  -2.4 99.0 99.00
2015 01 02 00 50 260  9.8 11.7  0.91  3.57  3.47 270 1014.5   4.1   5.0  -2.6 99.0 99.00
2015 01 02 01 50 259  9.6 11.1  0.84  4.00  3.64 269 1014.2   4.5   5.0  -1.3 99.0 99.00
2015 01 02 02 50 262  9.0 11.2  0.77  4.35  3.82 273 1014.3   5.0   4.9  -0.8 99.0 99.00
2015 01 02 03 50 255  9.9 12.3  0.98  4.55  3.98 272 1014.0   5.2   4.9  -2.8 99.0 99.00
2015 01 02 04 50 256 10.1 12.0  0.98  4.76  4.06 278 1014.0   5.4   4.9  -3.0 99.0 99.00
2015 01 02 05 50 267 12.1 16.7  1.27  5.00  4.18 274 1014.2   5.6   4.9  -2.7 99.0 99.00
2015 01 02 06 50 270 10.4 12.9  1.21  4.76  4.06 274 1014.3   5.2   4.9  -2.8 99.0 99.00
2015 01 02 07 50 274 10.4 13.1  1.03  4.55  3.66 276 1014.6   4.8   5.0  -4.0 99.0 99.00
2015 01 02 08 50 280 10.3 12.0  0.88  4.35  3.49 277 1014.6   4.5   4.9  -5.2 99.0 99.00
2015 01 02 09 50 281  9.2 11.0  0.73  3.85  3.22 280 1015.2   4.3   4.9  -4.5 99.0 99.00
2015 01 02 10 50 279  9.2 11.2  0.79  3.57  3.24 277 1015.5   4.0   4.9  -4.2 99.0 99.00
2015 01 02 11 50 281  9.6 11.5  0.71  3.33  3.20 267 1016.9   3.8   4.8  -4.2 99.0 99.00
2015 01 02 12 50 286  9.5 11.2  0.66  3.45  3.28 273 1018.4   3.7   4.8  -4.5 99.0 99.00
2015 01 02 13 50 281  9.2 10.7  0.70  3.70  3.49 281 1019.5   3.7   4.8  -4.3 99.0 99.00
2015 01 02 14 50 269  8.5  9.9  0.66  4.17  3.54 266 1019.5   3.8   4.7  -4.4 99.0 99.00
2015 01 02 15 50 277 10.8 13.8  0.58  4.00  3.63 266 1018.9   4.6   4.9  -4.9 99.0 99.00
2015 01 02 16 50 285 12.0 14.2  1.12  4.76  4.15 270 1018.4   4.6   5.0  -5.3 99.0 99.00
2015 01 02 17 50 284 11.3 14.1  1.19  4.76  4.20 270 1018.8   4.4   5.0  -4.2 99.0 99.00
2015 01 02 18 50 280  8.8 10.9  0.99  5.00  4.02 272 1019.5   4.5   5.0  -3.5 99.0 99.00
2015 01 02 19 50 292 10.1 11.8  0.88  4.55  3.71 278 1020.3   4.6   5.0  -4.7 99.0 99.00
2015 01 02 20 50 287  8.4  9.7  0.69  4.00  3.40 271 1021.3   4.5   5.0  -4.0 99.0 99.00
2015 01 02 21 50 288 10.6 12.7  0.63  3.85  3.11 270 1022.1   4.5   5.0  -4.6 99.0 99.00
2015 01 02 22 50 287  8.7 10.0  0.69  3.45  3.08 285 1023.2   4.3   5.0  -3.7 99.0 99.00
2015 01 02 23 50 295  9.5 11.0  0.65  3.23  3.00 279 1024.6   4.1   4.9  -4.0 99.0 99.00
2015 01 03 00 50 309  8.2  9.7  0.59  3.23  2.99 274 1026.3   3.2   4.9  -4.7 99.0 99.00
2015 01 03 01 50 308  8.8 10.9  0.54  3.23  3.03 291 1027.2   2.7   4.8  -5.8 99.0 99.00
2015 01 03 02 50 305  8.1  9.8  0.52  3.45  3.23 296 1028.3   2.5   4.7  -6.2 99.0 99.00
2015 01 03 03 50 309  7.9  9.3  0.53  3.45  3.37 286 1029.6   2.1   4.6  -5.7 99.0 99.00
2015 01 03 04 50 314  7.8  9.7  0.54  4.00  3.52 267 1030.3   1.9   4.6  -5.3 99.0 99.00
2015 01 03 05 50 327 10.0 12.8  0.62  3.85  3.51 265 1030.7   1.2   4.5  -7.2 99.0 99.00
2015 01 03 06 50 335 12.4 14.5  0.79  4.00  3.48 269 1030.7   1.2   4.4  -6.7 99.0 99.00
2015 01 03 07 50 339  9.4 10.9  0.76  4.00  3.46 273 1032.2   1.0   4.3  -6.4 99.0 99.00
2015 01 03 08 50   3  9.0 10.5  0.72  3.70  3.31 294 1032.9   0.6   4.3  -5.9 99.0 99.00
2015 01 03 09 50  12  7.6  9.4  0.61  3.45  3.17   6 1034.1   0.5   4.3  -6.3 99.0 99.00
2015 01 03 10 50  12  6.6  8.4  0.68  3.57  3.31  11 1035.2   0.5   4.3  -7.9 99.0 99.00
2015 01 03 11 50  11  7.8  9.9  0.50  3.23  3.09  35 1036.3   0.3   4.2  -8.4 99.0 99.00
2015 01 03 12 50  10  4.5  6.3  0.43  3.13  3.14  36 1037.8   0.0   4.2  -8.9 99.0 99.00
2015 01 03 13 50  38  4.0  5.5  0.40  3.03  3.23  38 1038.2  -0.1   4.2  -8.9 99.0 99.00
2015 01 03 14 50  44  3.4  4.9  0.34  2.86  3.24  63 1037.9   0.1   4.2  -8.1 99.0 99.00
2015 01 03 15 50  47  3.5  4.9  0.27  3.70  3.17  82 1037.8   0.3   4.3  -7.1 99.0 99.00
2015 01 03 16 50  70  4.1  5.6  0.26  3.13  3.24  89 1037.1   0.6   4.5  -6.6 99.0 99.00
2015 01 03 17 50  84  5.3  6.6  0.23 99.00  3.23 999 1036.2   0.8   4.6  -6.2 99.0 99.00
2015 01 03 18 50  81  4.6  5.9  0.20 99.00  3.45 999 1036.9   1.1   4.6  -5.6 99.0 99.00
2015 01 03 19 50  86  4.9  5.9  0.20 99.00  3.57 999 1036.5   1.4   4.5  -5.1 99.0 99.00
2015 01 03 20 50  96  5.6  7.6  0.23 99.00  3.01 999 1036.6   1.7   4.5  -4.4 99.0 99.00
2015 01 03 21 50  92  7.1  8.2  0.29  2.74  2.97 107 1036.1   0.7   4.5  -1.1 99.0 99.00
2015 01 03 22 50  97  9.9 11.5  0.45  3.33  3.25  95 1033.7   1.3   4.4   0.6 99.0 99.00
2015 01 03 23 50 107 11.5 13.7  0.70  4.17  3.78  96 1031.8   2.1   4.3   1.2 99.0 99.00
2015 01 04 00 50 113 11.2 13.8  1.05  4.35  4.11 104 1031.0   3.4   4.4   2.0 99.0 99.00
2015 01 04 01 50 112 11.6 13.7  1.14  4.76  4.20  91 1029.0   4.1   4.5   2.9 99.0 99.00
2015 01 04 02 50 112 11.9 14.4  1.32  5.26  4.18  97 1026.7   4.7   4.5   3.9 99.0 99.00
2015 01 04 03 50 118 11.1 13.3  1.35  5.26  4.09  88 1024.1   5.4   4.6   5.0 99.0 99.00
