#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 06 01 00 00 203  4.0  4.6 99.00 99.00 99.00 999 1009.0  16.7  15.1  15.2 99.0 99.00 
2019 06 01 00 10 208  4.3  5.2 99.00 99.00 99.00 999 1009.0  16.6  15.1  15.2 99.0 99.00 
2019 06 01 00 20 206  4.7  5.3 99.00 99.00 99.00 999 1009.1  16.7  15.2  15.2 99.0 99.00 
2019 06 01 00 30 204  4.6  5.5 99.00 99.00 99.00 999 1009.2  16.8  15.2  15.2 99.0 99.00 
2019 06 01 00 40 209  5.1  5.8  0.62  6.25  4.91 157 1009.2  16.9  15.2  15.2 99.0 99.00 
2019 06 01 00 50 207  5.2  5.9 99.00 99.00 99.00 999 1009.4  17.0  15.1  15.2 99.0 99.00 
2019 06 01 01 00 207  4.8  5.7 99.00 99.00 99.00 999 1009.4  17.0  15.1  15.0 99.0 99.00 
2019 06 01 01 10 209  4.9  5.6 99.00 99.00 99.00 999 1009.5  17.0  15.2  14.9 99.0 99.00 
2019 06 01 01 20 208  5.8  6.8 99.00 99.00 99.00 999 1009.6  17.0  15.2  14.9 99.0 99.00 
2019 06 01 01 30 210  5.0  6.0 99.00 99.00 99.00 999 1009.8  16.9  15.2  14.9 99.0 99.00 
2019 06 01 01 40 214  4.7  5.6  0.63  7.14  4.72 143 1009.7  16.9  15.1  14.9 99.0 99.00 
2019 06 01 01 50 213  4.3  4.9 99.00 99.00 99.00 999 1009.7  16.8  15.5  14.9 99.0 99.00 
2019 06 01 02 00 215  4.1  4.6 99.00 99.00 99.00 999 1009.8  16.7  15.4  14.9 99.0 99.00 
2019 06 01 02 10 213  3.9  4.6 99.00 99.00 99.00 999 1009.7  16.7  15.4  15.0 99.0 99.00 
2019 06 01 02 20 210  3.9  4.6 99.00 99.00 99.00 999 1009.8  16.6  15.4  15.0 99.0 99.00 
2019 06 01 02 30 210  3.7  4.3 99.00 99.00 99.00 999 1009.9  16.5  15.4  15.1 99.0 99.00 
2019 06 01 02 40 208  3.6  4.3  0.66  6.25  5.02 157 1009.8  16.3  15.3  15.0 99.0 99.00 
2019 06 01 02 50 206  3.7  4.4 99.00 99.00 99.00 999 1009.7  16.3  15.2  15.1 99.0 99.00 
2019 06 01 03 00 216  3.4  4.0 99.00 99.00 99.00 999 1009.7  16.4  14.9  15.2 99.0 99.00 
2019 06 01 03 10 213  3.9  4.5 99.00 99.00 99.00 999 1009.6  16.4  15.1  15.2 99.0 99.00 
2019 06 01 03 20 209  4.1  4.9 99.00 99.00 99.00 999 1009.6  16.3  15.1  15.1 99.0 99.00 
2019 06 01 03 30 206  4.2  5.0 99.00 99.00 99.00 999 1009.6  16.4  15.0  15.2 99.0 99.00 
2019 06 01 03 40 207  3.7  4.5  0.73  7.14  5.19 150 1009.6  16.4  14.9  15.2 99.0 99.00 
2019 06 01 03 50 211  3.3  4.1 99.00 99.00 99.00 999 1009.7  16.3  14.8  15.1 99.0 99.00 
2019 06 01 04 00 222  2.8  3.4 99.00 99.00 99.00 999 1009.6  16.2  14.9  15.1 99.0 99.00 
2019 06 01 04 10 223  2.7  3.4 99.00 99.00 99.00 999 1009.6  16.1  14.8  15.0 99.0 99.00 
2019 06 01 04 20 210  2.8  3.4 99.00 99.00 99.00 999 1009.7  16.1  14.7  15.0 99.0 99.00 
2019 06 01 04 30 222  2.4  3.0 99.00 99.00 99.00 999 1009.7  16.0  14.5  14.9 99.0 99.00 
2019 06 01 04 40 237  2.7  3.4  0.78  6.25  5.41 183 1009.8  16.0  14.4  14.9 99.0 99.00 
2019 06 01 04 50 239  2.6  3.1 99.00 99.00 99.00 999 1009.7  15.9  14.3  14.7 99.0 99.00 
2019 06 01 05 00 252  2.4  2.7 99.00 99.00 99.00 999 1009.6  15.7  14.3  14.5 99.0 99.00 
2019 06 01 05 10 270  2.1  2.5 99.00 99.00 99.00 999 1009.5  15.7  14.3  14.5 99.0 99.00 
2019 06 01 05 20 280  2.4  3.2 99.00 99.00 99.00 999 1009.3  15.5  14.2  14.4 99.0 99.00 
2019 06 01 05 30 287  2.9  3.9 99.00 99.00 99.00 999 1009.2  15.7  14.2  14.5 99.0 99.00 
2019 06 01 05 40 281  2.0  2.8  0.79  5.88  5.43 174 1009.1  15.7  14.1  14.3 99.0 99.00 
2019 06 01 05 50 292  0.9  1.5 99.00 99.00 99.00 999 1009.0  15.5  14.1  14.2 99.0 99.00 
2019 06 01 06 00 244  1.4  3.9 99.00 99.00 99.00 999 1009.1  15.3  14.0  14.1 99.0 99.00 
2019 06 01 06 10 205  1.9  4.8 99.00 99.00 99.00 999 1009.0  15.5  14.0  14.4 99.0 99.00 
2019 06 01 06 20 279  1.2  1.9 99.00 99.00 99.00 999 1009.1  15.8  13.9  14.6 99.0 99.00 
2019 06 01 06 30 235  1.7  2.5 99.00 99.00 99.00 999 1009.0  15.6  13.9  14.4 99.0 99.00 
2019 06 01 06 40 256  1.6  2.2  0.79  7.69  5.54 169 1009.1  15.8  13.9  14.6 99.0 99.00 
2019 06 01 06 50 123  2.3  3.0 99.00 99.00 99.00 999 1009.3  15.2  13.8  14.1 99.0 99.00 
2019 06 01 07 00 124  1.3  4.4 99.00 99.00 99.00 999 1009.6  15.5  13.8  14.5 99.0 99.00 
2019 06 01 07 10  91  3.8  5.6 99.00 99.00 99.00 999 1009.6  15.0  13.8  14.0 99.0 99.00 
2019 06 01 07 20 107  3.9  4.8 99.00 99.00 99.00 999 1009.7  15.1  13.8  14.2 99.0 99.00 
2019 06 01 07 30 122  4.5  6.1 99.00 99.00 99.00 999 1010.2  15.3  13.8  14.3 99.0 99.00 
