#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 01 31 23 50 264 10.8 14.7  1.51  5.00  4.46 243 1027.6  -6.6   5.6 -13.7 99.0 99.00
2019 02 01 00 50 270 10.2 12.8  1.73  5.88  4.70 230 1028.2  -6.7   5.6 -15.0 99.0 99.00
2019 02 01 01 50 267 10.4 13.0  1.50  5.88  4.53 233 1028.8  -6.9   5.6 -15.1 99.0 99.00
2019 02 01 02 50 265 10.1 13.4  1.60  5.88  4.66 238 1029.3  -7.2   5.5 -14.9 99.0 99.00
2019 02 01 04 50 269 11.2 14.0  1.68  6.25  4.62 237 1029.6  -7.4   5.5 -14.5 99.0 99.00
2019 02 01 05 50 277 11.7 14.8  1.77  6.25  4.84 233 1029.5  -7.2   5.5 -14.2 99.0 99.00
2019 02 01 06 50 270 11.1 14.3  1.79  6.25  4.87 233 1029.5  -7.4   5.5 -14.9 99.0 99.00
2019 02 01 07 50 281 10.0 13.9  1.70  6.67  4.81 230 1029.6  -7.6   5.5 -15.5 99.0 99.00
2019 02 01 08 50 275  9.5 12.3  1.58  6.25  4.68 228 1029.6  -7.6   5.4 -14.6 99.0 99.00
2019 02 01 09 50 276  8.7 11.3  1.43  6.25  4.46 223 1029.9  -7.8   5.3 -15.1 99.0 99.00
2019 02 01 10 50 276  7.1 10.5  1.24  5.88  4.26 221 1030.1  -8.1   5.2 -15.2 99.0 99.00
2019 02 01 11 50 277  7.3  9.6  1.21  5.56  4.23 230 1030.2  -8.3   5.1 -15.7 99.0 99.00
2019 02 01 12 50 272  6.5  9.5  1.13  5.88  4.20 222 1030.9  -8.3   5.1 -15.4 99.0 99.00
2019 02 01 13 50 291  6.0  7.8  1.00  5.56  4.03 228 1031.2  -8.2   5.1 -15.4 99.0 99.00
2019 02 01 14 50 262  5.4  7.8  0.88  5.56  4.03 234 1031.5  -8.1   5.0 -14.9 99.0 99.00
2019 02 01 15 50 263  5.7  8.2  0.79  5.00  3.91 244 1031.3  -7.8   5.0 -14.7 99.0 99.00
2019 02 01 16 50 266  5.1  7.5  0.68  5.00  3.87 225 1030.6  -7.9   5.0 -15.6 99.0 99.00
2019 02 01 17 50 259  5.6  7.7  0.67  5.00  3.78 229 1029.5  -7.2   5.0 -14.8 99.0 99.00
2019 02 01 18 50 277  4.9  6.4  0.59  5.00  3.69 221 1028.7  -6.8   5.0 -15.4 99.0 99.00
2019 02 01 19 50 265  4.4  6.2  0.56  4.55  3.66 223 1028.1  -6.3   4.9 -14.2 99.0 99.00
2019 02 01 20 50 286  3.1  4.9  0.51  4.55  3.70 218 1027.9  -6.2   4.9 -12.9 99.0 99.00
2019 02 01 21 50 297  3.8  5.9  0.44  4.17  3.57 225 1027.6  -5.9   4.8 -13.3 99.0 99.00
2019 02 01 22 50 277  3.4  6.0  0.42  4.17  3.77 221 1027.8  -5.5   4.7 -13.1 99.0 99.00
2019 02 01 23 50 281  4.0  6.7  0.39  3.70  3.49 217 1028.0  -5.2   4.7 -13.7 99.0 99.00
2019 02 02 00 50 292  5.6  7.2  0.39  3.85  3.22 219 1028.1  -4.8   4.8 -16.7 99.0 99.00
