#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 01 01 00 00 153  5.4  6.6 99.00 99.00 99.00 999 1025.8   4.6   4.1   0.4 99.0 99.00 
2019 01 01 00 10 149  5.6  6.5 99.00 99.00 99.00 999 1025.7   4.6   4.1   0.3 99.0 99.00 
2019 01 01 00 20 148  5.0  5.9 99.00 99.00 99.00 999 1025.5   4.6   4.1   0.6 99.0 99.00 
2019 01 01 00 30 144  4.9  5.9 99.00 99.00 99.00 999 1025.3   4.5   4.1   0.7 99.0 99.00 
2019 01 01 00 40 139  4.6  5.3  0.44  3.03  3.11 159 1025.1   4.5   4.1   0.9 99.0 99.00 
2019 01 01 00 50 137  5.0  6.0 99.00 99.00 99.00 999 1024.6   4.5   4.1   0.9 99.0 99.00 
2019 01 01 01 00 135  5.5  6.5 99.00 99.00 99.00 999 1024.1   4.5   4.1   1.0 99.0 99.00 
2019 01 01 01 10 137  6.0  7.2 99.00 99.00 99.00 999 1023.8   4.5   4.1   1.2 99.0 99.00 
2019 01 01 01 20 135  6.3  7.6 99.00 99.00 99.00 999 1023.4   4.5   4.1   1.3 99.0 99.00 
2019 01 01 01 30 133  6.7  8.2 99.00 99.00 99.00 999 1023.0   4.4   4.1   1.4 99.0 99.00 
2019 01 01 01 40 133  7.0  8.7  0.47  3.13  3.03 126 1022.9   4.4   4.1   1.5 99.0 99.00 
2019 01 01 01 50 134  7.3  8.7 99.00 99.00 99.00 999 1022.5   4.4   4.1   1.6 99.0 99.00 
2019 01 01 02 00 129  7.7  9.5 99.00 99.00 99.00 999 1021.9   4.3   4.1   1.8 99.0 99.00 
2019 01 01 02 10 126  8.2 10.2 99.00 99.00 99.00 999 1021.5   4.2   4.1   2.0 99.0 99.00 
2019 01 01 02 20 134  8.0 10.1 99.00 99.00 99.00 999 1021.8   4.3   4.1   2.3 99.0 99.00 
2019 01 01 02 30 142  7.8  9.6 99.00 99.00 99.00 999 1021.6   4.3   4.1   2.5 99.0 99.00 
2019 01 01 02 40 148  8.1 10.0  0.56  3.33  3.08 117 1021.6   4.3   4.2   2.6 99.0 99.00 
2019 01 01 02 50 152  7.5  9.0 99.00 99.00 99.00 999 1021.5   4.3   4.2   2.8 99.0 99.00 
2019 01 01 03 00 155  7.1  8.8 99.00 99.00 99.00 999 1021.0   4.3   4.2   2.9 99.0 99.00 
2019 01 01 03 10 153  7.8 10.0 99.00 99.00 99.00 999 1020.1   4.4 999.0   3.1 99.0 99.00 
2019 01 01 03 20 144  8.8 10.3 99.00 99.00 99.00 999 1019.3   4.5   4.1   3.1 99.0 99.00 
2019 01 01 03 30 146  9.0 11.2 99.00 99.00 99.00 999 1019.2   4.6   4.1   3.2 99.0 99.00 
2019 01 01 03 40 145  8.6 10.2  0.65  3.23  3.25 131 1018.7   4.7   4.1   3.3 99.0 99.00 
2019 01 01 03 50 145  8.5 10.6 99.00 99.00 99.00 999 1018.7   4.7   4.1   3.4 99.0 99.00 
2019 01 01 04 00 145  8.9 11.0 99.00 99.00 99.00 999 1018.2   4.8   4.1   3.5 99.0 99.00 
2019 01 01 04 10 145  9.1 11.3 99.00 99.00 99.00 999 1017.7   4.8   4.1   3.6 99.0 99.00 
2019 01 01 04 20 148  9.5 11.3 99.00 99.00 99.00 999 1017.4   4.9   4.1   3.8 99.0 99.00 
2019 01 01 04 30 147  8.9 11.3 99.00 99.00 99.00 999 1017.3   4.9   4.1   3.8 99.0 99.00 
2019 01 01 04 40 144  9.0 11.1  0.75  3.45  3.44 134 1016.3   5.1   4.1   4.1 99.0 99.00 
2019 01 01 04 50 142 10.6 12.7 99.00 99.00 99.00 999 1015.3   5.2   4.1   4.4 99.0 99.00 
2019 01 01 05 00 144 11.0 13.8 99.00 99.00 99.00 999 1014.9   5.4   4.1   4.6 99.0 99.00 
2019 01 01 05 10 145 11.0 13.5 99.00 99.00 99.00 999 1014.3   5.5   4.1   4.6 99.0 99.00 
2019 01 01 05 20 147 10.8 13.4 99.00 99.00 99.00 999 1013.9   5.6   4.1   4.7 99.0 99.00 
2019 01 01 05 30 149 12.3 15.7 99.00 99.00 99.00 999 1013.4   5.9   4.1   4.9 99.0 99.00 
2019 01 01 05 40 151 12.4 15.8  0.93  3.85  3.62 145 1013.0   6.0   4.1   4.9 99.0 99.00 
2019 01 01 05 50 152 11.8 15.2 99.00 99.00 99.00 999 1012.7   6.1   4.1   5.1 99.0 99.00 
2019 01 01 06 00 156 11.4 14.2 99.00 99.00 99.00 999 1012.1   6.1   4.1   5.1 99.0 99.00 
2019 01 01 06 10 155 12.1 15.1 99.00 99.00 99.00 999 1011.8   6.1   4.1   5.1 99.0 99.00 
2019 01 01 06 20 156 11.0 14.5 99.00 99.00 99.00 999 1011.3   6.1   4.1   5.2 99.0 99.00 
2019 01 01 06 30 155 11.1 14.3 99.00 99.00 99.00 999 1010.8   6.3   4.1   5.4 99.0 99.00 
2019 01 01 06 40 151 10.1 12.7  1.19  4.35  3.95 138 1010.0   6.5   4.1   5.6 99.0 99.00 
2019 01 01 06 50 147 12.4 15.8 99.00 99.00 99.00 999 1009.0   6.6   4.1   5.7 99.0 99.00 
2019 01 01 07 00 150 13.9 17.4 99.00 99.00 99.00 999 1008.3   6.9   4.1   5.9 99.0 99.00 
2019 01 01 07 10 150 12.4 15.4 99.00 99.00 99.00 999 1008.3   6.9   4.1   5.9 99.0 99.00 
2019 01 01 07 20 151 11.6 14.3 99.00 99.00 99.00 999 1008.0   6.8   4.1   6.0 99.0 99.00 
