#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 12 31 23 50 196  9.1 10.9  0.72  3.33  3.25 229 1017.3   6.0   4.4   2.0 99.0 99.00
2017 01 01 00 50 196  8.8 10.3  0.77  3.70  3.28 228 1016.7   6.5   4.3   2.9 99.0 99.00
2017 01 01 01 50 200  9.5 10.8  0.69  3.23  3.22 214 1015.5   7.0   4.3   3.7 99.0 99.00
2017 01 01 02 50 191  8.5  9.5  0.62  3.45  3.37 203 1014.3   7.1   4.4   4.7 99.0 99.00
2017 01 01 03 50 196  9.6 11.9  0.60  3.33  3.18 205 1013.1   7.7   4.5   6.1 99.0 99.00
2017 01 01 04 50 214  8.7  9.8  0.66  3.23  3.29 225 1012.6   7.7   4.6   5.8 99.0 99.00
2017 01 01 05 50 246 11.4 14.9  0.64  3.45  3.37 219 1012.3   8.0   4.6   3.6 99.0 99.00
2017 01 01 06 50 250  5.8  6.3  0.74  3.85  3.65 256 1012.0   7.0   4.6   3.1 99.0 99.00
2017 01 01 07 50 266  5.8  7.1  0.55  4.00  3.81 273 1012.7   6.6   4.6   3.7 99.0 99.00
2017 01 01 08 50 264  9.3 11.1  0.59  3.85  3.49 284 1013.0   5.5   4.5   3.5 99.0 99.00
2017 01 01 09 50 251  8.8 10.6  0.74  4.00  3.80 284 1013.3   5.0   4.3   3.9 99.0 99.00
2017 01 01 10 50 251  7.2  8.5  0.67  4.00  3.74 274 1013.9   5.0   4.2   4.2 99.0 99.00
2017 01 01 11 50 242  5.6  6.5  0.59  4.00  3.47 278 1014.8   5.2   4.3   4.2 99.0 99.00
2017 01 01 12 50 232  6.3  7.7  0.47  3.57  3.28 262 1015.3   5.8   4.4   4.2 99.0 99.00
2017 01 01 13 50 254  7.3  8.3  0.44  3.23  3.19 253 1016.2   6.5   4.5   2.5 99.0 99.00
2017 01 01 14 50 258  7.3  8.2  0.44  3.70  3.23 255 1016.9   6.6   4.6   2.8 99.0 99.00
2017 01 01 15 50 289  9.5 11.7  0.63  3.13  3.09 279 1017.8   6.2   4.7   1.9 99.0 99.00
2017 01 01 16 50 292  6.7  7.9  0.69  3.70  3.41 277 1018.4   5.9   4.7   1.6 99.0 99.00
2017 01 01 17 50 274  7.5  8.6  0.64  3.57  3.52 288 1018.9   6.0   4.7   0.5 99.0 99.00
2017 01 01 18 50 271  7.6  8.7  0.63  4.17  3.73 288 1019.5   6.1   4.7  -0.2 99.0 99.00
2017 01 01 19 50 278  8.0  9.5  0.66  4.00  3.81 282 1020.6   6.2   4.5  -0.7 99.0 99.00
2017 01 01 20 50 281  6.7  8.3  0.60  4.55  3.88 274 1022.2   6.1   4.2  -0.4 99.0 99.00
2017 01 01 21 50 276  6.3  7.2  0.54  4.00  3.72 278 1023.5   5.6   4.4   0.3 99.0 99.00
2017 01 01 22 50 289  6.8  7.8  0.47  4.00  3.41 273 1025.3   5.5   4.4  -0.4 99.0 99.00
2017 01 01 23 50 302  5.7  6.8  0.43  3.23  3.22 273 1027.3   5.1   4.4  -0.7 99.0 99.00
2017 01 02 00 50 302  7.1  8.2  0.43  3.45  3.16 270 1027.9   4.8   4.5  -2.1 99.0 99.00
2017 01 02 01 50 306  6.5  7.5  0.42  3.13  3.02 278 1029.1   4.3   4.3  -2.3 99.0 99.00
2017 01 02 02 50 302  7.1  8.4  0.41  3.13  2.97 281 1030.0   3.9   4.3  -2.8 99.0 99.00
