#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 03 01 00 00  11  3.3  4.4 99.00 99.00 99.00 999 1024.7  -2.9   1.1  -8.9 99.0 99.00 
2019 03 01 00 10   8  3.2  4.8 99.00 99.00 99.00 999 1024.7 999.0   1.1 999.0 99.0 99.00 
2019 03 01 00 20   2  3.2  4.6 99.00 99.00 99.00 999 1024.8 999.0   1.1 999.0 99.0 99.00 
2019 03 01 00 30  21  3.5  5.3 99.00 99.00 99.00 999 1024.9  -2.8   1.1  -9.5 99.0 99.00 
2019 03 01 00 40  15  3.9  5.0  0.24 99.00  3.25 999 1024.8 999.0   1.1 999.0 99.0 99.00 
2019 03 01 00 50  21  4.0  5.1 99.00 99.00 99.00 999 1024.9 999.0   1.0 999.0 99.0 99.00 
2019 03 01 01 00  13  3.2  4.4 99.00 99.00 99.00 999 1025.0 999.0   1.0 999.0 99.0 99.00 
2019 03 01 01 10  16  3.2  4.5 99.00 99.00 99.00 999 1025.2 999.0   1.0 999.0 99.0 99.00 
2019 03 01 01 20  17  2.5  3.5 99.00 99.00 99.00 999 1025.4 999.0   1.0 999.0 99.0 99.00 
2019 03 01 01 30  23  1.9  3.2 99.00 99.00 99.00 999 1025.5 999.0   1.0 999.0 99.0 99.00 
2019 03 01 01 40  33  1.7  2.6  0.21 99.00  3.29 999 1025.8 999.0   1.0 999.0 99.0 99.00 
2019 03 01 01 50  27  1.5  2.7 99.00 99.00 99.00 999 1025.7 999.0   1.0 999.0 99.0 99.00 
2019 03 01 02 00  18  1.2  1.8 99.00 99.00 99.00 999 1025.8 999.0   1.0 999.0 99.0 99.00 
2019 03 01 02 10  26  1.3  2.3 99.00 99.00 99.00 999 1025.7  -2.7   1.0 -10.7 99.0 99.00 
2019 03 01 02 20  26  1.8  2.7 99.00 99.00 99.00 999 1025.7 999.0   1.0 999.0 99.0 99.00 
2019 03 01 02 30  33  1.2  2.6 99.00 99.00 99.00 999 1025.6 999.0   1.0 999.0 99.0 99.00 
2019 03 01 02 40  71  1.6  2.7  0.19 99.00  3.43 999 1025.6 999.0   1.0 999.0 99.0 99.00 
