#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 06 01 00 00 142  4.0  5.2 99.00 99.00 99.00 999 1009.8  12.8  14.3  12.5 99.0 99.00 
2019 06 01 00 10 147  4.2  5.1 99.00 99.00 99.00 999 1009.9  12.9  14.3  12.6 99.0 99.00 
2019 06 01 00 20 145  4.1  5.0 99.00 99.00 99.00 999 1009.9  12.9  14.3  12.6 99.0 99.00 
2019 06 01 00 30 146  4.0  4.9 99.00 99.00 99.00 999 1010.0  13.1  14.4  12.8 99.0 99.00 
2019 06 01 00 40 152  4.3  5.4  0.23 99.00  3.18 999 1010.0  13.3  14.4  13.0 99.0 99.00 
2019 06 01 00 50 160  3.6  4.7 99.00 99.00 99.00 999 1010.2  13.4  14.4  13.1 99.0 99.00 
2019 06 01 01 00 165  3.9  5.2 99.00 99.00 99.00 999 1010.1  13.4  14.4  13.1 99.0 99.00 
2019 06 01 01 10 161  3.6  4.5 99.00 99.00 99.00 999 1010.3  13.4  14.4  13.1 99.0 99.00 
2019 06 01 01 20 157  3.2  4.0 99.00 99.00 99.00 999 1010.3  13.1  14.4  12.8 99.0 99.00 
2019 06 01 01 30 157  3.2  4.0 99.00 99.00 99.00 999 1010.5  12.9  14.4  12.6 99.0 99.00 
2019 06 01 01 40 154  2.9  3.9  0.27  5.56  3.56 151 1010.5  12.9  14.4  12.6 99.0 99.00 
2019 06 01 01 50 150  3.3  4.4 99.00 99.00 99.00 999 1010.5  12.9  14.4  12.6 99.0 99.00 
2019 06 01 02 00 148  3.5  4.5 99.00 99.00 99.00 999 1010.4  12.8  14.4  12.6 99.0 99.00 
2019 06 01 02 10 146  3.5  4.3 99.00 99.00 99.00 999 1010.4  12.7  14.4  12.5 99.0 99.00 
2019 06 01 02 20 154  3.2  4.0 99.00 99.00 99.00 999 1010.4  12.7  14.4  12.5 99.0 99.00 
2019 06 01 02 30 150  3.2  4.1 99.00 99.00 99.00 999 1010.4  12.7  14.4  12.5 99.0 99.00 
2019 06 01 02 40 144  3.4  4.4  0.28  6.25  3.67 104 1010.2  12.7  14.4  12.5 99.0 99.00 
2019 06 01 02 50 139  3.4  4.4 99.00 99.00 99.00 999 1010.1  12.6  14.4  12.4 99.0 99.00 
2019 06 01 03 00 137  2.9  3.9 99.00 99.00 99.00 999 1010.0  12.5  14.4  12.3 99.0 99.00 
2019 06 01 03 10 130  3.0  3.7 99.00 99.00 99.00 999 1010.1  12.4  14.4  12.2 99.0 99.00 
2019 06 01 03 20 138  2.8  3.8 99.00 99.00 99.00 999 1010.2  12.3  14.4  12.1 99.0 99.00 
2019 06 01 03 30 139  3.1  4.3 99.00 99.00 99.00 999 1010.3  12.4  14.4  12.2 99.0 99.00 
2019 06 01 03 40 141  4.3  5.6  0.26  6.25  3.56  99 1010.2  12.3  14.4  12.1 99.0 99.00 
2019 06 01 03 50 145  4.8  5.7 99.00 99.00 99.00 999 1010.4  12.3  14.3  12.1 99.0 99.00 
2019 06 01 04 00 149  5.2  6.2 99.00 99.00 99.00 999 1010.3  12.5  14.3  12.3 99.0 99.00 
2019 06 01 04 10 149  4.3  5.5 99.00 99.00 99.00 999 1010.3  12.6  14.3  12.4 99.0 99.00 
2019 06 01 04 20 154  3.3  4.2 99.00 99.00 99.00 999 1010.0  12.7  14.3  12.5 99.0 99.00 
2019 06 01 04 30 157  3.8  4.4 99.00 99.00 99.00 999 1010.1  12.6  14.3  12.4 99.0 99.00 
2019 06 01 04 40 150  3.0  4.4  0.22 99.00  3.19 999 1010.0  12.5  14.3  12.3 99.0 99.00 
2019 06 01 04 50 142  2.8  3.4 99.00 99.00 99.00 999 1009.8  12.4  14.3  12.2 99.0 99.00 
2019 06 01 05 00 150  2.5  3.2 99.00 99.00 99.00 999 1010.0  12.5  14.3  12.3 99.0 99.00 
2019 06 01 05 10 146  2.1  2.9 99.00 99.00 99.00 999 1010.0  12.5  14.3  12.3 99.0 99.00 
2019 06 01 05 20 155  1.3  2.1 99.00 99.00 99.00 999 1009.9  12.6  14.3  12.4 99.0 99.00 
2019 06 01 05 30 158  2.3  3.3 99.00 99.00 99.00 999 1010.0  12.7  14.3  12.5 99.0 99.00 
2019 06 01 05 40 165  2.2  2.9  0.18 99.00  3.32 999 1010.0  12.8  14.3  12.6 99.0 99.00 
2019 06 01 05 50 176  2.0  2.5 99.00 99.00 99.00 999 1010.0  12.9  14.3  12.7 99.0 99.00 
2019 06 01 06 00 179  2.2  3.4 99.00 99.00 99.00 999 1010.1  12.9  14.3  12.7 99.0 99.00 
2019 06 01 06 10 173  3.9  5.4 99.00 99.00 99.00 999 1010.1  12.9  14.3  12.7 99.0 99.00 
2019 06 01 06 20 174  4.6  6.0 99.00 99.00 99.00 999 1010.0  13.0  14.3  12.8 99.0 99.00 
2019 06 01 06 30 170  4.8  6.0 99.00 99.00 99.00 999 1009.9  12.8  14.3  12.6 99.0 99.00 
2019 06 01 06 40 169  3.6  4.7 99.00 99.00 99.00 999 1009.8  12.8  14.2  12.6 99.0 99.00 
2019 06 01 06 50 183  3.4  4.0 99.00 99.00 99.00 999 1009.7  12.8  14.2  12.6 99.0 99.00 
2019 06 01 07 00 175  3.0  3.7 99.00 99.00 99.00 999 1009.6  12.9  14.0  12.7 99.0 99.00 
2019 06 01 07 10 166  3.7  4.8 99.00 99.00 99.00 999 1009.6  13.0  14.0  12.8 99.0 99.00 
2019 06 01 07 20 167  5.0  6.3 99.00 99.00 99.00 999 1009.5  13.1  14.0  12.9 99.0 99.00 
2019 06 01 07 30 163  4.7  6.0 99.00 99.00 99.00 999 1009.5  12.9  13.9  12.7 99.0 99.00 
2019 06 01 07 40 163  4.4  5.3  0.19 99.00  3.16 999 1009.5  13.1  13.9  12.9 99.0 99.00 
2019 06 01 07 50 168  6.2  8.0 99.00 99.00 99.00 999 1009.8  13.1  14.0  12.9 99.0 99.00 
2019 06 01 08 00 173  7.5  8.9 99.00 99.00 99.00 999 1010.0  12.8  14.0  12.5 99.0 99.00 
2019 06 01 08 10 179  7.4  9.0 99.00 99.00 99.00 999 1010.0  12.5  14.0  12.2 99.0 99.00 
2019 06 01 08 20 182  6.9  8.2 99.00 99.00 99.00 999 1010.0  12.4  14.0  12.1 99.0 99.00 
2019 06 01 08 30 184  7.0  8.1 99.00 99.00 99.00 999 1010.3  12.3  14.0  12.0 99.0 99.00 
2019 06 01 08 40 184  6.8  8.3  0.38  2.74  2.83 175 1010.4  12.4  13.9  12.1 99.0 99.00 
2019 06 01 08 50 190  6.7  7.9 99.00 99.00 99.00 999 1010.5  12.3  13.9  12.0 99.0 99.00 
2019 06 01 09 00 188  6.1  7.5 99.00 99.00 99.00 999 1010.8  12.3  13.9  12.0 99.0 99.00 
2019 06 01 09 10 195  5.8  7.0 99.00 99.00 99.00 999 1011.1  12.2  14.0  11.9 99.0 99.00 
2019 06 01 09 20 203  5.4  6.4 99.00 99.00 99.00 999 1011.1  12.2  14.0  11.9 99.0 99.00 
2019 06 01 09 30 219  3.8  5.3 99.00 99.00 99.00 999 1010.9  12.2  14.0  11.9 99.0 99.00 
2019 06 01 09 40 215  3.7  4.4  0.51  3.03  2.99 192 1011.4  12.2  14.1  11.9 99.0 99.00 
2019 06 01 09 50 227  3.0  4.4 99.00 99.00 99.00 999 1011.4  12.3  14.2  12.1 99.0 99.00 
2019 06 01 10 00 222  2.9  3.6 99.00 99.00 99.00 999 1011.5  12.4  14.2  12.2 99.0 99.00 
2019 06 01 10 10 230  2.5  3.3 99.00 99.00 99.00 999 1011.5  12.5  14.2  12.3 99.0 99.00 
2019 06 01 10 20 233  2.2  2.8 99.00 99.00 99.00 999 1011.6  12.6  14.2  12.4 99.0 99.00 
2019 06 01 10 30 228  1.9  2.5 99.00 99.00 99.00 999 1011.7  12.6  14.2  12.4 99.0 99.00 
2019 06 01 10 40 214  1.9  2.6  0.34  2.86  2.91 189 1011.9  12.7  14.2  12.5 99.0 99.00 
2019 06 01 10 50 218  1.7  2.7 99.00 99.00 99.00 999 1011.9  12.7  14.3  12.5 99.0 99.00 
2019 06 01 11 00 234  1.8  2.4 99.00 99.00 99.00 999 1011.9  12.8  14.3  12.6 99.0 99.00 
2019 06 01 11 10 273  1.4  1.7 99.00 99.00 99.00 999 1011.7  12.8  14.3  12.6 99.0 99.00 
2019 06 01 11 20 275  1.5  1.9 99.00 99.00 99.00 999 1011.5  12.9  14.3  12.7 99.0 99.00 
2019 06 01 11 30 238  1.4  1.8 99.00 99.00 99.00 999 1011.5  12.9  14.3  12.7 99.0 99.00 
2019 06 01 11 40 214  1.4  1.9  0.22 99.00  2.99 999 1011.6  12.9  14.3  12.7 99.0 99.00 
2019 06 01 11 50 264  1.7  2.6 99.00 99.00 99.00 999 1011.8  12.9  14.3  12.7 99.0 99.00 
2019 06 01 12 00 302  2.5  3.2 99.00 99.00 99.00 999 1011.8  12.9  14.3  12.7 99.0 99.00 
2019 06 01 12 10 304  2.2  2.9 99.00 99.00 99.00 999 1011.7  12.8  14.3  12.6 99.0 99.00 
2019 06 01 12 20 302  1.7  2.5 99.00 99.00 99.00 999 1011.7  13.0  14.3  12.8 99.0 99.00 
2019 06 01 12 30 291  1.3  2.0 99.00 99.00 99.00 999 1011.7  13.1  14.3  12.9 99.0 99.00 
2019 06 01 12 40 234  1.5  2.1  0.22 99.00  3.23 999 1011.7  13.4  14.3  13.2 99.0 99.00 
2019 06 01 12 50 205  1.6  2.3 99.00 99.00 99.00 999 1011.7  13.4  14.3  13.2 99.0 99.00 
2019 06 01 13 00 202  1.7  2.3 99.00 99.00 99.00 999 1011.9  13.4  14.3  13.2 99.0 99.00 
2019 06 01 13 10 206  1.9  2.6 99.00 99.00 99.00 999 1011.9  13.4  14.3  13.2 99.0 99.00 
2019 06 01 13 20 221  1.8  2.3 99.00 99.00 99.00 999 1012.1  13.3 999.0  13.1 99.0 99.00 
2019 06 01 13 30 244  1.7  2.1 99.00 99.00 99.00 999 1011.9  13.3  14.3  13.1 99.0 99.00 
2019 06 01 13 40 266  1.6  2.2  0.21 99.00  3.32 999 1011.9  13.3  14.3  13.1 99.0 99.00 
2019 06 01 13 50 264  1.7  2.1 99.00 99.00 99.00 999 1011.9  13.5  14.4  13.3 99.0 99.00 
2019 06 01 14 00 276  2.0  2.5 99.00 99.00 99.00 999 1011.9  13.7  14.4  13.5 99.0 99.00 
2019 06 01 14 10 294  2.5  3.0 99.00 99.00 99.00 999 1012.0  13.8  14.5  13.6 99.0 99.00 
2019 06 01 14 20 307  2.5  2.9 99.00 99.00 99.00 999 1011.9  13.8  14.5  13.6 99.0 99.00 
2019 06 01 14 30 311  2.3  2.8 99.00 99.00 99.00 999 1012.0  13.9  14.5  13.7 99.0 99.00 
2019 06 01 14 40 314  2.2  2.7  0.26  7.14  3.86 118 1012.0  14.0  14.6  13.8 99.0 99.00 
2019 06 01 14 50 320  2.2  2.8 99.00 99.00 99.00 999 1012.2  14.1  14.6  13.9 99.0 99.00 
2019 06 01 15 00 307  1.3  2.4 99.00 99.00 99.00 999 1012.0  14.3  14.6  14.1 99.0 99.00 
2019 06 01 15 10 227  0.8  1.3 99.00 99.00 99.00 999 1012.1  14.6  14.5  14.4 99.0 99.00 
2019 06 01 15 20 204  0.6  1.3 99.00 99.00 99.00 999 1011.9  14.8  14.6  14.6 99.0 99.00 
2019 06 01 15 30 168  0.9  2.3 99.00 99.00 99.00 999 1012.0  15.0  14.6  14.8 99.0 99.00 
2019 06 01 15 40 130  2.8  3.7  0.26  5.88  3.98 107 1011.8  14.4  14.6  14.2 99.0 99.00 
