#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 04 01 00 00 305  7.0  8.5 99.00 99.00 99.00 999 1003.8   7.4   5.4   6.4 99.0 99.00 
2019 04 01 00 10 310  5.7  7.5 99.00 99.00 99.00 999 1003.9   7.4   5.4   5.8 99.0 99.00 
2019 04 01 00 20 308  4.8  5.8 99.00 99.00 99.00 999 1004.1   7.3   5.4   5.7 99.0 99.00 
2019 04 01 00 30 309  4.6  6.0 99.00 99.00 99.00 999 1004.2   7.2   5.4   5.8 99.0 99.00 
2019 04 01 00 40 291  5.5  6.5  0.46  2.74  3.05 275 1004.5   7.1   5.4   5.8 99.0 99.00 
2019 04 01 00 50 284  5.6  6.4 99.00 99.00 99.00 999 1004.7   7.0   5.4   5.6 99.0 99.00 
2019 04 01 01 00 283  5.5  6.4 99.00 99.00 99.00 999 1005.0   6.8   5.4   5.4 99.0 99.00 
2019 04 01 01 10 280  6.9  8.6 99.00 99.00 99.00 999 1005.3   6.7   5.4   5.3 99.0 99.00 
2019 04 01 01 20 280  7.5  9.4 99.00 99.00 99.00 999 1005.8   6.7   5.4   5.2 99.0 99.00 
2019 04 01 01 30 280  7.6  9.6 99.00 99.00 99.00 999 1005.8   6.5   5.4   5.2 99.0 99.00 
2019 04 01 01 40 291  7.1  9.4  0.48  2.74  3.12 295 1005.7   6.3   5.4   5.0 99.0 99.00 
2019 04 01 01 50 301  7.1 10.2 99.00 99.00 99.00 999 1005.8   6.3   5.4   5.1 99.0 99.00 
2019 04 01 02 00 306  8.1 10.3 99.00 99.00 99.00 999 1005.8   6.2   5.4   4.3 99.0 99.00 
2019 04 01 02 10 310  8.4 10.7 99.00 99.00 99.00 999 1005.7   6.3   5.4   3.4 99.0 99.00 
2019 04 01 02 20 294  7.0  8.6 99.00 99.00 99.00 999 1005.9   6.2   5.4   3.6 99.0 99.00 
2019 04 01 02 30 292  8.4 10.1 99.00 99.00 99.00 999 1006.4   6.0   5.4   3.3 99.0 99.00 
2019 04 01 02 40 291  8.3  9.8  0.58  3.45  3.34 271 1006.6   5.9   5.4   2.9 99.0 99.00 
