YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 01 01 20  57 10.5 12.4  1.42  9.09  4.59 999 1011.7   7.2   9.1   4.8 99.0 99.00
2003 01 01 21  66 11.3 13.9  1.53  7.69  4.58 999 1011.2   7.4   9.2   5.0 99.0 99.00
2003 01 01 22  68 12.6 14.9  1.75  8.33  4.90 999 1009.9   7.6   9.4   5.6 99.0 99.00
2003 01 01 23  62 13.3 16.0  2.11  5.56  4.88 999 1008.8   7.3   9.5   5.7 99.0 99.00
2003 01 02 00  62 15.2 19.1  2.65  5.88  5.30 999 1006.8   6.8   9.5   5.0 99.0 99.00
2003 01 02 01  53 15.5 18.9  3.03  6.67  5.47 999 1004.9   5.8   9.5   4.7 99.0 99.00
2003 01 02 02  53 16.5 20.0  3.16  7.14  5.64 999 1002.4   6.4   9.6   5.3 99.0 99.00
2003 01 02 03  56 17.0 22.0  3.39  7.14  5.64 999 1000.7   7.0   9.6   6.5 99.0 99.00
2003 01 02 04  55 16.7 20.5  3.66  7.69  5.96 999  999.1   7.3   9.6   6.9 99.0 99.00
2003 01 02 05  56 17.6 21.9  4.04  7.69  6.23 999  997.7   7.5   9.7   7.0 99.0 99.00
2003 01 02 06  51 19.0 23.5  4.40  8.33  6.29 999  996.3   7.2   9.7   6.8 99.0 99.00
2003 01 02 07  35 15.2 19.1  4.54  8.33  6.59 999  998.6   6.9   9.8   6.5 99.0 99.00
2003 01 02 08  26 16.3 20.1  4.71  8.33  6.66 999 1000.5   5.9   9.9   5.6 99.0 99.00
2003 01 02 09  13 15.8 19.4  4.29  8.33  6.40 999 1001.7   5.4   9.9   4.0 99.0 99.00
2003 01 02 10  20 15.9 19.6  4.35  8.33  6.51 999 1002.5   4.4  10.0   2.8 99.0 99.00
2003 01 02 11  10 14.4 17.6  4.01  8.33  6.66 999 1005.6   3.8  10.0   1.5 99.0 99.00
2003 01 02 12  11 14.4 17.9  3.87  8.33  6.62 999 1008.2   3.3  10.1   0.5 99.0 99.00
2003 01 02 13  22 15.3 18.5  3.37 11.43  6.28 999 1009.7   3.1  10.1   0.0 99.0 99.00
2003 01 02 14  20 14.0 17.7  3.44 11.43  6.49 999 1011.3   2.1  10.1  -0.6 99.0 99.00
2003 01 02 15  11 12.7 15.4  3.44  8.33  6.34 999 1014.1   1.7  10.1  -1.3 99.0 99.00
2003 01 02 16  17 10.4 13.3  3.14 10.81  6.52 999 1014.7   1.4  10.0  -2.0 99.0 99.00
2003 01 02 17  18 10.1 12.2  2.88  8.33  6.16 999 1015.2   1.3  10.0  -2.1 99.0 99.00
2003 01 02 18  23 10.0 13.3  3.13 11.43  6.56 999 1015.2   1.0  10.0  -2.4 99.0 99.00
2003 01 02 19  26  8.3 10.7  2.77 10.81  6.46 999 1016.3   0.9   9.9  -3.0 99.0 99.00
2003 01 02 20  36  8.7 10.6  2.69 10.81  6.36 999 1017.3   1.0   9.8  -3.1 99.0 99.00
2003 01 02 21  37  9.7 11.9  2.64 10.81  6.21 999 1018.5   0.5   9.8  -3.0 99.0 99.00
2003 01 02 22  37 10.9 13.3  2.52 11.43  6.00 999 1019.2   0.3   9.7  -2.8 99.0 99.00
2003 01 02 23  35 10.2 12.6  2.63 11.43  6.12 999 1020.6   0.5   9.8  -2.8 99.0 99.00
2003 01 03 00  39 10.6 13.3  2.48 10.81  5.74 999 1021.3   0.8   9.7  -2.1 99.0 99.00
2003 01 03 01  50 10.3 13.2  2.40  6.67  5.78 999 1021.7   1.0   9.7  -1.8 99.0 99.00
2003 01 03 02  54  8.2 10.7  2.36 10.00  5.80 999 1022.1   1.3   9.7  -1.5 99.0 99.00
2003 01 03 03  52  9.0 11.1  2.23 10.81  5.68 999 1022.3   2.1   9.7  -1.0 99.0 99.00
2003 01 03 04  53  9.3 11.1  2.19 10.00  5.65 999 1021.6   2.0   9.7  -0.1 99.0 99.00
2003 01 03 05  52  9.8 11.8  2.25 10.00  5.64 999 1021.5   2.2   9.7   0.7 99.0 99.00
2003 01 03 06  60 10.7 14.0  2.17 10.81  5.57 999 1021.1   2.6   9.7   1.4 99.0 99.00
2003 01 03 07  73  9.2 11.4  2.42 10.81  5.70 999 1021.9   3.5   9.7   1.3 99.0 99.00
2003 01 03 08  68 10.6 12.9  2.28 10.81  5.48 999 1021.1   3.4   9.7   1.6 99.0 99.00
2003 01 03 09  64 11.5 13.5  2.35 10.81  5.53 999 1020.2   3.9   9.7   2.0 99.0 99.00
2003 01 03 10  71 11.4 13.5  2.43 10.81  5.54 999 1019.8   4.2   9.7   1.7 99.0 99.00
2003 01 03 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 01 03 12  80 11.6 13.9  2.55  6.25  5.58 999 1019.4   4.9   9.7   2.0 99.0 99.00
2003 01 03 13  75 12.3 14.6  2.68  6.25  5.82 999 1019.4   5.2   9.7   2.3 99.0 99.00
2003 01 03 14  82 12.4 15.2  2.80 10.81  5.88 999 1019.3   5.3   9.7   2.6 99.0 99.00
2003 01 03 15  82 13.8 17.0  2.88  7.14  5.78 999 1017.7   5.4   9.7   3.2 99.0 99.00
2003 01 03 16  78 14.4 17.6  3.13  6.67  6.00 999 1015.2   5.4   9.7   3.6 99.0 99.00
2003 01 03 17  80 14.8 18.1  3.59  7.14  6.15 999 1014.2   5.3   9.7   4.1 99.0 99.00
2003 01 03 18  74 15.0 18.2  3.51  7.14  6.08 999 1013.0   5.5   9.7   3.8 99.0 99.00
2003 01 03 19  74 15.6 18.9  3.75  7.14  6.23 999 1011.5   5.7   9.7   4.3 99.0 99.00
2003 01 03 20  81 16.9 20.3  3.70  7.69  6.20 999 1010.6   5.7   9.7   4.6 99.0 99.00
2003 01 03 21  77 16.2 19.8  4.16  7.69  6.42 999 1008.9   6.7   9.7   4.9 99.0 99.00
2003 01 03 22  78 15.8 19.2  4.13  7.69  6.38 999 1008.1   7.1   9.8   5.4 99.0 99.00
2003 01 03 23  74 15.0 18.2  4.19  8.33  6.60 999 1007.2   7.4  10.0   5.8 99.0 99.00
2003 01 04 00  67 13.5 17.5  3.95  9.09  6.50 999 1006.4   7.3  10.0   6.5 99.0 99.00
2003 01 04 01  59 11.9 14.2  4.13  8.33  6.60 999 1005.4   7.6  10.0   6.7 99.0 99.00
2003 01 04 02  51 12.7 15.3  3.84  9.09  6.68 999 1004.1   7.3  10.0   6.9 99.0 99.00
2003 01 04 03  37 12.5 16.1  3.90  9.09  6.78 999 1003.2   6.7  10.0   6.1 99.0 99.00
2003 01 04 04  38 15.0 18.1  3.76  9.09  6.51 999 1000.7   6.6   9.9   5.8 99.0 99.00
2003 01 04 05  33 14.7 19.3  3.59  9.09  6.04 999  999.4   6.4   9.8   5.8 99.0 99.00
2003 01 04 06  27 12.8 16.3  3.41  8.33  6.15 999  998.8   6.2   9.3   5.6 99.0 99.00
2003 01 04 07  28 14.0 17.6  3.34  8.33  6.06 999  997.5   6.1   8.7   5.1 99.0 99.00
2003 01 04 08  25 14.0 17.2  3.39 10.00  5.97 999  997.1   5.9   8.5   4.9 99.0 99.00
2003 01 04 09  24 12.7 15.7  3.42 10.00  6.24 999  997.0   5.8   8.6   4.5 99.0 99.00
2003 01 04 10  10 11.5 13.3  2.97  9.09  6.02 999  997.6   5.7   8.6   4.5 99.0 99.00
2003 01 04 11   3 11.2 13.3  2.87 10.00  5.87 999  998.0   5.8   8.7   4.4 99.0 99.00
2003 01 04 12 339 10.6 13.1  2.82  9.09  6.10 999  999.0   4.8   8.6   3.5 99.0 99.00
2003 01 04 13 324  9.9 11.6  2.88  9.09  6.28 999 1000.4   3.5   8.5   2.5 99.0 99.00
2003 01 04 14 332 10.8 13.5  2.72 10.00  5.92 999 1001.2   2.9   8.4   1.8 99.0 99.00
2003 01 04 15 332 10.8 13.0  2.41  9.09  5.72 999 1002.5   2.6   8.4   1.3 99.0 99.00
2003 01 04 16 324 10.4 12.6  2.63  9.09  5.77 999 1002.9   1.6   8.3   0.6 99.0 99.00
2003 01 04 17 329 10.0 11.8  2.32 10.00  5.52 999 1003.0   1.5   8.3   0.0 99.0 99.00
2003 01 04 18 326  9.9 11.9  2.19  9.09  5.53 999 1003.5   1.5   8.2  -0.4 99.0 99.00
2003 01 04 19 320  9.7 12.1  2.06  8.33  5.40 999 1004.4   1.6   8.2  -0.6 99.0 99.00
2003 01 04 20 320  9.7 11.5  1.97  8.33  5.25 999 1005.3   1.9   8.1  -0.8 99.0 99.00
2003 01 04 21 319  9.9 12.0  2.03  9.09  5.29 999 1006.3   2.0   8.1  -1.0 99.0 99.00
2003 01 04 22 319  9.7 12.5  1.85 10.00  5.22 999 1007.6   2.0   8.1  -1.1 99.0 99.00
2003 01 04 23 325  9.8 12.4  1.87  9.09  5.50 999 1008.6   2.5   8.0  -1.6 99.0 99.00
2003 01 05 00 329 10.9 13.0  1.65  9.09  4.97 999 1009.8   2.5   8.0  -1.9 99.0 99.00
2003 01 05 01 310  9.1 11.4  1.76  9.09  5.20 999 1011.1   2.7   8.0  -1.8 99.0 99.00
2003 01 05 02 298  9.5 12.2  1.57  9.09  4.97 999 1011.6   3.0   8.0  -1.4 99.0 99.00
2003 01 05 03 313 11.1 14.5  1.53  9.09  4.83 999 1012.0   2.9   8.0  -1.8 99.0 99.00
2003 01 05 04 291 10.1 12.2  1.50  9.09  4.85 999 1012.8   3.0   8.0  -1.0 99.0 99.00
2003 01 05 05 297  9.0 11.4  1.44  9.09  4.82 999 1012.8   3.1   7.9  -0.6 99.0 99.00
2003 01 05 06 296  9.0 11.0  1.26 10.00  4.56 999 1013.4   2.7   7.9  -0.7 99.0 99.00
2003 01 05 07 304  8.6 11.0  1.20  9.09  4.55 999 1014.3   2.5   7.9  -1.6 99.0 99.00
2003 01 05 08 296  8.3 10.1  1.21  9.09  4.62 999 1015.3   2.6   7.8  -1.7 99.0 99.00
2003 01 05 09 308  9.9 13.2  1.21  8.33  4.72 999 1015.5   2.6   7.8  -2.0 99.0 99.00
2003 01 05 10 320  8.6 10.5  1.12  8.33  4.61 999 1016.0   2.2   7.9  -1.9 99.0 99.00
2003 01 05 11 326  7.3  8.9  1.20  9.09  4.76 999 1016.8   1.7   7.9  -2.5 99.0 99.00
2003 01 05 12 314  7.2  9.1  1.16 10.81  4.70 999 1017.6   1.4   8.0  -3.2 99.0 99.00
2003 01 05 13 331  7.9 10.0  1.15  9.09  4.60 999 1018.2   1.0   7.9  -3.4 99.0 99.00
2003 01 05 14 334  6.7  8.2  1.19 10.81  4.81 999 1019.2   0.5   8.0  -4.1 99.0 99.00
2003 01 05 15 320  5.8  7.3  1.07  9.09  4.63 999 1019.5   0.6   8.0  -4.4 99.0 99.00
2003 01 05 16 295  4.1  5.6  0.99 11.43  4.78 999 1019.8   0.7   8.0  -4.4 99.0 99.00
2003 01 05 17 277  4.0  6.0  0.89 10.81  5.21 999 1019.3   1.0   7.9  -4.2 99.0 99.00
2003 01 05 18 300  5.0  6.6  0.84 11.43  5.11 999 1018.3   1.0   7.9  -4.0 99.0 99.00
2003 01 05 19 305  5.3  6.6  0.84 10.00  5.12 999 1018.2   1.3   7.9  -3.9 99.0 99.00
2003 01 05 20 297  3.9  5.3  0.80 10.00  5.25 999 1018.4   1.7   7.9  -3.7 99.0 99.00
2003 01 05 21 302  2.5  3.9  0.76 10.81  5.61 999 1018.6   1.8   7.9  -3.8 99.0 99.00
2003 01 05 22 269  1.3  2.7  0.76  9.09  5.95 999 1018.7   1.9   7.8  -3.6 99.0 99.00
2003 01 05 23 175  0.1  0.6  0.74  9.09  6.18 999 1018.5   2.1   7.8  -3.2 99.0 99.00
2003 01 06 00 233  1.3  2.8  0.67 10.00  5.87 999 1018.4   2.0   7.9  -2.4 99.0 99.00
2003 01 06 01 180  0.0  0.1  0.73  9.09  6.43 999 1018.6   0.8   8.0  -0.4 99.0 99.00
2003 01 06 02 180  0.0  0.3  0.73  8.33  6.08 999 1018.5   0.7   8.1 999.0 99.0 99.00
2003 01 06 03  81  2.7  3.6  0.72  9.09  6.17 999 1017.6   1.3   8.1 999.0 99.0 99.00
2003 01 06 04  71  3.3  5.0  0.70 10.00  6.16 999 1016.8   1.8   8.2 999.0 99.0 99.00
2003 01 06 05  55  5.0  6.2  0.67  9.09  6.07 999 1015.9   2.3   8.3   1.1 99.0 99.00
2003 01 06 06  58  4.2  5.3  0.70  9.09  5.36 999 1015.9   2.6   8.3   1.2 99.0 99.00
2003 01 06 07  62  4.4  5.3  0.66  8.33  4.62 999 1015.5   3.1   8.4   1.6 99.0 99.00
2003 01 06 08  48  4.1  4.9  0.73  9.09  5.05 999 1015.1   3.5   8.5   1.8 99.0 99.00
2003 01 06 09  61  2.8  3.9  0.78  8.33  5.38 999 1014.5   3.9   8.5   1.8 99.0 99.00
2003 01 06 10  83  2.7  3.9  0.73  9.09  5.34 999 1013.9   4.1   8.5   1.4 99.0 99.00
2003 01 06 11 244  1.6  2.5  0.71  7.69  5.20 999 1013.5   4.3   8.5   0.6 99.0 99.00
2003 01 06 12 238  1.9  2.9  0.75  9.09  5.41 999 1013.3   4.4   8.5   0.4 99.0 99.00
2003 01 06 13 258  0.5  1.2  0.71  8.33  5.25 999 1013.0   4.4   8.6  -0.2 99.0 99.00
2003 01 06 14 229  1.5  2.3  0.73  7.69  5.44 999 1012.9   4.6   8.6   0.1 99.0 99.00
2003 01 06 15 214  1.9  3.0  0.72  8.33  5.66 999 1012.6   4.7   8.6  -0.1 99.0 99.00
2003 01 06 16 219  2.4  3.7  0.69  9.09  5.35 999 1012.0   4.5   8.6  -0.6 99.0 99.00
2003 01 06 17 245  2.4  4.5  0.60  8.33  5.24 999 1011.0   4.0   8.6   0.3 99.0 99.00
2003 01 06 18 267  3.5  4.6  0.62  7.69  5.14 999 1010.5   3.6   8.6   1.3 99.0 99.00
2003 01 06 19 334  4.1  5.8  0.67  8.33  4.94 999 1009.8   3.7   8.6   1.8 99.0 99.00
2003 01 06 20 354  5.1  6.5  0.72 10.00  4.78 999 1009.5   3.4   8.5   1.7 99.0 99.00
2003 01 06 21  16  5.0  6.2  0.71 10.00  4.32 999 1009.6   3.4   8.5   1.5 99.0 99.00
2003 01 06 22  22  8.1  9.6  0.83  7.69  4.04 999 1009.4   3.1   8.6   1.4 99.0 99.00
2003 01 06 23  22  6.5  7.9  0.96  4.00  4.07 999 1010.1   2.8   8.6   1.1 99.0 99.00
2003 01 07 00  15  7.3  8.9  0.86  8.33  3.96 999 1009.9   2.4   8.5   0.6 99.0 99.00
2003 01 07 01  20  7.8  9.1  0.90  4.00  3.83 999 1009.7   2.0   8.5   0.0 99.0 99.00
2003 01 07 02  17  7.3  8.6  0.92  4.17  3.99 999 1009.2   1.8   8.5  -0.3 99.0 99.00
2003 01 07 03  15  8.1 10.5  1.01  4.17  4.08 999 1008.7   1.8   8.5  -0.3 99.0 99.00
2003 01 07 04  13  8.5 10.1  1.03  4.76  4.03 999 1008.2   1.3   8.5  -0.8 99.0 99.00
2003 01 07 05 355  9.7 11.5  1.06  5.00  3.99 999 1007.4   0.8   8.5  -0.9 99.0 99.00
2003 01 07 06 346 10.9 12.8  1.16  4.76  3.91 999 1007.2   0.6   8.5  -1.3 99.0 99.00
2003 01 07 07 351 11.2 13.1  1.34  4.35  4.03 999 1007.1   0.6   8.5  -1.4 99.0 99.00
2003 01 07 08 347 12.0 14.2  1.44  4.17  4.12 999 1007.0   0.1   8.4  -1.2 99.0 99.00
2003 01 07 09 342 12.2 14.3  1.50  4.76  4.12 999 1006.6   0.1   8.4  -1.7 99.0 99.00
2003 01 07 10 351 12.6 14.6  1.43  5.00  4.12 999 1006.9   0.2   8.3  -1.7 99.0 99.00
2003 01 07 11 348 12.3 14.9  1.59  5.00  4.20 999 1007.2   0.0   8.2  -2.6 99.0 99.00
2003 01 07 12 340 12.4 15.1  1.55  4.76  4.23 999 1007.4  -0.1   8.1  -2.6 99.0 99.00
2003 01 07 13 332 11.7 13.9  1.62  5.26  4.29 999 1008.2  -0.7   8.0  -3.4 99.0 99.00
2003 01 07 14 334 11.9 15.0  1.59  4.76  4.32 999 1008.7  -1.1   7.9  -4.0 99.0 99.00
2003 01 07 15 334 13.0 15.8  1.79  5.00  4.38 999 1008.6  -1.0   7.9  -4.7 99.0 99.00
2003 01 07 16 325 12.8 15.8  1.82  5.00  4.40 999 1007.7  -0.7   7.9  -5.1 99.0 99.00
2003 01 07 17 326 11.3 14.5  1.62  5.00  4.32 999 1006.6  -0.4   8.0  -5.1 99.0 99.00
2003 01 07 18 319  9.7 12.9  1.60  5.00  4.26 999 1006.0  -0.4   8.0  -5.4 99.0 99.00
2003 01 07 19 312 10.0 12.6  1.48  4.76  4.12 999 1005.7  -0.2   8.0  -5.3 99.0 99.00
2003 01 07 20 307  9.9 12.8  1.44  4.76  4.18 999 1005.6  -0.6   8.0  -6.1 99.0 99.00
2003 01 07 21 304 10.8 12.7 99.00 99.00 99.00 999 1005.3  -0.6   8.0  -6.9 99.0 99.00
2003 01 07 22 305 11.0 14.0  1.46  5.26  4.13 999 1005.2  -0.5   7.9  -6.8 99.0 99.00
2003 01 07 23 300 10.7 13.0  1.42  5.56  4.31 999 1004.6  -0.4   7.7  -7.0 99.0 99.00
2003 01 08 00 290 10.0 12.3  1.28  5.56  4.20 999 1004.5  -0.4   7.3  -6.3 99.0 99.00
2003 01 08 01 281  9.3 12.2  1.27  5.26  4.24 999 1003.6  -0.9   7.2  -7.1 99.0 99.00
2003 01 08 02 274  9.2 11.1  1.28  5.56  4.32 999 1003.0  -0.7   7.1  -7.1 99.0 99.00
2003 01 08 03 270 10.4 12.5  1.46  5.26  4.42 999 1001.9   0.3   7.0  -6.4 99.0 99.00
2003 01 08 04 260 11.5 14.2  1.94  6.25  4.82 999 1000.3   1.2   7.0  -3.3 99.0 99.00
2003 01 08 05 265 12.7 15.7  2.06  6.67  4.90 999  999.1   1.7   7.1  -4.2 99.0 99.00
2003 01 08 06 265 12.3 15.8  2.53  7.14  5.34 999  998.2   1.6   7.1  -3.1 99.0 99.00
2003 01 08 07 264 12.3 14.6  2.54  6.67  5.38 999  996.9   1.3   7.1  -2.0 99.0 99.00
2003 01 08 08 261 13.6 16.1  2.36  7.14  5.33 999  995.3   1.8   7.1  -0.4 99.0 99.00
2003 01 08 09 263 14.1 16.9  2.62  7.14  5.48 999  994.4   2.1   7.2   0.8 99.0 99.00
2003 01 08 10 260 13.7 16.6  2.85  7.69  5.86 999  993.0   3.7   7.3 999.0 99.0 99.00
2003 01 08 11 265 13.8 17.0  2.76  7.69  5.83 999  992.4   4.2   7.6  -1.4 99.0 99.00
2003 01 08 12 273 14.8 19.5  3.08  7.69  5.89 999  992.4   3.1   7.7  -0.2 99.0 99.00
2003 01 08 13 270 13.3 16.0  2.71  7.14  5.46 999  992.4   1.9   7.7   0.9 99.0 99.00
2003 01 08 14 257 11.9 14.6  2.59  7.69  5.52 999  991.7   3.0   7.8   1.1 99.0 99.00
2003 01 08 15 263 13.3 15.9  2.64  7.14  5.52 999  991.3   4.0   7.9   1.0 99.0 99.00
2003 01 08 16 279 14.2 16.5  2.45  7.14  5.19 999  990.3   4.3   8.0   0.1 99.0 99.00
2003 01 08 17 278 13.2 15.2  2.92  7.14  5.60 999  989.7   4.0   8.1   0.5 99.0 99.00
2003 01 08 18 271 13.2 15.4  2.70  7.69  5.54 999  989.3   4.7   8.1   0.8 99.0 99.00
2003 01 08 19 281 12.8 15.0  2.60  7.69  5.53 999  989.5   5.2   8.1   1.3 99.0 99.00
2003 01 08 20 270 13.6 16.1  2.70  7.14  5.41 999  989.7   5.6   8.2   1.5 99.0 99.00
2003 01 08 21 271 12.2 14.5  2.41  7.69  5.40 999  990.6   6.0   8.1   1.5 99.0 99.00
2003 01 08 22 269 11.5 13.9  2.35  7.69  5.36 999  991.4   6.4   8.2   1.6 99.0 99.00
2003 01 08 23 271 11.4 14.2  2.36  7.69  5.60 999  992.1   6.5   8.2   1.2 99.0 99.00
2003 01 09 00 277  9.2 11.1  2.25  7.69  5.55 999  992.8   6.3   8.1   0.2 99.0 99.00
2003 01 09 01 269 10.0 12.1  2.18  7.69  5.62 999  992.8   6.3   8.1   0.5 99.0 99.00
2003 01 09 02 262 11.3 13.3  2.10  8.33  5.57 999  992.8   6.9   8.0   0.8 99.0 99.00
2003 01 09 03 250  9.4 11.8  2.15  7.69  5.52 999  992.0   6.8   7.6   1.9 99.0 99.00
2003 01 09 04 244 10.5 12.2  2.22  6.67  5.57 999  990.8   6.9   7.5   1.5 99.0 99.00
2003 01 09 05 242  9.7 11.8  2.31 10.00  5.61 999  989.3   7.1   7.5   1.4 99.0 99.00
2003 01 09 06 238  9.2 11.4  2.38 10.00  5.68 999  988.3   7.2   7.5   1.6 99.0 99.00
2003 01 09 07 224  9.5 11.4  2.27  9.09  5.66 999  987.1   7.4   7.7   2.4 99.0 99.00
2003 01 09 08 192  8.9 10.9  2.20  9.09  5.86 999  984.0   7.6   7.7   3.2 99.0 99.00
2003 01 09 09 193  9.4 11.1  2.20  8.33  5.65 999  982.5   8.2   7.6   5.2 99.0 99.00
2003 01 09 10 252 12.6 15.8  1.95  9.09  5.07 999  981.4   8.5   7.6   4.5 99.0 99.00
2003 01 09 11 257 13.1 16.2  2.34  9.09  5.42 999  981.9   8.1   7.5   3.9 99.0 99.00
2003 01 09 12 257 13.8 16.7  2.52  6.25  5.37 999  982.9   7.8   7.5   3.5 99.0 99.00
2003 01 09 13 258 13.7 16.8  2.53  6.67  5.41 999  984.7   7.9   7.5   3.3 99.0 99.00
2003 01 09 14 261 13.0 16.9  2.51  7.14  5.54 999  986.6   7.9   7.5   2.8 99.0 99.00
2003 01 09 15 262 11.4 14.3  2.70  8.33  5.69 999  988.4   7.7   7.5   2.7 99.0 99.00
2003 01 09 16 264 11.5 13.4  2.57  7.69  5.61 999  989.0   8.0   7.5   2.8 99.0 99.00
2003 01 09 17 272 10.6 12.9 99.00 99.00 99.00 999  990.1   8.5   7.6   2.2 99.0 99.00
2003 01 09 18 292  9.5 12.2  2.44  8.33  5.84 999  990.7   8.5   7.6   2.6 99.0 99.00
2003 01 09 19 287 11.1 12.7  2.75  8.33  6.17 999  991.4   8.8   7.7   1.5 99.0 99.00
2003 01 09 20 272  7.6  9.2  2.64  8.33  6.01 999  993.1   8.5   7.7   2.7 99.0 99.00
2003 01 09 21 277  9.5 12.1  2.27  9.09  6.01 999  994.4   8.7   7.7   2.0 99.0 99.00
2003 01 09 22 276  6.3  7.7  2.25  8.33  5.89 999  995.8   8.2   7.7   2.8 99.0 99.00
2003 01 09 23 268  4.8  5.6  2.07  8.33  6.17 999  997.1   8.0   7.7   2.7 99.0 99.00
2003 01 10 00 268  5.1  6.1  1.82  9.09  6.00 999  997.4   8.2   7.7   3.0 99.0 99.00
2003 01 10 01 236  3.8  4.5  1.66  9.09  6.10 999  997.6   8.3   7.7   3.0 99.0 99.00
2003 01 10 02 205  3.5  4.4  1.65  9.09  6.42 999  997.6   8.3   7.7   4.1 99.0 99.00
2003 01 10 03 189  3.1  3.9  1.69  8.33  6.56 999  997.4   8.4   7.7   5.1 99.0 99.00
2003 01 10 04 191  5.6  6.5  1.57  9.09  6.59 999  996.9   8.8   7.7   5.4 99.0 99.00
2003 01 10 05 185  6.1  7.2  1.60  9.09  6.56 999  995.8   9.0   7.7   5.4 99.0 99.00
2003 01 10 06 184  6.8  8.1  1.57  9.09  6.17 999  994.9   9.1   7.7   5.6 99.0 99.00
2003 01 10 07 179  7.9  9.5  1.70  8.33  6.08 999  994.8   9.2   7.7   6.0 99.0 99.00
2003 01 10 08 182  8.0  9.9  1.75  9.09  5.93 999  994.5   9.2   7.7   6.1 99.0 99.00
2003 01 10 09 184  7.6  9.1  1.66  9.09  5.42 999  993.7   9.2   7.7   6.3 99.0 99.00
2003 01 10 10 204  6.3  8.0  1.74  9.09  5.51 999  993.8   9.3   7.7   5.2 99.0 99.00
2003 01 10 11 294  9.8 12.4  1.66  8.33  5.56 999  994.3   8.1   7.7   3.3 99.0 99.00
2003 01 10 12 288  8.4  9.8  1.69  8.33  5.53 999  995.1   6.7   7.6   1.8 99.0 99.00
2003 01 10 13 291 10.4 12.3  1.53  8.33  4.95 999  996.1   6.1   7.5   1.1 99.0 99.00
2003 01 10 14 295 10.0 11.9  1.52  7.69  4.87 999  997.3   5.7   7.5   1.1 99.0 99.00
2003 01 10 15 297  9.0 10.8  1.42  8.33  5.08 999  998.1   6.2   7.4   1.1 99.0 99.00
2003 01 10 16 311 10.1 12.0  1.54  7.69  4.75 999  998.1   5.8   7.4   0.9 99.0 99.00
2003 01 10 17 303  9.6 11.4  1.35  8.33  4.82 999  998.0   5.7   7.4   1.1 99.0 99.00
2003 01 10 18 302  9.7 12.3  1.35  5.00  4.59 999  998.0   5.3   7.3  -0.9 99.0 99.00
2003 01 10 19 310 11.6 13.6  1.41 10.81  4.39 999  998.5   4.6   7.2  -2.9 99.0 99.00
2003 01 10 20 305 10.0 11.9  1.51  5.26  4.59 999  999.8   3.7   7.1  -3.8 99.0 99.00
2003 01 10 21 311  8.8 11.0  1.43  5.56  4.63 999 1000.9   3.4   7.0  -4.6 99.0 99.00
