YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 03 04 00 187  7.4  8.8  1.06 10.00  4.12 999 1031.0   9.3   8.3   7.2 99.0 99.00
2005 01 03 05 00 190  7.9  9.3  1.12  4.17  3.96 999 1030.1   9.4   8.3   7.7 99.0 99.00
2005 01 03 06 00 192  7.6  8.8 99.00 99.00 99.00 999 1029.0   9.6   8.4   8.0 99.0 99.00
2005 01 03 07 00 202  7.5  8.5  1.15  4.35  4.07 999 1028.5   9.7   8.4   8.2 99.0 99.00
2005 01 03 08 00 204  8.2  9.7  1.13  4.00  4.09 999 1028.0   9.9   8.4   8.6 99.0 99.00
2005 01 03 09 00 200  7.3  8.3  1.20  4.55  4.27 999 1027.6   9.9   8.4   8.8 99.0 99.00
2005 01 03 10 00 203  5.1  5.9  1.05  4.35  4.37 999 1027.4   9.8   8.4   8.8 99.0 99.00
2005 01 03 11 00 236  4.6  5.3  1.04  9.09  4.53 999 1027.7   9.3   8.4   8.7 99.0 99.00
2005 01 03 12 00 236  6.0  7.0  1.05  4.17  4.50 999 1027.6   9.5   8.4   8.7 99.0 99.00
2005 01 03 13 00 221  7.1  8.6  0.97  4.55  4.40 999 1026.8   9.5   8.4   8.9 99.0 99.00
2005 01 03 14 00 224  6.7 99.0 99.00 99.00 99.00 999 1026.9   9.6 999.0   8.8 99.0 99.00
2005 01 03 15 00 239  5.9  6.8  1.01  4.35  4.35 999 1027.2   9.6   8.4   8.7 99.0 99.00
2005 01 03 16 00 233  6.8  8.1  0.96  4.55  4.14 999 1026.5   9.5   8.4   8.6 99.0 99.00
2005 01 03 17 00 239  6.3  7.3  1.02 10.00  4.32 999 1025.2   9.3   8.4   8.6 99.0 99.00
2005 01 03 18 00 239  6.0  6.9  0.98  4.35  4.12 999 1024.5   9.2   8.5   8.6 99.0 99.00
2005 01 03 19 00 241  5.4  6.3  0.97 10.00  4.32 999 1024.2   9.1   8.5   8.5 99.0 99.00
2005 01 03 20 00 244  4.7  5.4  0.90  4.76  4.20 999 1023.9   9.0   8.5   8.5 99.0 99.00
2005 01 03 21 00 234  3.5  3.9  0.90 10.00  4.49 999 1023.8   8.9   8.5   8.3 99.0 99.00
2005 01 03 22 00 224  3.6  4.1  0.85 10.00  4.54 999 1023.9   8.9   8.4   8.5 99.0 99.00
2005 01 03 23 00 219  2.7  3.1  0.85 10.81  4.72 999 1023.9   8.9   8.4   8.5 99.0 99.00
2005 01 04 00 00 257  2.5  3.1  0.80 10.00  4.68 999 1023.8   8.9   8.4   8.5 99.0 99.00
2005 01 04 01 00 250  1.5  1.9  0.79 10.00  4.77 999 1023.5   8.9   8.4   8.6 99.0 99.00
2005 01 04 02 00 260  0.8  1.3  0.76  9.09  4.82 999 1022.8   8.8   8.4   8.5 99.0 99.00
2005 01 04 03 00  97  0.8  1.0  0.81 10.00  4.95 999 1022.2   8.8   8.4   8.5 99.0 99.00
2005 01 04 04 00  30  1.0  1.6  0.78  9.09  4.93 999 1021.9   8.6   8.5   8.3 99.0 99.00
2005 01 04 05 00  87  1.5  1.8  0.83 10.00  5.22 999 1020.7   8.4   8.5   8.0 99.0 99.00
2005 01 04 06 00 102  2.3 99.0 99.00 99.00 99.00 999 1019.1   8.4 999.0   8.0 99.0 99.00
2005 01 04 07 00  99  1.6  2.0  0.84 10.00  5.36 999 1018.1   8.5   8.5   8.1 99.0 99.00
2005 01 04 08 00 193  2.9  3.3  0.76 10.00  5.19 999 1017.2   9.3   8.5   9.0 99.0 99.00
2005 01 04 09 00 254  3.9  4.4  0.86 10.00  5.44 999 1016.6   9.4   8.5   9.0 99.0 99.00
2005 01 04 10 00  20  3.6  4.6  0.86 10.81  5.27 999 1016.8   8.3   8.5   8.0 99.0 99.00
2005 01 04 11 00  38  7.9  9.2  0.93  5.26  4.51 999 1017.2   7.5   8.5   7.0 99.0 99.00
2005 01 04 12 00  34  8.3  9.7  1.04  5.26  4.06 999 1018.0   7.6   8.5   7.1 99.0 99.00
2005 01 04 13 00  25  9.1 10.6  1.18  5.26  4.04 999 1018.7   7.4   8.5   6.9 99.0 99.00
2005 01 04 14 00  21  9.1 11.4  1.21  4.35  3.99 999 1020.2   7.3   8.4   6.5 99.0 99.00
2005 01 04 15 00  19  7.9  9.3  1.31  4.35  4.10 999 1021.5   7.3   8.4   6.3 99.0 99.00
2005 01 04 16 00  20  7.4  9.0  1.22  4.76  4.28 999 1022.4   7.2   8.4   6.2 99.0 99.00
