YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 14 04 00 159  7.0  7.8  1.18  8.33  4.73 999 1007.6  11.3   8.5  10.5 99.0 99.00
2006 01 14 05 00 159  7.7  8.7  1.18  8.33  4.58 999 1006.1  11.6   8.6  10.7 99.0 99.00
2006 01 14 06 00 149  7.6  8.9  1.27  4.76  4.44 999 1004.6  11.2   8.5  10.4 99.0 99.00
2006 01 14 07 00 158  9.6 11.1  1.35  4.55  4.45 999 1003.2  11.6   8.4  11.2 99.0 99.00
2006 01 14 08 00 157  9.8 11.4  1.47  4.76  4.40 999 1001.8  11.7   8.6  11.4 99.0 99.00
2006 01 14 09 00 157 11.2 14.3  1.59  4.76  4.52 999  999.8  12.1   8.7  11.7 99.0 99.00
2006 01 14 10 00 161 11.0 12.8  1.88  4.76  4.61 999  998.6  12.2   8.8  11.7 99.0 99.00
2006 01 14 11 00 155  9.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 01 14 12 00 162  9.9 13.1  1.80  6.25  4.86 999  996.5  12.2   8.7  11.8 99.0 99.00
2006 01 14 13 00 156  9.8 11.3  1.81  5.56  4.83 999  995.7  11.8   8.6  11.0 99.0 99.00
2006 01 14 14 00 157  9.9 11.5  1.94  5.88  4.96 999  994.6  12.0   8.6  11.4 99.0 99.00
2006 01 14 15 00 203 10.1 13.4  2.28  6.25  5.23 999  995.6  11.6   8.7  11.2 99.0 99.00
2006 01 14 16 00 170  5.7  6.6  1.96  6.67  5.32 999  994.8  10.7   8.7  10.4 99.0 99.00
2006 01 14 17 00 150  3.2  3.9  2.00  7.14  5.58 999  992.5  10.3   8.6   9.9 99.0 99.00
2006 01 14 18 00 108  4.8  5.3  2.24  7.69  6.00 999  990.1  10.2   8.6   9.9 99.0 99.00
2006 01 14 19 00  95  6.3  7.5  2.19  8.33  6.02 999  987.9  10.3   8.5  10.1 99.0 99.00
2006 01 14 20 00 141  7.9 99.0 99.00 99.00 99.00 999  989.3  10.4   8.6  10.1 99.0 99.00
2006 01 14 21 00 119  9.4 11.0  2.25  7.69  5.70 999  987.3  10.5   8.6  10.0 99.0 99.00
2006 01 14 22 00 102  7.2  8.3  2.70  8.33  6.43 999  987.0  10.3   8.6   9.7 99.0 99.00
2006 01 14 23 00 105  5.8  6.7  2.53  9.09  6.20 999  985.4  10.3   8.7   9.5 99.0 99.00
2006 01 15 00 00 146  2.9  4.9  2.60  9.09  6.41 999  985.2  10.6   8.8   9.6 99.0 99.00
2006 01 15 01 00 133  8.0 10.2  3.01 10.00  6.77 999  984.4  10.7   8.8   9.8 99.0 99.00
2006 01 15 02 00 145  5.9  7.4 99.00 99.00 99.00 999  984.0  10.4   8.8   9.8 99.0 99.00
2006 01 15 03 00 126  8.0  9.8  3.84 10.00  7.83 999  982.9  10.8   8.8  10.2 99.0 99.00
2006 01 15 04 00 196  4.4  5.8  3.16 10.81  7.50 999  983.5  10.6   8.9  10.1 99.0 99.00
2006 01 15 05 00 338 13.8 18.4  3.41 10.81  7.13 999  982.3   5.8   8.9   4.9 99.0 99.00
2006 01 15 06 00 344 14.3 18.6  3.42 10.81  6.44 999  982.6   5.2   8.8   3.9 99.0 99.00
2006 01 15 07 00 340 14.1 18.3  3.58 10.81  6.52 999  983.2   4.1   8.8   2.8 99.0 99.00
2006 01 15 08 00 348 15.5 19.3  3.39 10.81  6.45 999  983.7   3.5   8.8   2.0 99.0 99.00
2006 01 15 09 00 342 16.8 19.8  3.24 10.81  5.99 999  984.3   2.2   8.7   0.5 99.0 99.00
2006 01 15 10 00 346 16.5 20.4  3.52 10.81  6.09 999  985.2   1.8   8.5  -0.2 99.0 99.00
2006 01 15 11 00 346 17.4 22.3  3.37 10.81  5.88 999  985.7   1.5   8.4  -1.0 99.0 99.00
2006 01 15 12 00 340 17.1 22.1  3.43 11.43  6.00 999  987.1   0.9   8.4  -1.0 99.0 99.00
2006 01 15 13 00 332 15.9 19.4  3.27  6.25  5.91 999  988.8  -0.2   8.5  -1.3 99.0 99.00
2006 01 15 14 00 332 17.9 22.7  3.14  6.25  5.46 999  989.5  -0.6   8.5  -2.2 99.0 99.00
2006 01 15 15 00 321 17.4 21.7  3.01  6.25  5.34 999  990.9  -0.7   8.4  -3.1 99.0 99.00
2006 01 15 16 00 321 17.1 21.3  3.25  5.88  5.49 999  992.0  -1.3   8.4  -4.3 99.0 99.00
2006 01 15 17 00 323 17.5 22.3  3.32  6.25  5.62 999  992.3  -1.4   8.3  -5.5 99.0 99.00
2006 01 15 18 00 316 16.8 21.5  3.09  6.25  5.33 999  993.0  -2.0   8.3  -5.9 99.0 99.00
2006 01 15 19 00 314 16.7 20.9  3.25  5.88  5.60 999  993.9  -3.1   8.2  -5.7 99.0 99.00
2006 01 15 20 00 311 15.1 18.5  3.13  6.67  5.58 999  995.6  -3.5   8.1  -5.3 99.0 99.00
2006 01 15 21 00 307 16.3 20.5  2.89  6.25  5.34 999  996.9  -4.3   8.1  -7.3 99.0 99.00
2006 01 15 22 00 314 16.4 19.6  2.99  6.25  5.40 999  998.3  -3.8   8.1  -8.5 99.0 99.00
2006 01 15 23 00 309 16.4 21.1  2.92  6.25  5.43 999  999.6  -4.2   8.1  -9.3 99.0 99.00
2006 01 16 00 00 309 17.1 20.7  2.74  6.25  5.26 999 1000.3  -5.0   8.1  -9.8 99.0 99.00
2006 01 16 01 00 316 16.8 20.4  2.62  5.88  5.17 999 1001.7  -5.6   8.1 -10.5 99.0 99.00
2006 01 16 02 00 319 16.5 21.1  2.50  5.88  5.10 999 1002.6  -6.4   8.1 -11.3 99.0 99.00
2006 01 16 03 00 322 14.9 19.2  2.32  5.26  4.90 999 1004.0  -7.0   8.1 -12.1 99.0 99.00
2006 01 16 04 00 305 14.2 17.8  2.21  5.26  4.89 999 1004.9  -7.6   8.1 -11.4 99.0 99.00
2006 01 16 05 00 307 14.5 18.1  2.12  5.26  4.79 999 1005.4  -7.5   8.1 -10.9 99.0 99.00
2006 01 16 06 00 301 15.9 19.2  2.03  5.56  4.66 999 1005.7  -7.0   7.8 -10.1 99.0 99.00
2006 01 16 07 00 304 13.9 16.8  2.01  6.25  4.84 999 1006.8  -6.9   7.9 -10.1 99.0 99.00
2006 01 16 08 00 303 15.2 18.3  1.98  6.67  4.75 999 1007.0  -6.6   7.9  -9.8 99.0 99.00
2006 01 16 09 00 300 14.3 18.0  2.10  6.67  4.92 999 1008.1  -6.1   7.9  -9.3 99.0 99.00
2006 01 16 10 00 290 15.8 20.3  2.20  6.67  4.91 999 1008.8  -6.1   7.9  -9.0 99.0 99.00
2006 01 16 11 00 292 12.4 15.3  2.08  5.88  4.95 999 1009.9  -6.3   7.9 -10.4 99.0 99.00
2006 01 16 12 00 294 12.7 15.3  1.77  5.56  4.58 999 1009.9  -5.2   7.9 -10.0 99.0 99.00
2006 01 16 13 00 293 13.0 16.4  1.77  5.88  4.62 999 1010.5  -4.6   7.9  -9.4 99.0 99.00
2006 01 16 14 00 292 12.8 15.4  1.97  6.67  4.78 999 1011.0  -4.3   7.9  -9.0 99.0 99.00
2006 01 16 15 00 293 13.2 16.5  1.75  5.56  4.37 999 1010.8  -3.8   7.9  -8.9 99.0 99.00
2006 01 16 16 00 290 14.2 17.3  1.96  5.56  4.44 999 1010.4  -2.7   7.9  -8.1 99.0 99.00
2006 01 16 17 00 288 12.2 15.3  1.68  5.88  4.30 999 1010.2  -2.4   7.9  -8.6 99.0 99.00
2006 01 16 18 00 284 12.3 14.6  1.49  5.56  4.19 999 1009.7  -1.9   7.9  -8.0 99.0 99.00
2006 01 16 19 00 288 12.0 15.6  1.69  5.26  4.36 999 1009.9  -1.3   7.9  -7.5 99.0 99.00
2006 01 16 20 00 293 11.9 14.6  1.52  5.56  4.28 999 1010.1  -0.7   7.9  -7.6 99.0 99.00
2006 01 16 21 00 289 11.1 13.8  1.42  5.26  4.15 999 1010.7  -0.2   7.9  -7.9 99.0 99.00
2006 01 16 22 00 275 10.1 13.6  1.31  4.55  4.08 999 1011.4   0.4   7.9  -8.1 99.0 99.00
2006 01 16 23 00 282  9.6 11.8  1.24  5.26  4.10 999 1012.3   0.6   7.8  -8.7 99.0 99.00
2006 01 17 00 00 284  9.3 11.6  1.27  4.55  4.06 999 1012.4   0.8   7.8  -8.5 99.0 99.00
2006 01 17 01 00 280  9.3 12.1  1.23  5.00  4.12 999 1013.1   0.9   7.8  -7.9 99.0 99.00
2006 01 17 02 00 283 10.4 12.5  1.29  5.00  4.11 999 1014.0   1.0   7.8  -8.1 99.0 99.00
2006 01 17 03 00 287  9.8 11.7  1.23  5.56  3.95 999 1014.2   1.1   7.8  -7.7 99.0 99.00
2006 01 17 04 00 291  9.8 11.5  1.25  4.76  4.18 999 1014.6   1.3   7.7  -7.4 99.0 99.00
2006 01 17 05 00 281  9.4 11.1  1.09  5.26  3.92 999 1015.9   1.4   7.7  -6.3 99.0 99.00
2006 01 17 06 00 298  9.6 11.2  1.13  5.00  3.84 999 1015.9   1.4   7.7  -7.4 99.0 99.00
2006 01 17 07 00 298  9.3 11.1  1.00  5.00  3.73 999 1016.6   1.5   7.7  -7.4 99.0 99.00
2006 01 17 08 00 305  8.1  9.7  0.90  4.76  3.78 999 1017.7   1.3   7.7  -7.3 99.0 99.00
2006 01 17 09 00 319  7.3  8.7  0.83  4.35  3.77 999 1017.9   1.6   7.7  -7.5 99.0 99.00
2006 01 17 10 00 317  5.5  6.5  0.73  4.35  3.67 999 1019.1   1.3   7.7  -7.1 99.0 99.00
2006 01 17 11 00 336  4.6  6.1  0.68  4.76  3.85 999 1019.0   1.2   7.7  -6.3 99.0 99.00
2006 01 17 12 00 349  4.5  5.5  0.60  3.70  3.79 999 1020.0   1.4   7.7  -5.8 99.0 99.00
2006 01 17 13 00 348  4.7  6.0  0.56 10.81  3.91 999 1020.8   1.8   7.7  -5.5 99.0 99.00
2006 01 17 14 00   4  4.3  5.2  0.56 11.43  3.68 999 1021.7   2.1   7.7  -5.0 99.0 99.00
2006 01 17 15 00  18  4.3  5.6  0.49 10.00  3.67 999 1022.3   2.2   7.7  -5.5 99.0 99.00
2006 01 17 16 00  32  4.3  5.6  0.51 12.12  4.14 999 1022.4   2.7   7.7  -5.5 99.0 99.00
2006 01 17 17 00  40  5.2  6.7  0.47 11.43  4.04 999 1022.1   3.0   7.8  -4.4 99.0 99.00
2006 01 17 18 00  59  5.5  6.5  0.48 10.00  3.90 999 1021.6   3.1   7.8  -3.0 99.0 99.00
2006 01 17 19 00  89  4.6  6.1  0.52 11.43  3.63 999 1022.2   3.5   7.8  -2.6 99.0 99.00
2006 01 17 20 00 110  4.8  6.1  0.54 11.43  4.20 999 1022.9   4.5   7.8  -1.4 99.0 99.00
2006 01 17 21 00 123  5.2  6.0  0.51 11.43  3.90 999 1023.4   5.1   7.8  -0.7 99.0 99.00
2006 01 17 22 00 101  7.6  9.0  0.56 10.81  3.58 999 1022.5   5.5   7.8   0.3 99.0 99.00
2006 01 17 23 00 112  7.7  9.5  0.61  3.03  3.08 999 1022.9   5.9   7.8   0.3 99.0 99.00
2006 01 18 00 00 105  9.8 11.6  0.80  3.57  3.37 999 1022.3   6.2   7.9   1.2 99.0 99.00
2006 01 18 01 00 102 10.8 12.6  1.12  3.85  3.67 999 1021.7   6.4   7.9   2.4 99.0 99.00
2006 01 18 02 00 108 11.9 14.4  1.37  4.55  4.04 999 1020.8   6.7   7.9   2.4 99.0 99.00
2006 01 18 04 00 117 12.3 15.6  2.14  5.88  4.89 999 1019.6   8.0   7.9   4.6 99.0 99.00
2006 01 18 05 00 120 13.2 16.1  2.15  5.88  4.98 999 1017.6   8.7   8.0   5.4 99.0 99.00
2006 01 18 06 00 128 14.8 19.4  2.62  6.67  5.30 999 1016.3   9.1   8.0   5.9 99.0 99.00
2006 01 18 07 00 130 13.7 16.8  2.81  6.67  5.39 999 1015.2   9.6   8.0   7.0 99.0 99.00
2006 01 18 08 00 131 14.6 17.6  3.16  7.14  5.62 999 1013.3  10.3   8.0   8.0 99.0 99.00
2006 01 18 09 00 139 14.1 16.9  3.23  6.67  5.70 999 1012.2  10.9   8.1   9.0 99.0 99.00
2006 01 18 10 00 140 13.0 15.6  3.30  7.69  5.88 999 1010.9  11.3   8.1   9.9 99.0 99.00
2006 01 18 11 00 146 13.2 15.6  3.24  7.69  5.98 999 1009.4  11.8   8.1  10.6 99.0 99.00
2006 01 18 12 00 154 14.2 17.4  3.39  8.33  6.11 999 1007.8  12.9   8.1  11.1 99.0 99.00
2006 01 18 13 00 155 15.6 19.4  3.53  8.33  6.22 999 1005.8  13.2   8.1  11.1 99.0 99.00
2006 01 18 14 00 152 15.6 19.8  3.88  7.69  6.34 999 1004.3  13.4   8.2  11.4 99.0 99.00
2006 01 18 15 00 153 16.0 19.7  3.72  8.33  6.32 999 1002.2  13.2   8.2  11.6 99.0 99.00
2006 01 18 16 00 156 15.1 18.7  4.21  8.33  6.63 999  999.8  12.9   8.2  11.2 99.0 99.00
2006 01 18 17 00 162 15.9 19.0  4.21  9.09  6.75 999  997.0  13.2   8.2  11.4 99.0 99.00
2006 01 18 18 00 237  9.5 11.7  4.31  9.09  7.03 999  998.7  10.7   8.2  10.2 99.0 99.00
2006 01 18 19 00 212 10.3 13.6  4.36  8.33  7.29 999  998.2  10.2   8.2   9.4 99.0 99.00
2006 01 18 20 00 218 15.6 19.9  4.76  9.09  7.51 999  998.3   9.8   8.1   8.0 99.0 99.00
2006 01 18 21 00 244 15.8 19.6  5.09 10.81  7.63 999 1000.3   8.4   8.1   5.8 99.0 99.00
2006 01 18 22 00 252 16.3 19.8  4.56 10.00  7.20 999 1002.8   7.7   8.1 999.0 99.0 99.00
2006 01 18 23 00 258 18.7 23.1  5.16 10.81  7.39 999 1004.8   6.8   8.0 999.0 99.0 99.00
2006 01 19 00 00 259 17.3 22.0  5.58 11.43  7.75 999 1006.9   6.4   8.0 999.0 99.0 99.00
2006 01 19 01 00 256 16.1 19.3  5.36 11.43  7.73 999 1008.7   6.2   8.0  -1.1 99.0 99.00
2006 01 19 02 00 260 17.1 20.6  5.13 11.43  7.45 999 1010.8   5.5   8.0  -2.0 99.0 99.00
2006 01 19 03 00 258 16.9 21.2  4.91 12.12  7.13 999 1012.6   5.3   8.0  -1.7 99.0 99.00
2006 01 19 04 00 258 17.0 20.9  4.53  8.33  6.87 999 1014.1   5.0   8.0  -2.2 99.0 99.00
2006 01 19 05 00 261 15.3 19.1  4.69 10.81  7.19 999 1015.1   4.8   8.0  -2.8 99.0 99.00
2006 01 19 06 00 259 14.1 17.4  4.30 11.43  7.19 999 1015.6   4.7   8.0  -2.4 99.0 99.00
2006 01 19 07 00 266 14.9 18.5  4.42 10.81  7.04 999 1016.4   4.7   8.0  -2.4 99.0 99.00
2006 01 19 08 00 261 14.4 17.3  4.28 12.12  7.13 999 1017.3   4.8   8.0  -2.1 99.0 99.00
2006 01 19 09 00 267 14.4 17.1  4.10 11.43  6.93 999 1018.4   4.6   8.1  -2.3 99.0 99.00
2006 01 19 10 00 265 13.9 16.3  3.86 10.00  6.67 999 1019.2   4.2   8.1  -2.9 99.0 99.00
2006 01 19 11 00 270 14.1 17.4  3.56 11.43  6.52 999 1020.8   3.8   8.1  -3.2 99.0 99.00
2006 01 19 12 00 269 14.4 17.2  3.57 10.81  6.48 999 1021.7   3.8   8.2  -3.4 99.0 99.00
2006 01 19 13 00 267 14.7 17.4  3.38 10.00  6.40 999 1023.2   3.8   8.2  -3.7 99.0 99.00
2006 01 19 14 00 269 14.5 16.9  3.47 10.00  6.33 999 1024.6   3.8   8.1  -3.8 99.0 99.00
2006 01 19 15 00 272 13.2 16.7  3.15 10.00  6.15 999 1025.6   3.8   8.1  -4.0 99.0 99.00
2006 01 19 16 00 269 14.1 16.7  2.85  6.67  5.74 999 1025.8   4.0   8.2  -3.0 99.0 99.00
2006 01 19 17 00 272 12.9 15.6  2.91  6.25  5.72 999 1025.2   4.2   8.2  -2.7 99.0 99.00
2006 01 19 18 00 270 10.9 12.9  2.82  6.25  5.89 999 1024.8   4.6   8.2  -2.4 99.0 99.00
2006 01 19 19 00 273  8.7 10.9  2.64 10.00  6.01 999 1024.1   5.3   8.2  -1.6 99.0 99.00
2006 01 19 20 00 259  7.4  8.6  2.36 10.00  6.18 999 1024.5   5.7   8.3  -1.6 99.0 99.00
2006 01 19 21 00 244  6.9  8.2  2.22 10.00  6.23 999 1025.0   6.1   8.3  -1.0 99.0 99.00
2006 01 19 22 00 241 10.0 11.7  1.95 11.43  5.65 999 1025.6   6.6   8.3   0.2 99.0 99.00
2006 01 19 23 00 237  9.0 10.7  1.94  8.33  5.51 999 1026.0   7.0   8.3  -0.7 99.0 99.00
2006 01 20 00 00 227  9.8 11.5  1.77  9.09  5.24 999 1026.2   7.7   8.3   0.9 99.0 99.00
2006 01 20 01 00 221  7.5  8.9  1.67 10.81  5.33 999 1026.3   8.1   8.3   2.4 99.0 99.00
2006 01 20 02 00 209  8.8 10.3  1.60  7.69  5.08 999 1025.5   8.5   8.3   3.1 99.0 99.00
2006 01 20 03 00 209  8.0  9.3  1.62  9.09  5.40 999 1025.0   8.8   8.3   3.8 99.0 99.00
2006 01 20 04 00 196  7.7  9.0  1.56  4.76  4.88 999 1024.6   9.1   8.3   4.5 99.0 99.00
2006 01 20 05 00 202  9.1 10.5  1.57  5.26  4.81 999 1023.9   9.3   8.2   4.9 99.0 99.00
2006 01 20 06 00 216  8.7 10.3  1.65  5.26  4.87 999 1024.2   9.4   8.1   5.5 99.0 99.00
