YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 06 16 290 10.3 12.2  1.54  5.26  4.49 999 1015.8   2.5   8.4  -4.9 99.0 99.00
2004 01 06 17 284 11.1 14.4  1.51  5.88  4.55 999 1014.7   2.6   8.4  -5.8 99.0 99.00
2004 01 06 18 292 10.0 12.1  1.47  5.88  4.49 999 1014.9   2.7   8.4  -5.7 99.0 99.00
2004 01 06 19 284 10.7 12.7  1.52  5.56  4.66 999 1014.7   2.8   8.4  -6.1 99.0 99.00
2004 01 06 20 278  9.5 11.6  1.36  5.00  4.40 999 1014.7   2.9   8.4  -5.2 99.0 99.00
2004 01 06 21 272  7.2  8.9  1.28  5.26  4.49 999 1014.9   3.1   8.5  -4.2 99.0 99.00
2004 01 06 22 265 10.3 13.2  1.31  5.00  4.48 999 1014.8   3.8   8.5  -4.6 99.0 99.00
2004 01 06 23 258 11.5 14.2  1.50  5.26  4.58 999 1014.6   4.0   8.5  -5.0 99.0 99.00
2004 01 07 00 266 16.0 19.0 99.00 99.00 99.00 999 1014.1   4.1   8.5  -6.3 99.0 99.00
2004 01 07 01 294 15.0 19.7  2.13  6.67  4.96 999 1015.8   1.9   8.5  -4.5 99.0 99.00
2004 01 07 02 301 13.1 15.9  2.46  7.14  5.32 999 1017.2   0.6   8.5  -4.5 99.0 99.00
2004 01 07 03 307 15.4 18.3  2.36  7.14  5.19 999 1017.1  -0.3   8.4  -8.8 99.0 99.00
2004 01 07 04 295 14.7 18.8  2.35  7.14  5.22 999 1017.9  -1.3   8.4  -9.9 99.0 99.00
2004 01 07 05 300 14.6 17.8  2.39  6.67  5.04 999 1018.1  -1.8   8.3 -10.7 99.0 99.00
2004 01 07 06 303 12.8 16.8  2.35  6.67  5.07 999 1018.6  -2.3   8.3  -9.7 99.0 99.00
2004 01 07 07 287 12.1 15.2 99.00 99.00 99.00 999 1018.8  -2.6   8.2  -9.6 99.0 99.00
2004 01 07 08 293 12.9 16.8  1.84  5.88  4.65 999 1018.7  -2.8   8.2 -10.3 99.0 99.00
2004 01 07 09 286 11.4 14.9  1.88  6.25  4.84 999 1018.8  -3.2   8.2 -10.6 99.0 99.00
2004 01 07 10 292 11.6 14.1  1.63  6.25  4.51 999 1018.8  -3.4   8.1 -10.7 99.0 99.00
2004 01 07 11 287 11.6 14.3  1.67  5.88  4.52 999 1018.8  -3.9   8.1 -10.5 99.0 99.00
2004 01 07 12 293 11.9 16.2  1.76  5.88  4.54 999 1019.3  -4.2   8.2 -10.7 99.0 99.00
2004 01 07 13 286 12.4 15.5  1.80  6.25  4.68 999 1020.2  -4.7   8.2 -11.5 99.0 99.00
2004 01 07 14 287 12.8 16.4  1.92  6.25  4.68 999 1020.9  -5.1   8.2 -13.1 99.0 99.00
2004 01 07 15 284 12.9 17.1  1.96  6.67  4.69 999 1020.9  -4.7   7.7 -12.0 99.0 99.00
2004 01 07 16 288 14.0 18.1  2.23  6.67  4.96 999 1020.5  -4.5   7.6 -12.9 99.0 99.00
2004 01 07 17 281 14.3 17.9  2.22  6.67  4.97 999 1019.5  -4.4   7.4 -13.0 99.0 99.00
2004 01 07 18 284 13.3 17.2  2.34  6.67  5.12 999 1018.6  -3.9   7.2 -11.7 99.0 99.00
2004 01 07 19 279 14.2 18.7  2.31  6.67  5.09 999 1018.5  -3.5   7.4 -11.8 99.0 99.00
2004 01 07 20 285 12.4 16.4  2.44  6.67  5.21 999 1018.7  -3.6   7.3 -12.8 99.0 99.00
2004 01 07 21 278 12.9 18.7  2.09  6.67  4.93 999 1018.9  -3.1   7.4 -12.0 99.0 99.00
2004 01 07 22 292 13.9 17.6 99.00 99.00 99.00 999 1019.3  -3.0   7.2 -12.1 99.0 99.00
2004 01 07 23 287 13.5 17.0  2.35  6.67  5.10 999 1020.1  -2.6   7.2 -11.5 99.0 99.00
2004 01 08 00 287 14.8 18.1  2.31  7.14  5.12 999 1020.6  -2.7   6.9 -12.3 99.0 99.00
2004 01 08 01 287 13.4 16.2  2.68  7.14  5.41 999 1020.8  -2.6   7.0 -11.7 99.0 99.00
2004 01 08 02 284 13.0 16.9  2.68  7.14  5.45 999 1020.8  -2.7   7.1 -11.3 99.0 99.00
2004 01 08 03 283 14.8 17.9  2.78  7.14  5.43 999 1020.7  -2.6 999.0 -10.8 99.0 99.00
2004 01 08 04 287 15.3 18.1  2.93  6.67  5.58 999 1020.9  -2.9   7.1 -11.1 99.0 99.00
2004 01 08 05 289 14.7 18.3  2.72  7.14  5.42 999 1020.9  -2.8   7.1 -10.5 99.0 99.00
2004 01 08 06 287 14.3 18.3  2.90  7.69  5.57 999 1021.1  -3.1   7.1 -11.3 99.0 99.00
2004 01 08 07 275 13.3 16.9  2.52  7.69  5.52 999 1021.5  -3.1   7.0 -11.3 99.0 99.00
2004 01 08 09 283 13.1 16.4  2.54  6.67  5.27 999 1021.7  -3.2   7.0 -11.4 99.0 99.00
2004 01 08 10 287 13.9 17.8  2.70  6.67  5.42 999 1021.9  -3.0   7.0 -10.4 99.0 99.00
2004 01 08 11 287 13.3 15.7  2.43  6.67  5.23 999 1022.0  -2.9   7.0  -9.7 99.0 99.00
2004 01 08 12 297 12.2 14.9 99.00 99.00 99.00 999 1022.8  -2.9   7.1 -10.1 99.0 99.00
2004 01 08 13 322 10.8 14.3  2.14  7.14  4.96 999 1023.6  -3.7   7.1 -10.5 99.0 99.00
2004 01 08 14 325  7.7  9.5  2.00  6.67  4.98 999 1024.8  -5.1   7.3  -9.6 99.0 99.00
2004 01 08 15 306  6.2  8.8  1.69  6.67  4.73 999 1025.4  -5.0   7.8  -9.9 99.0 99.00
2004 01 08 16 295  6.5  9.4  1.36  6.67  4.69 999 1025.0  -5.1   8.0 -10.9 99.0 99.00
2004 01 08 17 292  6.5  8.0  1.51  6.67  4.75 999 1024.2  -4.5   7.4 -10.5 99.0 99.00
2004 01 08 18 284  7.9 11.0  1.38  7.14  4.91 999 1023.4  -3.3   7.3  -9.9 99.0 99.00
2004 01 08 19 296  9.0 11.9  1.24  6.67  4.45 999 1022.9  -2.5   7.3 -11.1 99.0 99.00
2004 01 08 20 291  9.0 11.4 99.00 99.00 99.00 999 1022.7  -2.3   7.3 -10.6 99.0 99.00
2004 01 08 21 283  9.8 12.6  1.40  6.25  4.50 999 1022.4  -2.2   7.2 -10.4 99.0 99.00
2004 01 08 22 285 10.5 13.0  1.32  6.67  4.33 999 1022.9  -1.5   7.4 -10.0 99.0 99.00
2004 01 08 23 293 10.4 13.7  1.46  6.25  4.36 999 1023.2  -1.4   7.3 -10.2 99.0 99.00
2004 01 09 00 294 10.5 13.0  1.29  5.88  4.21 999 1023.3  -1.0   7.3 -10.3 99.0 99.00
2004 01 09 01 298  9.7 12.0  1.29  5.88  4.08 999 1023.2  -1.1   7.4 -10.3 99.0 99.00
2004 01 09 02 298  8.9 11.9  1.16  6.25  4.03 999 1023.4  -1.1   7.0 -10.2 99.0 99.00
2004 01 09 03 293  7.2  9.9  1.08  5.88  4.06 999 1023.2  -1.0   7.0 -10.2 99.0 99.00
2004 01 09 04 306  7.2  9.7  0.99  5.56  4.00 999 1022.9  -1.0   7.0  -8.9 99.0 99.00
2004 01 09 05 298  6.8  8.6  0.93  5.56  3.92 999 1022.4  -0.7   7.1  -9.1 99.0 99.00
2004 01 09 06 311  7.5  9.5  0.92  5.26  3.98 999 1022.0  -0.5   7.2  -7.6 99.0 99.00
2004 01 09 07   1  7.3  9.7  0.88  5.26  3.85 999 1022.0  -2.5   7.0  -6.8 99.0 99.00
2004 01 09 08   9  7.2  8.9  0.87  5.26  3.59 999 1022.3  -3.5   6.9  -7.0 99.0 99.00
2004 01 09 09   9  7.3  9.3  0.94  3.70  3.66 999 1022.2  -4.0   7.1  -7.9 99.0 99.00
2004 01 09 10   9  7.4  9.5  0.85  3.85  3.57 999 1022.1  -4.5   7.1  -8.8 99.0 99.00
2004 01 09 11   1  6.9  8.8  0.82  3.85  3.64 999 1022.3  -5.1   7.1  -8.9 99.0 99.00
2004 01 09 12 349  7.9  9.8  0.86  4.35  3.64 999 1022.8  -5.6   7.2  -9.4 99.0 99.00
2004 01 09 13 340  9.9 12.5  0.95  4.35  3.69 999 1023.3  -6.2   7.2 -10.5 99.0 99.00
2004 01 09 14 341 10.9 14.1  1.07  4.35  3.73 999 1024.2  -7.5   7.4 -12.2 99.0 99.00
2004 01 09 15 339  9.9 12.9  1.18  4.55  3.94 999 1024.8  -8.4   7.4 -12.7 99.0 99.00
2004 01 09 16 321 10.8 13.7  1.29  4.76  3.94 999 1024.5  -8.3   7.4 -13.7 99.0 99.00
2004 01 09 17 322 12.5 15.5  1.50  5.00  4.09 999 1023.7  -8.9   7.5 -15.6 99.0 99.00
2004 01 09 18 342 10.5 13.2  1.49  4.76  4.15 999 1023.5  -9.8   7.4 -15.9 99.0 99.00
2004 01 09 19 337  9.5 13.3  1.30  4.55  3.90 999 1023.3  -9.8   7.4 -15.4 99.0 99.00
2004 01 09 20 347 10.1 13.2  1.19  4.55  3.78 999 1023.3  -9.1   7.3 -15.1 99.0 99.00
2004 01 09 21 350  9.8 13.0  1.09  4.35  3.71 999 1023.7  -8.6   7.1 -15.9 99.0 99.00
2004 01 09 22 339  8.6 11.7  1.14  4.17  3.68 999 1024.3  -8.7   6.7 -15.3 99.0 99.00
2004 01 09 23 353  8.9 11.9  0.99  4.17  3.60 999 1024.7  -8.7   6.6 -14.8 99.0 99.00
2004 01 10 00 352  8.7 11.3  0.89  4.17  3.56 999 1025.0  -9.1   6.4 -14.6 99.0 99.00
2004 01 10 01 353  9.8 12.4  1.03  4.35  3.74 999 1024.9  -8.9   6.4 -13.7 99.0 99.00
2004 01 10 02 353  8.9 11.6  1.06  4.00  3.73 999 1025.3  -9.4   6.3 -14.3 99.0 99.00
2004 01 10 03 355  9.1 11.3  1.05  4.76  3.76 999 1025.2  -9.5   6.3 -14.0 99.0 99.00
2004 01 10 04 352 10.0 11.9  1.17  4.76  3.83 999 1025.2  -9.6   6.3 -13.1 99.0 99.00
2004 01 10 05 356 10.2 12.1  1.12  4.55  3.83 999 1025.2 -10.0   6.2 -13.4 99.0 99.00
2004 01 10 06  10  9.2 11.7  1.16  4.35  3.80 999 1025.4 -10.4   6.1 -14.1 99.0 99.00
2004 01 10 07 359  9.4 12.4  1.24  4.55  3.84 999 1025.6 -10.5   6.1 -13.4 99.0 99.00
2004 01 10 08   4 10.2 12.7  1.18  4.76  3.92 999 1025.3 -10.8   6.1 -13.4 99.0 99.00
2004 01 10 09   4  8.9 11.7  1.31  4.55  4.07 999 1025.1 -11.0   6.0 -13.8 99.0 99.00
2004 01 10 10 359  8.7 11.1  1.21  5.00  3.97 999 1025.2 -11.3   6.0 -13.8 99.0 99.00
2004 01 10 11 356  8.6 11.2  1.20  5.00  4.01 999 1025.3 -11.6   6.0 -14.1 99.0 99.00
2004 01 10 12 356  7.7 10.0  1.11  5.26  4.01 999 1026.0 -11.4   5.9 -14.7 99.0 99.00
2004 01 10 13   1  9.1 12.6  1.14  5.00  3.96 999 1026.2 -11.3   5.9 -13.9 99.0 99.00
2004 01 10 14   4  8.5 11.3  1.10  5.00  3.89 999 1026.6 -11.4   5.9 -14.4 99.0 99.00
2004 01 10 15 353  9.5 13.4  1.18  5.00  3.97 999 1026.2 -11.1   5.9 -13.2 99.0 99.00
2004 01 10 16 348  9.8 11.6  1.22  4.76  3.92 999 1025.8 -11.1   5.8 -13.3 99.0 99.00
2004 01 10 17 337  8.1 10.3  1.01  4.35  3.77 999 1025.3 -10.7   5.8 -13.4 99.0 99.00
2004 01 10 18 327  6.9  9.8  0.99  4.76  3.79 999 1025.0 -10.8   5.8 -13.9 99.0 99.00
