#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2010 12 31 23 50 999 99.0 99.0  0.93  5.00  4.11 999 1021.6   7.0   6.2   4.4 99.0 99.00
2011 01 01 00 50 999 99.0 99.0  0.92  5.00  4.09 999 1021.7   7.0   6.2   4.5 99.0 99.00
2011 01 01 01 50 999 99.0 99.0  1.02  5.00  4.15 999 1021.6   6.9   6.2   4.7 99.0 99.00
2011 01 01 02 50 999 99.0 99.0  0.98  5.56  4.26 999 1021.1   6.8   6.1   4.8 99.0 99.00
2011 01 01 03 50 999 99.0 99.0  0.94  5.26  4.27 999 1020.8   6.7   6.1   4.8 99.0 99.00
2011 01 01 04 50 999 99.0 99.0  0.95  5.56  4.24 999 1020.0   6.8   6.1   3.7 99.0 99.00
2011 01 01 05 50 999 99.0 99.0  0.96  5.26  4.29 999 1019.9   6.7   6.1   3.4 99.0 99.00
2011 01 01 06 50 999 99.0 99.0  0.95  5.26  4.18 999 1020.4   6.7   6.0   3.6 99.0 99.00
2011 01 01 07 50 999 99.0 99.0  0.96  5.00  4.05 999 1020.1   6.6   6.0   3.2 99.0 99.00
2011 01 01 08 50 999 99.0 99.0  0.94  5.26  4.00 999 1019.9   6.8   6.0   3.6 99.0 99.00
2011 01 01 09 50 999 99.0 99.0  0.90  4.76  3.92 999 1020.2   6.8   6.0   3.8 99.0 99.00
2011 01 01 10 50 999 99.0 99.0  0.83  5.00  4.03 999 1020.3   6.6   6.0   4.0 99.0 99.00
2011 01 01 11 50 999 99.0 99.0  0.77  5.00  4.09 999 1020.6   6.8   6.0   4.2 99.0 99.00
2011 01 01 12 50 999 99.0 99.0  0.69  4.76  4.08 999 1020.6   6.7   6.0   5.0 99.0 99.00
2011 01 01 13 50 999 99.0 99.0  0.70  5.00  3.95 999 1020.9   7.0   6.1   5.1 99.0 99.00
