#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 07 01 00 00 345  7.7  9.2 99.00 99.00 99.00 999 1008.6  24.3  22.5  15.8 99.0 99.00 
2019 07 01 00 10 344  6.7  8.2 99.00 99.00 99.00 999 1008.9  23.9  22.5  16.2 99.0 99.00 
2019 07 01 00 20 344  5.9  7.5 99.00 99.00 99.00 999 1008.7  23.5  22.5  16.3 99.0 99.00 
2019 07 01 00 30 345  5.4  6.6 99.00 99.00 99.00 999 1008.8  23.5  22.4  16.4 99.0 99.00 
2019 07 01 00 40 327  5.2  6.8  0.60  5.88  3.64 172 1009.0  23.1  22.4  17.2 99.0 99.00 
2019 07 01 00 50 333  5.2  6.6 99.00 99.00 99.00 999 1009.0  22.9  22.4  16.9 99.0 99.00 
2019 07 01 01 00 338  5.0  6.2 99.00 99.00 99.00 999 1009.3  22.9  22.3  16.7 99.0 99.00 
2019 07 01 01 10 338  5.6  7.1 99.00 99.00 99.00 999 1009.5  23.0  22.3  16.7 99.0 99.00 
2019 07 01 01 20 338  5.3  6.4 99.00 99.00 99.00 999 1009.7  22.8  22.3  16.8 99.0 99.00 
2019 07 01 01 30 341  5.2  6.5 99.00 99.00 99.00 999 1009.9  22.5  22.3  17.0 99.0 99.00 
2019 07 01 01 40 335  5.7  7.0  0.53  5.88  3.74 177 1010.1  22.6  22.3  16.9 99.0 99.00 
2019 07 01 01 50 328  6.0  7.8 99.00 99.00 99.00 999 1010.2  22.7  22.2  16.8 99.0 99.00 
2019 07 01 02 00 328  6.3  7.6 99.00 99.00 99.00 999 1010.4  22.7  22.2  16.6 99.0 99.00 
2019 07 01 02 10 327  6.9  8.9 99.00 99.00 99.00 999 1010.4  22.8  22.1  16.4 99.0 99.00 
2019 07 01 02 20 328  7.2  8.8 99.00 99.00 99.00 999 1010.4  22.6  22.1  16.4 99.0 99.00 
2019 07 01 02 30 330  6.8  8.2 99.00 99.00 99.00 999 1010.5  22.4  22.1  16.7 99.0 99.00 
2019 07 01 02 40 329  6.6  7.9  0.56  3.03  3.48 308 1010.7  22.3  22.0  16.6 99.0 99.00 
2019 07 01 02 50 336  6.8  8.5 99.00 99.00 99.00 999 1010.7  22.3  22.0  16.6 99.0 99.00 
2019 07 01 03 00 349  6.0  7.9 99.00 99.00 99.00 999 1010.7  22.1  21.9  16.7 99.0 99.00 
2019 07 01 03 10 348  5.9  7.0 99.00 99.00 99.00 999 1010.7  21.8  21.9  16.6 99.0 99.00 
2019 07 01 03 20 344  4.8  6.0 99.00 99.00 99.00 999 1010.9  21.7  21.9  17.2 99.0 99.00 
2019 07 01 03 30 340  4.3  5.6 99.00 99.00 99.00 999 1010.9  21.7  21.9  17.2 99.0 99.00 
2019 07 01 03 40 333  4.1  5.5  0.59  3.23  3.54 313 1011.0  21.6  21.9  16.9 99.0 99.00 
2019 07 01 03 50 331  4.2  5.0 99.00 99.00 99.00 999 1011.0  21.3  21.8  17.2 99.0 99.00 
2019 07 01 04 00 332  4.5  6.0 99.00 99.00 99.00 999 1011.0  21.2  21.8  17.4 99.0 99.00 
2019 07 01 04 10 338  5.5  6.8 99.00 99.00 99.00 999 1011.1  21.5  21.8  16.8 99.0 99.00 
2019 07 01 04 20 340  6.5  7.9 99.00 99.00 99.00 999 1011.0  21.6  21.8  16.3 99.0 99.00 
2019 07 01 04 30 344  6.5  8.6 99.00 99.00 99.00 999 1011.0  21.6  21.8  16.0 99.0 99.00 
2019 07 01 04 40 349  6.4  8.6  0.56  5.88  3.65 182 1011.0  21.4  21.8  16.4 99.0 99.00 
2019 07 01 04 50 348  6.5  7.9 99.00 99.00 99.00 999 1011.2  21.5  21.7  16.1 99.0 99.00 
2019 07 01 05 00 350  6.0  7.2 99.00 99.00 99.00 999 1011.2  21.4  21.7  16.3 99.0 99.00 
2019 07 01 05 10 348  5.9  7.0 99.00 99.00 99.00 999 1011.1  21.1  21.7  16.3 99.0 99.00 
2019 07 01 05 20 345  6.1  7.3 99.00 99.00 99.00 999 1011.1  21.2  21.6  16.4 99.0 99.00 
2019 07 01 05 30 342  6.8  8.2 99.00 99.00 99.00 999 1011.1  21.3  21.4  16.2 99.0 99.00 
2019 07 01 05 40 341  6.9  8.6  0.56  5.88  3.57 181 1011.1  21.3  21.4  16.1 99.0 99.00 
2019 07 01 05 50 341  7.3  8.8 99.00 99.00 99.00 999 1011.4  21.4  21.4  15.9 99.0 99.00 
2019 07 01 06 00 342  6.9  8.3 99.00 99.00 99.00 999 1011.5  21.4  21.3  15.9 99.0 99.00 
2019 07 01 06 10 332  6.0  7.7 99.00 99.00 99.00 999 1011.6  21.2  21.3  16.4 99.0 99.00 
2019 07 01 06 20 328  6.0  7.0 99.00 99.00 99.00 999 1011.7  21.1  21.4  16.2 99.0 99.00 
2019 07 01 06 30 328  6.3  7.6 99.00 99.00 99.00 999 1011.6  21.2  21.3  16.0 99.0 99.00 
2019 07 01 06 40 330  6.4  8.0  0.56  3.13  3.55 324 1011.6  21.2  21.4  15.9 99.0 99.00 
2019 07 01 06 50 330  6.4  7.5 99.00 99.00 99.00 999 1011.7  21.1  21.2  15.9 99.0 99.00 
2019 07 01 07 00 328  6.4  7.9 99.00 99.00 99.00 999 1011.9  21.1  21.1  15.7 99.0 99.00 
2019 07 01 07 10 323  6.0  7.6 99.00 99.00 99.00 999 1012.0  21.0  21.2  15.8 99.0 99.00 
2019 07 01 07 20 326  6.7  7.8 99.00 99.00 99.00 999 1011.9  21.0  21.2  15.5 99.0 99.00 
2019 07 01 07 30 327  6.4  7.6 99.00 99.00 99.00 999 1012.1  21.0  21.2  15.7 99.0 99.00 
2019 07 01 07 40 329  6.4  7.7  0.51  3.03  3.52 319 1012.1  20.9  21.2  15.7 99.0 99.00 
2019 07 01 07 50 333  6.4  8.2 99.00 99.00 99.00 999 1012.1  20.9  21.2  15.5 99.0 99.00 
2019 07 01 08 00 340  6.4  8.0 99.00 99.00 99.00 999 1012.0  20.8  21.1  15.5 99.0 99.00 
