#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 03 01 00 00  37  6.1  8.0 99.00 99.00 99.00 999 1024.7   0.9   4.5  -9.2 99.0 99.00 
2019 03 01 00 10  31  6.2  7.9 99.00 99.00 99.00 999 1024.7   0.9   4.5  -9.4 99.0 99.00 
2019 03 01 00 20  32  6.4  8.6 99.00 99.00 99.00 999 1024.8   0.9   4.5  -9.4 99.0 99.00 
2019 03 01 00 30  24  6.4  7.8 99.00 99.00 99.00 999 1024.9   0.9   4.5  -9.3 99.0 99.00 
2019 03 01 00 40  24  6.5  8.4  0.69  9.09  4.12 150 1025.1   0.8   4.5  -9.6 99.0 99.00 
2019 03 01 00 50  26  6.2  7.9 99.00 99.00 99.00 999 1025.3   0.8   4.5  -9.8 99.0 99.00 
2019 03 01 01 00  36  6.7  8.9 99.00 99.00 99.00 999 1025.2   0.8   4.5  -9.2 99.0 99.00 
2019 03 01 01 10  41  7.1  8.9 99.00 99.00 99.00 999 1025.0   0.7   4.5  -9.2 99.0 99.00 
2019 03 01 01 20  43  7.3  9.0 99.00 99.00 99.00 999 1024.8   0.7   4.5  -9.1 99.0 99.00 
2019 03 01 01 30  48  7.4  8.7 99.00 99.00 99.00 999 1024.9   0.6   4.5  -9.3 99.0 99.00 
2019 03 01 01 40  53  7.3  8.7  0.73  9.09  4.04 152 1024.9   0.5   4.5  -9.4 99.0 99.00 
2019 03 01 01 50  55  6.7  8.7 99.00 99.00 99.00 999 1025.2   0.5   4.5  -8.7 99.0 99.00 
2019 03 01 02 00  47  6.3  8.2 99.00 99.00 99.00 999 1025.4   0.5   4.5  -8.9 99.0 99.00 
2019 03 01 02 10  48  6.4  8.1 99.00 99.00 99.00 999 1025.5   0.4   4.5  -8.7 99.0 99.00 
2019 03 01 02 20  54  6.5  8.1 99.00 99.00 99.00 999 1025.3   0.3   4.4  -9.0 99.0 99.00 
2019 03 01 02 30  49  6.3  7.8 99.00 99.00 99.00 999 1025.6   0.2   4.4  -9.3 99.0 99.00 
2019 03 01 02 40  43  6.3  8.1  0.73  9.09  4.09 156 1025.6   0.2   4.5  -9.6 99.0 99.00 
2019 03 01 02 50  51  6.2  8.1 99.00 99.00 99.00 999 1025.5   0.2   4.4  -9.3 99.0 99.00 
2019 03 01 03 00  44  6.1  7.6 99.00 99.00 99.00 999 1025.7   0.2   4.4  -9.6 99.0 99.00 
2019 03 01 03 10  51  6.2  7.7 99.00 99.00 99.00 999 1025.6   0.1   4.4  -9.8 99.0 99.00 
2019 03 01 03 20  43  5.8  7.1 99.00 99.00 99.00 999 1025.6   0.1   4.4  -9.8 99.0 99.00 
2019 03 01 03 30  49  5.7  7.1 99.00 99.00 99.00 999 1025.6   0.2   4.4  -9.8 99.0 99.00 
2019 03 01 03 40  49  5.5  6.5  0.71  8.33  4.13 160 1025.9   0.1   4.4 -10.3 99.0 99.00 
2019 03 01 03 50  51  5.3  7.1 99.00 99.00 99.00 999 1025.7   0.3   4.4 -10.0 99.0 99.00 
2019 03 01 04 00  56  5.6  7.1 99.00 99.00 99.00 999 1025.9   0.3   4.4 -10.3 99.0 99.00 
2019 03 01 04 10  63  5.2  6.8 99.00 99.00 99.00 999 1026.0   0.3   4.4 -10.1 99.0 99.00 
2019 03 01 04 20  55  5.4  6.9 99.00 99.00 99.00 999 1025.7   0.3   4.4 -10.1 99.0 99.00 
2019 03 01 04 30  57  5.4  6.8 99.00 99.00 99.00 999 1025.8   0.2   4.4  -8.9 99.0 99.00 
2019 03 01 04 40  64  5.6  6.8  0.70  7.69  4.36 158 1025.7   0.2   4.4  -8.6 99.0 99.00 
2019 03 01 04 50  57  5.4  7.0 99.00 99.00 99.00 999 1025.7   0.2   4.4  -8.5 99.0 99.00 
2019 03 01 05 00  64  5.7  7.5 99.00 99.00 99.00 999 1025.5   0.1   4.4  -8.4 99.0 99.00 
2019 03 01 05 10  64  6.9  8.5 99.00 99.00 99.00 999 1025.1   0.1   4.4  -7.9 99.0 99.00 
2019 03 01 05 20  72  7.1  8.7 99.00 99.00 99.00 999 1024.9   0.2   4.4  -7.4 99.0 99.00 
2019 03 01 05 30  74  7.2  8.9 99.00 99.00 99.00 999 1024.9   0.1   4.4  -7.2 99.0 99.00 
2019 03 01 05 40  71  6.7  8.4  0.74  8.33  4.07 166 1025.2   0.1   4.4  -7.0 99.0 99.00 
2019 03 01 05 50  70  6.7  9.1 99.00 99.00 99.00 999 1025.4   0.1   4.5  -6.8 99.0 99.00 
2019 03 01 06 00  71  6.5  8.2 99.00 99.00 99.00 999 1025.2   0.2 999.0  -6.4 99.0 99.00 
2019 03 01 06 10  74  6.5  8.5 99.00 99.00 99.00 999 1025.4   0.1   4.5  -6.5 99.0 99.00 
2019 03 01 06 20  70  5.8  8.4 99.00 99.00 99.00 999 1025.7   0.2   4.5  -6.3 99.0 99.00 
2019 03 01 06 30  67  6.0  7.7 99.00 99.00 99.00 999 1025.7   0.2   4.5  -6.4 99.0 99.00 
2019 03 01 06 40  65  6.1  7.6  0.74  7.69  4.03 172 1025.7   0.2   4.5  -6.3 99.0 99.00 
2019 03 01 06 50  64  6.3  8.2 99.00 99.00 99.00 999 1025.5   0.2   4.5  -6.4 99.0 99.00 
2019 03 01 07 00  67  6.1  7.8 99.00 99.00 99.00 999 1025.6   0.2   4.5  -6.6 99.0 99.00 
2019 03 01 07 10  63  5.6  7.3 99.00 99.00 99.00 999 1026.1   0.3   4.5  -6.5 99.0 99.00 
2019 03 01 07 20  58  6.0  7.8 99.00 99.00 99.00 999 1025.8   0.2   4.5  -6.7 99.0 99.00 
2019 03 01 07 30  55  5.6  7.9 99.00 99.00 99.00 999 1026.0   0.2   4.5  -6.8 99.0 99.00 
2019 03 01 07 40  55  6.2  7.6  0.74  5.00  4.14  96 1025.8   0.3   4.5  -6.4 99.0 99.00 
2019 03 01 07 50  56  5.6  6.9 99.00 99.00 99.00 999 1026.2   0.3   4.5  -6.5 99.0 99.00 
2019 03 01 08 00  47  5.6  6.9 99.00 99.00 99.00 999 1026.0   0.4   4.5  -6.1 99.0 99.00 
2019 03 01 08 10  49  5.7  7.2 99.00 99.00 99.00 999 1026.0   0.4   4.5  -5.8 99.0 99.00 
2019 03 01 08 20  53  5.7  7.3 99.00 99.00 99.00 999 1025.8   0.4   4.4  -5.7 99.0 99.00 
2019 03 01 08 30  53  6.0  7.4 99.00 99.00 99.00 999 1025.7   0.4   4.4  -5.5 99.0 99.00 
2019 03 01 08 40  59  5.9  7.3  0.71  8.33  4.09 165 1025.4   0.3   4.4  -5.6 99.0 99.00 
2019 03 01 08 50  62  6.2  7.7 99.00 99.00 99.00 999 1025.5   0.3   4.4  -5.4 99.0 99.00 
2019 03 01 09 00  58  6.5  8.0 99.00 99.00 99.00 999 1025.4   0.2   4.4  -5.4 99.0 99.00 
2019 03 01 09 10  55  6.4  7.9 99.00 99.00 99.00 999 1025.6   0.2   4.4  -5.2 99.0 99.00 
2019 03 01 09 20  53  6.6  8.1 99.00 99.00 99.00 999 1025.8   0.2   4.4  -4.9 99.0 99.00 
2019 03 01 09 30  52  6.2  7.6 99.00 99.00 99.00 999 1026.0   0.1   4.4  -4.8 99.0 99.00 
2019 03 01 09 40  42  6.0  7.2  0.73  7.69  3.98 158 1026.6   0.1   4.4  -4.9 99.0 99.00 
