#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 00 00 287  7.3  8.1 99.00 99.00 99.00 999 1020.2  -1.3 999.0  -6.8 99.0 99.00
2014 01 01 01 00 275  9.9 11.0 99.00 99.00 99.00 999 1020.9  -0.7 999.0  -7.5 99.0 99.00
2014 01 01 02 00 288 12.8 13.8 99.00 99.00 99.00 999 1021.1  -0.5 999.0  -7.8 99.0 99.00
2014 01 01 03 00 299 12.6 14.7 99.00 99.00 99.00 999 1021.6  -1.1 999.0  -7.3 99.0 99.00
2014 01 01 04 00 305 11.3 13.2 99.00 99.00 99.00 999 1022.3  -1.8 999.0  -8.0 99.0 99.00
2014 01 01 05 00 304 12.1 13.7 99.00 99.00 99.00 999 1022.9  -2.1 999.0 -10.1 99.0 99.00
2014 01 01 06 00 307 15.3 16.5 99.00 99.00 99.00 999 1023.4  -2.7 999.0 -12.2 99.0 99.00
2014 01 01 07 00 302 14.1 16.9 99.00 99.00 99.00 999 1024.5  -3.0 999.0 -13.9 99.0 99.00
2014 01 01 08 00 297 13.6 15.5 99.00 99.00 99.00 999 1025.6  -3.2 999.0 -15.1 99.0 99.00
2014 01 01 09 00 317  9.6 10.7 99.00 99.00 99.00 999 1025.8  -3.3 999.0 -12.5 99.0 99.00
2014 01 01 10 00 298 11.0 12.9 99.00 99.00 99.00 999 1026.7  -3.3 999.0 -11.6 99.0 99.00
2014 01 01 11 00 268  9.7 10.6 99.00 99.00 99.00 999 1027.2  -3.2 999.0 -12.6 99.0 99.00
2014 01 01 12 00 265 10.2 12.1 99.00 99.00 99.00 999 1027.8  -2.6 999.0 -15.3 99.0 99.00
2014 01 01 13 00 278 10.2 11.6 99.00 99.00 99.00 999 1028.2  -2.8 999.0 -14.7 99.0 99.00
2014 01 01 14 00 279 10.5 13.1 99.00 99.00 99.00 999 1029.0  -3.0 999.0 -14.5 99.0 99.00
2014 01 01 15 00 294  8.9 10.0 99.00 99.00 99.00 999 1029.6  -3.0 999.0 -14.1 99.0 99.00
2014 01 01 16 00 286  6.9  8.3 99.00 99.00 99.00 999 1028.7  -2.7 999.0 -14.7 99.0 99.00
2014 01 01 17 00 269  9.9 12.1 99.00 99.00 99.00 999 1027.9  -2.5 999.0 -14.2 99.0 99.00
2014 01 01 18 00 260  6.5  7.2 99.00 99.00 99.00 999 1027.4  -2.4 999.0 -13.1 99.0 99.00
2014 01 01 19 00 276  6.7  7.6 99.00 99.00 99.00 999 1027.6  -1.8 999.0 -12.2 99.0 99.00
2014 01 01 20 00 289  5.5  6.6 99.00 99.00 99.00 999 1027.5  -1.6 999.0 -13.9 99.0 99.00
2014 01 01 21 00 269  5.9  7.7 99.00 99.00 99.00 999 1027.6  -1.2 999.0 -12.1 99.0 99.00
2014 01 01 22 00 281  4.6  5.1 99.00 99.00 99.00 999 1027.6  -1.0 999.0 -14.0 99.0 99.00
2014 01 01 23 00 308  4.9  5.5 99.00 99.00 99.00 999 1028.0  -0.8 999.0 -12.1 99.0 99.00
2014 01 02 00 00 284  3.7  4.1 99.00 99.00 99.00 999 1028.7  -1.0 999.0 -13.3 99.0 99.00
2014 01 02 01 00 306  2.8  3.9 99.00 99.00 99.00 999 1028.4  -1.0 999.0 -12.8 99.0 99.00
2014 01 02 02 00 308  4.4  5.2 99.00 99.00 99.00 999 1028.5  -0.8 999.0 -12.6 99.0 99.00
2014 01 02 03 00 339  5.3  5.9 99.00 99.00 99.00 999 1027.8  -1.0 999.0 -11.9 99.0 99.00
2014 01 02 04 00  13  4.2  4.8 99.00 99.00 99.00 999 1028.0  -1.5 999.0 -11.7 99.0 99.00
2014 01 02 05 00  57  5.2  5.7 99.00 99.00 99.00 999 1027.3  -1.5 999.0 -10.5 99.0 99.00
2014 01 02 06 00  35  7.3  8.1 99.00 99.00 99.00 999 1026.3  -2.0 999.0  -9.2 99.0 99.00
2014 01 02 07 00  60  7.3  8.9 99.00 99.00 99.00 999 1026.7  -2.3 999.0  -8.2 99.0 99.00
2014 01 02 08 00  51  6.9  8.2 99.00 99.00 99.00 999 1026.0  -2.8 999.0  -6.4 99.0 99.00
2014 01 02 09 00  50  9.2 10.2 99.00 99.00 99.00 999 1024.8  -2.7 999.0  -5.6 99.0 99.00
2014 01 02 10 00  49 10.1 11.1 99.00 99.00 99.00 999 1023.7  -2.3 999.0  -6.2 99.0 99.00
2014 01 02 11 00  53 12.0 13.1 99.00 99.00 99.00 999 1022.9  -1.8 999.0  -3.9 99.0 99.00
2014 01 02 12 00  52 12.0 13.3 99.00 99.00 99.00 999 1022.6  -1.6 999.0  -2.6 99.0 99.00
2014 01 02 13 00  51 12.8 14.4 99.00 99.00 99.00 999 1022.0  -1.6 999.0  -2.5 99.0 99.00
2014 01 02 14 00  44 13.2 14.4 99.00 99.00 99.00 999 1021.4  -1.1 999.0  -1.4 99.0 99.00
2014 01 02 15 00  45 12.5 15.2 99.00 99.00 99.00 999 1020.4  -0.6 999.0  -0.7 99.0 99.00
2014 01 02 16 00  47 13.5 16.0 99.00 99.00 99.00 999 1018.2  -0.3 999.0  -0.4 99.0 99.00
2014 01 02 17 00  40 14.6 15.9 99.00 99.00 99.00 999 1016.2  -0.2 999.0  -0.3 99.0 99.00
2014 01 02 18 00  45 14.0 15.3 99.00 99.00 99.00 999 1014.4   0.0 999.0   0.0 99.0 99.00
2014 01 02 19 00  45 13.7 14.6 99.00 99.00 99.00 999 1013.4   0.4 999.0   0.3 99.0 99.00
2014 01 02 20 00  45 16.0 17.9 99.00 99.00 99.00 999 1011.8   0.3 999.0   0.2 99.0 99.00
2014 01 02 21 00  47 15.5 18.4 99.00 99.00 99.00 999 1010.9   0.1 999.0  -0.4 99.0 99.00
2014 01 02 22 00  45 19.3 20.8 99.00 99.00 99.00 999 1009.2  -0.5 999.0  -1.0 99.0 99.00
2014 01 02 23 00  40 16.2 19.0 99.00 99.00 99.00 999 1010.1  -0.6 999.0  -1.4 99.0 99.00
2014 01 03 00 00  41 18.1 20.7 99.00 99.00 99.00 999 1008.6  -0.7 999.0  -1.6 99.0 99.00
2014 01 03 01 00  41 18.8 20.6 99.00 99.00 99.00 999 1008.1  -0.9 999.0  -2.6 99.0 99.00
2014 01 03 02 00  34 19.2 21.0 99.00 99.00 99.00 999 1006.2  -1.4 999.0  -1.5 99.0 99.00
2014 01 03 03 00  43 19.6 22.5 99.00 99.00 99.00 999 1003.9  -1.7 999.0  -1.7 99.0 99.00
2014 01 03 04 00  37 18.5 21.2 99.00 99.00 99.00 999 1003.7  -1.6 999.0  -1.7 99.0 99.00
2014 01 03 05 00  39 18.8 20.3 99.00 99.00 99.00 999 1002.8  -1.8 999.0  -1.8 99.0 99.00
2014 01 03 06 00  10 16.4 18.5 99.00 99.00 99.00 999 1002.5  -3.1 999.0  -3.1 99.0 99.00
2014 01 03 07 00  17 18.8 20.6 99.00 99.00 99.00 999 1001.0  -4.1 999.0  -4.2 99.0 99.00
2014 01 03 08 00  17 16.3 18.5 99.00 99.00 99.00 999 1000.4  -4.9 999.0  -5.0 99.0 99.00
2014 01 03 09 00 351 13.6 15.2 99.00 99.00 99.00 999  999.4  -8.2 999.0  -8.3 99.0 99.00
2014 01 03 10 00 348 16.0 17.3 99.00 99.00 99.00 999  999.7  -9.4 999.0  -9.5 99.0 99.00
2014 01 03 11 00 358 16.9 19.6 99.00 99.00 99.00 999 1000.6 -10.7 999.0 -11.0 99.0 99.00
2014 01 03 12 00 356 17.8 21.3 99.00 99.00 99.00 999 1002.6 -11.7 999.0 -12.2 99.0 99.00
2014 01 03 13 00 348 18.0 20.6 99.00 99.00 99.00 999 1005.1 -11.7 999.0 -12.5 99.0 99.00
2014 01 03 14 00 350 16.7 19.7 99.00 99.00 99.00 999 1007.2 -12.2 999.0 -13.4 99.0 99.00
2014 01 03 15 00 345 16.5 18.0 99.00 99.00 99.00 999 1009.1 -12.0 999.0 -14.6 99.0 99.00
2014 01 03 16 00 344 14.7 16.5 99.00 99.00 99.00 999 1010.7 -11.6 999.0 -14.2 99.0 99.00
2014 01 03 17 00 355 12.5 14.6 99.00 99.00 99.00 999 1011.7 -10.9 999.0 -14.3 99.0 99.00
2014 01 03 18 00 349 11.8 13.8 99.00 99.00 99.00 999 1013.1  -9.7 999.0 -13.9 99.0 99.00
2014 01 03 19 00 339 11.3 14.0 99.00 99.00 99.00 999 1015.3  -8.9 999.0 -14.5 99.0 99.00
2014 01 03 20 00 340 10.1 12.4 99.00 99.00 99.00 999 1017.1  -8.3 999.0 -15.4 99.0 99.00
2014 01 03 21 00 334 12.6 14.2 99.00 99.00 99.00 999 1019.4  -8.7 999.0 -16.3 99.0 99.00
2014 01 03 22 00 329 12.6 15.5 99.00 99.00 99.00 999 1021.2  -8.9 999.0 -16.8 99.0 99.00
2014 01 03 23 00 327 11.6 13.0 99.00 99.00 99.00 999 1023.2  -9.6 999.0 -18.9 99.0 99.00
2014 01 04 00 00 330 11.4 12.7 99.00 99.00 99.00 999 1025.5 -10.4 999.0 -18.9 99.0 99.00
2014 01 04 01 00 329  9.8 11.4 99.00 99.00 99.00 999 1027.4 -11.3 999.0 -20.3 99.0 99.00
2014 01 04 02 00 330  8.8 10.7 99.00 99.00 99.00 999 1028.4 -11.9 999.0 -20.3 99.0 99.00
2014 01 04 03 00 335  9.2 10.5 99.00 99.00 99.00 999 1029.3 -12.4 999.0 -21.2 99.0 99.00
2014 01 04 04 00 322  9.5 10.5 99.00 99.00 99.00 999 1030.1 -12.4 999.0 -20.6 99.0 99.00
2014 01 04 05 00 342 10.5 11.3 99.00 99.00 99.00 999 1029.6 -12.5 999.0 -22.7 99.0 99.00
2014 01 04 06 00 332  7.7  8.8 99.00 99.00 99.00 999 1030.6 -12.6 999.0 -19.8 99.0 99.00
2014 01 04 07 00 337  6.6  7.5 99.00 99.00 99.00 999 1031.1 -12.8 999.0 -20.5 99.0 99.00
2014 01 04 08 00 334  5.6  6.5 99.00 99.00 99.00 999 1031.7 -12.8 999.0 -19.3 99.0 99.00
