YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 04 08 00  25 12.0 13.6  1.52 10.81  4.69 999 1014.6   2.7   5.5  -0.6 99.0 99.00
2006 01 04 09 00  20 12.6 14.4  1.42 11.43  4.56 999 1014.7   2.9   5.5  -0.4 99.0 99.00
2006 01 04 10 00   7  9.5 10.3  1.34 10.00  4.69 999 1014.6   1.0   5.4  -0.6 99.0 99.00
2006 01 04 11 00   3  8.3  9.2  1.24 10.81  4.48 999 1014.8   0.7   5.6  -0.3 99.0 99.00
2006 01 04 12 00 355 10.5 11.4  1.21 11.43  4.55 999 1015.8  -0.4   5.6  -1.5 99.0 99.00
2006 01 04 13 00   3 10.3 11.5  1.20 11.43  4.69 999 1016.3  -0.2   5.3  -1.7 99.0 99.00
2006 01 04 14 00   0  9.7 10.4  1.16 10.81  4.84 999 1016.8   1.0   5.7  -0.9 99.0 99.00
2006 01 04 15 00  18 11.7 13.3  1.19 11.43  4.68 999 1015.8   2.2   5.7   0.2 99.0 99.00
2006 01 04 16 00   3  9.9 10.7  1.25 12.12  4.62 999 1015.4   1.7   5.7  -0.2 99.0 99.00
2006 01 04 17 00   9  9.5 10.6  1.22 11.43  4.70 999 1014.2   1.5   5.7  -0.1 99.0 99.00
2006 01 04 18 00  11  8.9  9.9  1.21 11.43  5.00 999 1013.2   1.7   5.6   0.0 99.0 99.00
2006 01 04 19 00  14  6.9  7.8  1.08 10.81  5.16 999 1012.8   2.5   5.6   0.7 99.0 99.00
2006 01 04 20 00  47 11.3 11.9  1.05 11.43  5.49 999 1012.3   2.9   5.2   0.2 99.0 99.00
2006 01 04 21 00  32  8.4  9.0  1.04 12.12  4.84 999 1012.6   2.8   4.9   0.4 99.0 99.00
2006 01 04 22 00  40  7.0  7.8  0.91 11.43  4.40 999 1012.4   2.7   5.3   0.8 99.0 99.00
2006 01 04 23 00   5  5.3  5.7  0.91 10.81  5.53 999 1012.3   1.7   5.4   0.4 99.0 99.00
2006 01 05 00 00   2  5.3  5.7  0.92 10.81  5.51 999 1011.9   1.4   5.4   0.5 99.0 99.00
2006 01 05 01 00   6  5.2  5.6  0.83 12.90  5.77 999 1011.2   1.4   5.4   0.6 99.0 99.00
2006 01 05 02 00 335  3.5  4.0  0.82 12.90  6.26 999 1011.4   1.5   5.4   0.6 99.0 99.00
2006 01 05 03 00 346  4.3  4.6  0.81 12.12  6.14 999 1010.8   1.3   5.5   0.5 99.0 99.00
2006 01 05 04 00 350  5.4  5.8  0.87 12.90  6.23 999 1010.1   1.2   5.5   0.5 99.0 99.00
2006 01 05 05 00 345  4.4  4.9  0.86 12.90  6.19 999 1009.5   0.7   5.5   0.5 99.0 99.00
2006 01 05 06 00 315  4.2  4.5  0.86 12.12  6.61 999 1009.5   0.6   5.5   0.4 99.0 99.00
2006 01 05 07 00   3  3.0  3.3  0.89 12.90  7.14 999 1009.2   0.5   5.4   0.4 99.0 99.00
