#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 04 01 00 00 314 10.9 11.6 99.00 99.00 99.00 999 1005.9 999.0 999.0 999.0 99.0 99.00
2019 04 01 01 00 292 11.2 12.0 99.00 99.00 99.00 999 1007.7 999.0 999.0 999.0 99.0 99.00
2019 04 01 02 00 296 12.0 13.8 99.00 99.00 99.00 999 1008.0 999.0 999.0 999.0 99.0 99.00
2019 04 01 03 00 293 12.1 13.8 99.00 99.00 99.00 999 1008.7 999.0 999.0 999.0 99.0 99.00
2019 04 01 04 00 295 11.8 13.0 99.00 99.00 99.00 999 1009.2 999.0 999.0 999.0 99.0 99.00
2019 04 01 05 00 290 12.6 14.9 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2019 04 01 06 00 284 13.0 14.6 99.00 99.00 99.00 999 1010.7 999.0 999.0 999.0 99.0 99.00
2019 04 01 07 00 281 10.9 12.8 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2019 04 01 08 00 288 14.3 15.9 99.00 99.00 99.00 999 1011.5 999.0 999.0 999.0 99.0 99.00
2019 04 01 09 00 286 14.4 16.5 99.00 99.00 99.00 999 1012.4 999.0 999.0 999.0 99.0 99.00
2019 04 01 10 00 289 13.3 14.9 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2019 04 01 11 00 291 12.6 13.7 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2019 04 01 12 00 295 12.1 14.2 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2019 04 01 13 00 294 11.8 13.6 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2019 04 01 14 00 297 12.4 14.1 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2019 04 01 15 00 294 11.8 12.8 99.00 99.00 99.00 999 1018.4 999.0 999.0 999.0 99.0 99.00
2019 04 01 16 00 284  9.7 10.3 99.00 99.00 99.00 999 1019.0 999.0 999.0 999.0 99.0 99.00
2019 04 01 17 00 299  9.3 10.5 99.00 99.00 99.00 999 1019.5 999.0 999.0 999.0 99.0 99.00
2019 04 01 18 00 284 10.3 11.9 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2019 04 01 19 00 290 12.7 14.2 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2019 04 01 20 00 308 10.9 12.5 99.00 99.00 99.00 999 1021.2 999.0 999.0 999.0 99.0 99.00
2019 04 01 21 00 299 11.5 12.3 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2019 04 01 22 00 308  8.1  8.5 99.00 99.00 99.00 999 1023.3 999.0 999.0 999.0 99.0 99.00
2019 04 01 23 00 307  8.4  9.0 99.00 99.00 99.00 999 1024.9 999.0 999.0 999.0 99.0 99.00
2019 04 02 00 00 311  7.2  7.7 99.00 99.00 99.00 999 1026.4 999.0 999.0 999.0 99.0 99.00
2019 04 02 01 00 297  7.7  8.2 99.00 99.00 99.00 999 1028.0 999.0 999.0 999.0 99.0 99.00
2019 04 02 02 00 297  7.0  7.5 99.00 99.00 99.00 999 1028.9 999.0 999.0 999.0 99.0 99.00
2019 04 02 03 00 307  7.6  8.4 99.00 99.00 99.00 999 1029.8 999.0 999.0 999.0 99.0 99.00
2019 04 02 04 00 316  6.5  7.2 99.00 99.00 99.00 999 1030.3 999.0 999.0 999.0 99.0 99.00
2019 04 02 05 00 317  5.9  6.3 99.00 99.00 99.00 999 1030.4 999.0 999.0 999.0 99.0 99.00
2019 04 02 06 00 330  4.2  4.6 99.00 99.00 99.00 999 1030.5 999.0 999.0 999.0 99.0 99.00
