#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 03 01 00 00   8  4.2  4.9 99.00 99.00 99.00 999 1025.0  -1.7 999.0 999.0 99.0 99.00
2019 03 01 01 00   8  2.7  3.1 99.00 99.00 99.00 999 1025.8  -1.7 999.0 999.0 99.0 99.00
2019 03 01 02 00  59  1.0  1.3 99.00 99.00 99.00 999 1026.1  -1.8 999.0 999.0 99.0 99.00
2019 03 01 03 00  76  0.9  1.7 99.00 99.00 99.00 999 1026.2  -1.9 999.0 999.0 99.0 99.00
2019 03 01 04 00  70  1.4  2.4 99.00 99.00 99.00 999 1026.3  -1.9 999.0 999.0 99.0 99.00
2019 03 01 05 00  47  2.3  2.7 99.00 99.00 99.00 999 1026.2  -1.8 999.0 999.0 99.0 99.00
2019 03 01 06 00   0  3.8  4.4 99.00 99.00 99.00 999 1026.7  -1.8 999.0 999.0 99.0 99.00
2019 03 01 07 00   1  3.7  4.2 99.00 99.00 99.00 999 1026.8  -2.1 999.0 999.0 99.0 99.00
2019 03 01 08 00   4  4.6  4.9 99.00 99.00 99.00 999 1026.8  -2.4 999.0 999.0 99.0 99.00
2019 03 01 09 00  16  4.6  5.1 99.00 99.00 99.00 999 1027.2  -2.7 999.0 999.0 99.0 99.00
2019 03 01 10 00  29  4.7  5.6 99.00 99.00 99.00 999 1027.6  -2.9 999.0 999.0 99.0 99.00
2019 03 01 11 00  23  4.0  4.2 99.00 99.00 99.00 999 1028.2  -2.9 999.0 999.0 99.0 99.00
2019 03 01 12 00   8  3.1  3.6 99.00 99.00 99.00 999 1028.8  -2.7 999.0 999.0 99.0 99.00
2019 03 01 13 00  14  2.1  2.4 99.00 99.00 99.00 999 1029.7  -2.4 999.0 999.0 99.0 99.00
2019 03 01 14 00 146  1.6  2.2 99.00 99.00 99.00 999 1030.1  -1.9 999.0 999.0 99.0 99.00
2019 03 01 15 00 122  1.5  2.1 99.00 99.00 99.00 999 1029.5  -1.6 999.0 999.0 99.0 99.00
2019 03 01 16 00 106  1.5  1.7 99.00 99.00 99.00 999 1029.2  -1.5 999.0 999.0 99.0 99.00
2019 03 01 17 00  92  1.8  2.2 99.00 99.00 99.00 999 1028.8  -1.3 999.0 999.0 99.0 99.00
2019 03 01 18 00  53  1.5  1.8 99.00 99.00 99.00 999 1028.3  -1.1 999.0 999.0 99.0 99.00
2019 03 01 19 00  54  1.2  1.3 99.00 99.00 99.00 999 1028.0  -0.7 999.0 999.0 99.0 99.00
2019 03 01 20 00  68  0.9  1.2 99.00 99.00 99.00 999 1027.6  -0.4 999.0 999.0 99.0 99.00
2019 03 01 21 00 154  3.1  3.8 99.00 99.00 99.00 999 1027.7  -0.1 999.0 999.0 99.0 99.00
2019 03 01 22 00 138  2.7  3.0 99.00 99.00 99.00 999 1027.2   0.0 999.0 999.0 99.0 99.00
2019 03 01 23 00 108  2.9  3.1 99.00 99.00 99.00 999 1026.9   0.2 999.0 999.0 99.0 99.00
2019 03 02 00 00 103  3.9  4.3 99.00 99.00 99.00 999 1027.1   0.3 999.0 999.0 99.0 99.00
2019 03 02 01 00  71  4.4  5.0 99.00 99.00 99.00 999 1026.4   0.4 999.0 999.0 99.0 99.00
2019 03 02 02 00  65  5.4  5.9 99.00 99.00 99.00 999 1026.0   0.4 999.0 999.0 99.0 99.00
2019 03 02 03 00  49  5.8  6.2 99.00 99.00 99.00 999 1025.3   0.5 999.0 999.0 99.0 99.00
2019 03 02 04 00  60  5.2  5.8 99.00 99.00 99.00 999 1024.6   0.7 999.0 999.0 99.0 99.00
2019 03 02 05 00  53  7.1  7.6 99.00 99.00 99.00 999 1023.2   0.5 999.0 999.0 99.0 99.00
2019 03 02 06 00  52  7.9  8.3 99.00 99.00 99.00 999 1022.4   0.8 999.0 999.0 99.0 99.00
2019 03 02 07 00  51  8.4  9.0 99.00 99.00 99.00 999 1021.1   0.8 999.0 999.0 99.0 99.00
2019 03 02 08 00  44 10.5 10.9 99.00 99.00 99.00 999 1019.5   0.7 999.0 999.0 99.0 99.00
2019 03 02 09 00  41 10.5 11.2 99.00 99.00 99.00 999 1018.2   0.7 999.0 999.0 99.0 99.00
2019 03 02 10 00  28 10.0 10.7 99.00 99.00 99.00 999 1017.2   0.8 999.0 999.0 99.0 99.00
2019 03 02 11 00  23 12.1 13.5 99.00 99.00 99.00 999 1016.0   0.9 999.0 999.0 99.0 99.00
2019 03 02 12 00  22 13.8 14.8 99.00 99.00 99.00 999 1015.0   0.8 999.0 999.0 99.0 99.00
2019 03 02 13 00  22 11.9 12.9 99.00 99.00 99.00 999 1015.0   0.4 999.0 999.0 99.0 99.00
2019 03 02 14 00  15 11.8 12.9 99.00 99.00 99.00 999 1014.7   0.2 999.0 999.0 99.0 99.00
2019 03 02 15 00  10 10.8 11.8 99.00 99.00 99.00 999 1014.4   0.5 999.0 999.0 99.0 99.00
2019 03 02 16 00  11 11.6 12.8 99.00 99.00 99.00 999 1013.0   0.5 999.0 999.0 99.0 99.00
2019 03 02 17 00   8 11.9 13.0 99.00 99.00 99.00 999 1012.7   0.8 999.0 999.0 99.0 99.00
