#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 12 01 00 00 321 10.0 11.6 99.00 99.00 99.00 999 1014.7   2.0 999.0 999.0 99.0 99.00
2019 12 01 01 00 333 10.7 12.1 99.00 99.00 99.00 999 1014.5   1.1 999.0 999.0 99.0 99.00
2019 12 01 02 00 338  9.5 10.6 99.00 99.00 99.00 999 1014.4   0.3 999.0 999.0 99.0 99.00
2019 12 01 03 00 356  9.1 10.0 99.00 99.00 99.00 999 1014.8  -0.4 999.0 999.0 99.0 99.00
2019 12 01 04 00 356  6.4  7.6 99.00 99.00 99.00 999 1015.4  -1.2 999.0 999.0 99.0 99.00
2019 12 01 05 00 350  7.1  7.9 99.00 99.00 99.00 999 1015.5  -1.6 999.0 999.0 99.0 99.00
2019 12 01 06 00 348  6.9  7.4 99.00 99.00 99.00 999 1016.0  -2.0 999.0 999.0 99.0 99.00
2019 12 01 07 00 357  7.4  8.2 99.00 99.00 99.00 999 1015.8  -2.5 999.0 999.0 99.0 99.00
2019 12 01 08 00 359  7.4  8.2 99.00 99.00 99.00 999 1016.4  -2.6 999.0 999.0 99.0 99.00
2019 12 01 09 00  10  6.3  7.2 99.00 99.00 99.00 999 1016.3  -2.5 999.0 999.0 99.0 99.00
2019 12 01 10 00  13  5.7  6.7 99.00 99.00 99.00 999 1016.9  -2.6 999.0 999.0 99.0 99.00
2019 12 01 11 00  30  4.7  5.8 99.00 99.00 99.00 999 1017.0  -2.5 999.0 999.0 99.0 99.00
2019 12 01 12 00  27  3.9  4.8 99.00 99.00 99.00 999 1017.1  -2.2 999.0 999.0 99.0 99.00
2019 12 01 13 00  23  4.2  4.8 99.00 99.00 99.00 999 1016.9  -1.8 999.0 999.0 99.0 99.00
2019 12 01 14 00  33  4.1  4.9 99.00 99.00 99.00 999 1016.8  -1.1 999.0 999.0 99.0 99.00
2019 12 01 15 00  79  2.8  3.8 99.00 99.00 99.00 999 1017.1   0.3 999.0 999.0 99.0 99.00
2019 12 01 16 00  70  5.1  5.7 99.00 99.00 99.00 999 1015.2   0.9 999.0 999.0 99.0 99.00
2019 12 01 17 00 101  4.9  6.6 99.00 99.00 99.00 999 1015.2   2.2 999.0 999.0 99.0 99.00
2019 12 01 18 00  87  4.6  5.8 99.00 99.00 99.00 999 1014.4   2.7 999.0 999.0 99.0 99.00
2019 12 01 19 00  81  4.6  5.3 99.00 99.00 99.00 999 1013.6   3.6 999.0 999.0 99.0 99.00
2019 12 01 20 00  81  5.4  6.5 99.00 99.00 99.00 999 1014.0   3.8 999.0 999.0 99.0 99.00
2019 12 01 21 00  66  8.6 10.8 99.00 99.00 99.00 999 1012.9   3.0 999.0 999.0 99.0 99.00
2019 12 01 22 00  86 10.1 11.7 99.00 99.00 99.00 999 1011.0   2.8 999.0 999.0 99.0 99.00
2019 12 01 23 00  90 10.9 11.7 99.00 99.00 99.00 999 1009.7   3.3 999.0 999.0 99.0 99.00
2019 12 02 00 00  70 12.4 14.0 99.00 99.00 99.00 999 1008.6   3.4 999.0 999.0 99.0 99.00
2019 12 02 01 00  64 15.2 16.9 99.00 99.00 99.00 999 1006.5   3.6 999.0 999.0 99.0 99.00
2019 12 02 02 00  56 17.0 18.9 99.00 99.00 99.00 999 1005.0   3.2 999.0 999.0 99.0 99.00
2019 12 02 03 00  53 16.3 17.6 99.00 99.00 99.00 999 1004.5   3.5 999.0 999.0 99.0 99.00
2019 12 02 04 00  54 17.2 18.5 99.00 99.00 99.00 999 1003.8   3.8 999.0 999.0 99.0 99.00
2019 12 02 05 00  50 18.0 19.9 99.00 99.00 99.00 999 1001.8   4.3 999.0 999.0 99.0 99.00
2019 12 02 06 00  51 16.3 18.7 99.00 99.00 99.00 999 1000.6   5.0 999.0 999.0 99.0 99.00
2019 12 02 07 00  53 18.8 22.0 99.00 99.00 99.00 999  999.0   5.0 999.0 999.0 99.0 99.00
2019 12 02 08 00  56 17.1 20.1 99.00 99.00 99.00 999  998.2   5.2 999.0 999.0 99.0 99.00
2019 12 02 09 00  53 18.0 20.4 99.00 99.00 99.00 999  997.9   5.3 999.0 999.0 99.0 99.00
2019 12 02 10 00  50 16.9 18.9 99.00 99.00 99.00 999  998.0   5.2 999.0 999.0 99.0 99.00
2019 12 02 11 00  49 18.0 20.6 99.00 99.00 99.00 999  997.4   5.5 999.0 999.0 99.0 99.00
2019 12 02 12 00  45 15.3 17.9 99.00 99.00 99.00 999  998.2   6.0 999.0 999.0 99.0 99.00
2019 12 02 13 00  47 15.3 16.5 99.00 99.00 99.00 999  998.7   6.0 999.0 999.0 99.0 99.00
2019 12 02 14 00  46 17.8 19.2 99.00 99.00 99.00 999  998.5   6.2 999.0 999.0 99.0 99.00
2019 12 02 15 00  41 16.9 19.0 99.00 99.00 99.00 999  998.1   6.3 999.0 999.0 99.0 99.00
2019 12 02 16 00  43 17.6 19.7 99.00 99.00 99.00 999  997.4   6.4 999.0 999.0 99.0 99.00
2019 12 02 17 00  39 17.9 20.5 99.00 99.00 99.00 999  995.9   6.4 999.0 999.0 99.0 99.00
2019 12 02 18 00  45 16.2 19.2 99.00 99.00 99.00 999  996.9   6.5 999.0 999.0 99.0 99.00
2019 12 02 19 00  43 17.2 19.4 99.00 99.00 99.00 999  996.7   6.3 999.0 999.0 99.0 99.00
