#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 00 19 290  8.8 11.8  0.40  3.00 99.00 999 9999.0   0.1 999.0  -9.0 99.0 99.00
2014 01 01 01 19 290  7.7  9.8  0.40  3.00 99.00 999 9999.0  -0.2 999.0  -9.0 99.0 99.00
2014 01 01 01 45 280  7.7 10.3  0.40  3.00 99.00 999 9999.0  -0.1 999.0  -9.2 99.0 99.00
2014 01 01 02 15 290  7.7  9.8  0.40  3.00 99.00 999 9999.0  -0.2 999.0  -9.0 99.0 99.00
2014 01 01 02 19 300  8.8 11.8  0.40  3.00 99.00 999 9999.0  -0.9 999.0 -10.8 99.0 99.00
2014 01 01 02 45 270  8.8 10.8  0.40  3.00 99.00 999 9999.0  -0.5 999.0  -9.2 99.0 99.00
2014 01 01 03 15 300  8.8 11.8  0.40  3.00 99.00 999 9999.0  -0.9 999.0 -10.8 99.0 99.00
2014 01 01 03 45 290  8.8 13.4  0.50  3.00 99.00 999 9999.0  -1.2 999.0 -11.2 99.0 99.00
2014 01 01 04 19 290  7.2  9.8  0.50  2.00 99.00 999 9999.0  -2.2 999.0 -11.8 99.0 99.00
2014 01 01 04 45 300  6.2  7.7  0.50  2.00 99.00 999 9999.0  -1.9 999.0 -11.7 99.0 99.00
2014 01 01 05 19 270  7.2  9.3  0.30  2.00 99.00 999 9999.0  -2.6 999.0 -11.3 99.0 99.00
2014 01 01 06 19 270  7.2  8.8  0.40  3.00 99.00 999 9999.0  -3.0 999.0 -12.2 99.0 99.00
2014 01 01 06 45 280  8.2 10.3  0.40  3.00 99.00 999 9999.0  -2.8 999.0 -11.9 99.0 99.00
2014 01 01 07 19 270  7.7  9.3  0.40  3.00 99.00 999 9999.0  -3.2 999.0 -12.0 99.0 99.00
2014 01 01 07 45 280  7.7 10.3  0.40  3.00 99.00 999 9999.0  -3.2 999.0 -12.2 99.0 99.00
2014 01 01 08 15 270  7.7  9.3  0.40  3.00 99.00 999 9999.0  -3.2 999.0 -12.0 99.0 99.00
2014 01 01 08 45 260  7.2  9.3  0.30  3.00 99.00 999 9999.0  -3.2 999.0 -11.6 99.0 99.00
2014 01 01 09 15 270  7.2  9.8  0.30  3.00 99.00 999 9999.0  -3.3 999.0 -11.6 99.0 99.00
2014 01 01 09 45 270  7.2 10.3  0.30  3.00 99.00 999 9999.0  -3.4 999.0 -11.7 99.0 99.00
2014 01 01 10 15 260  7.2 10.3  0.30  3.00 99.00 999 9999.0  -3.4 999.0 -11.9 99.0 99.00
2014 01 01 10 45 260  7.2  9.3  0.30  3.00 99.00 999 9999.0  -3.2 999.0 -11.3 99.0 99.00
2014 01 01 10 49 250  6.2  8.8  0.30  3.00 99.00 999 9999.0  -3.1 999.0 -11.0 99.0 99.00
2014 01 01 11 45 260  7.2  9.8  0.30  3.00 99.00 999 9999.0  -3.0 999.0 -11.1 99.0 99.00
2014 01 01 12 15 260  7.2  8.8  0.30  3.00 99.00 999 9999.0  -2.9 999.0 -10.8 99.0 99.00
2014 01 01 12 45 260  6.7  8.8  0.30  3.00 99.00 999 9999.0  -2.7 999.0  -9.7 99.0 99.00
2014 01 01 12 49 260  6.2  7.7  0.30  3.00 99.00 999 9999.0  -2.7 999.0 -10.1 99.0 99.00
2014 01 01 13 19 250  5.7  8.2  0.30  3.00 99.00 999 9999.0  -2.0 999.0  -9.2 99.0 99.00
2014 01 01 13 45 250  5.7  7.7  0.30  3.00 99.00 999 9999.0  -2.5 999.0  -9.6 99.0 99.00
2014 01 01 14 19 300  6.7  9.3  0.30  3.00 99.00 999 9999.0  -1.9 999.0  -9.8 99.0 99.00
2014 01 01 14 45 280  5.7  7.2  0.30  3.00 99.00 999 9999.0  -2.0 999.0  -9.6 99.0 99.00
2014 01 01 15 15 300  6.7  9.3  0.30  3.00 99.00 999 9999.0  -1.9 999.0  -9.8 99.0 99.00
2014 01 01 15 45 300  5.7  7.7  0.20 99.00 99.00 999 9999.0  -1.9 999.0 -10.3 99.0 99.00
2014 01 01 16 45 280  4.1  6.2  0.20 99.00 99.00 999 9999.0  -1.5 999.0 -10.5 99.0 99.00
2014 01 01 16 49 280  4.1  6.2  0.20 99.00 99.00 999 9999.0  -1.4 999.0 -10.1 99.0 99.00
