#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 01 01 00 45 110  5.1  6.7  0.20 99.00 99.00 999 9999.0   5.3 999.0   4.8 99.0 99.00
2019 01 01 00 50 100  4.1  6.2  0.20 99.00 99.00 999 9999.0   5.6 999.0   5.2 99.0 99.00
2019 01 01 01 45 100  3.6  5.7  0.20 99.00 99.00 999 9999.0   6.1 999.0   5.8 99.0 99.00
2019 01 01 01 50 120  4.6  6.2  0.20 99.00 99.00 999 9999.0   6.3 999.0   6.0 99.0 99.00
2019 01 01 02 45 110  4.6  6.2  0.20 99.00 99.00 999 9999.0   6.5 999.0   6.1 99.0 99.00
2019 01 01 02 50 130  8.2 11.3  0.20 99.00 99.00 999 9999.0   6.7 999.0   6.1 99.0 99.00
2019 01 01 03 45 120  7.2 10.8  0.20 99.00 99.00 999 9999.0   7.0 999.0   5.9 99.0 99.00
2019 01 01 03 50 120  6.2  8.8  0.30  2.00 99.00 999 9999.0   7.0 999.0   6.2 99.0 99.00
2019 01 01 04 30 100  3.1  6.7  0.40  4.00 99.00 999 9999.0   7.1 999.0   6.3 99.0 99.00
2019 01 01 04 50  70  3.6  5.7  0.40  4.00 99.00 999 9999.0   7.0 999.0   6.6 99.0 99.00
2019 01 01 05 45  50  4.1  5.7  0.30  3.00 99.00 999 9999.0   6.2 999.0   5.9 99.0 99.00
2019 01 01 05 50  50  3.6  5.1  0.30  3.00 99.00 999 9999.0   6.2 999.0   5.9 99.0 99.00
2019 01 01 06 45  50  3.6  5.1  0.30  4.00 99.00 999 9999.0   6.1 999.0   5.9 99.0 99.00
2019 01 01 06 50  70  2.6  3.6  0.40  4.00 99.00 999 9999.0   6.0 999.0   5.8 99.0 99.00
2019 01 01 07 45  70  2.1  3.1  0.40  4.00 99.00 999 9999.0   6.0 999.0   5.8 99.0 99.00
2019 01 01 07 50 330  2.6  3.1  0.40  4.00 99.00 999 9999.0   6.0 999.0   5.8 99.0 99.00
2019 01 01 08 45 300  2.6  3.6  0.40  4.00 99.00 999 9999.0   6.5 999.0   6.3 99.0 99.00
2019 01 01 08 50 310  1.5  2.1  0.40  4.00 99.00 999 9999.0   6.4 999.0   6.2 99.0 99.00
2019 01 01 09 45 260  2.6  3.6  0.40  4.00 99.00 999 9999.0   7.3 999.0   7.2 99.0 99.00
2019 01 01 09 50 260  3.6  4.6  0.40  4.00 99.00 999 9999.0   7.7 999.0   7.6 99.0 99.00
2019 01 01 10 50 240  5.7  7.7  0.40  4.00 99.00 999 9999.0   9.2 999.0   9.1 99.0 99.00
2019 01 01 11 00 250  4.1  5.7  0.40  4.00 99.00 999 9999.0   8.9 999.0   8.8 99.0 99.00
2019 01 01 11 45 230  6.7  8.2  0.30  4.00 99.00 999 9999.0   9.2 999.0   9.1 99.0 99.00
2019 01 01 11 50 230  6.7  8.2  0.20  4.00 99.00 999 9999.0   9.4 999.0   9.3 99.0 99.00
2019 01 01 12 45 230  6.7  8.2  0.20 99.00 99.00 999 9999.0   9.8 999.0   9.1 99.0 99.00
2019 01 01 12 50 230  7.2 10.3  0.20 99.00 99.00 999 9999.0  10.0 999.0   8.6 99.0 99.00
2019 01 01 13 45 230  7.2  9.3  0.30  2.00 99.00 999 9999.0  10.1 999.0   8.4 99.0 99.00
2019 01 01 13 50 240  7.2 11.3  0.30  2.00 99.00 999 9999.0  10.2 999.0   8.3 99.0 99.00
2019 01 01 14 45 250  8.2 10.8  0.30  2.00 99.00 999 9999.0  11.0 999.0   8.0 99.0 99.00
2019 01 01 14 50 260  8.8 12.9  0.30  3.00 99.00 999 9999.0  11.7 999.0   7.7 99.0 99.00
2019 01 01 15 45 310  7.2 10.8  0.30  2.00 99.00 999 9999.0  11.9 999.0   6.9 99.0 99.00
2019 01 01 15 50 300  9.8 16.5  0.30  3.00 99.00 999 9999.0  12.5 999.0   5.1 99.0 99.00
2019 01 01 16 45 300 10.3 16.0  0.60  2.00 99.00 999 9999.0  11.7 999.0   4.2 99.0 99.00
2019 01 01 16 50 310 10.8 16.5  0.60  2.00 99.00 999 9999.0  11.0 999.0   3.4 99.0 99.00
2019 01 01 17 45 300 10.8 16.0  0.60  2.00 99.00 999 9999.0  10.7 999.0   2.4 99.0 99.00
2019 01 01 17 50 300 11.3 18.0  0.70  3.00 99.00 999 9999.0  10.5 999.0   1.8 99.0 99.00
2019 01 01 18 45 310 10.8 14.9  0.70  3.00 99.00 999 9999.0   9.5 999.0   1.4 99.0 99.00
2019 01 01 18 50 300 11.8 17.5  0.70  3.00 99.00 999 9999.0   9.0 999.0   1.0 99.0 99.00
2019 01 01 19 45 300  9.8 14.4  0.70  3.00 99.00 999 9999.0   8.7 999.0   0.6 99.0 99.00
2019 01 01 19 50 300  9.8 14.4  0.60  3.00 99.00 999 9999.0   8.4 999.0   0.7 99.0 99.00
2019 01 01 20 20 300  9.8 16.5  0.60  3.00 99.00 999 9999.0   8.2 999.0   0.3 99.0 99.00
2019 01 01 20 45 300  8.2 11.8  0.60  3.00 99.00 999 9999.0   8.3 999.0   0.7 99.0 99.00
2019 01 01 21 45 300  9.8 14.9  0.60  3.00 99.00 999 9999.0   7.3 999.0   0.4 99.0 99.00
2019 01 01 21 50 300  8.2 12.9  0.40  3.00 99.00 999 9999.0   6.9 999.0   0.2 99.0 99.00
2019 01 01 22 45 300  7.2 10.8  0.40  3.00 99.00 999 9999.0   6.7 999.0   0.0 99.0 99.00
2019 01 01 22 50 300  8.2 14.9  0.40  3.00 99.00 999 9999.0   6.4 999.0   0.0 99.0 99.00
2019 01 01 23 45 290  8.8 13.4  0.40  2.00 99.00 999 9999.0   6.2 999.0  -0.4 99.0 99.00
2019 01 01 23 50 310  7.7 11.8  0.40  3.00 99.00 999 9999.0   6.1 999.0  -0.2 99.0 99.00
2019 01 02 00 45 300  8.8 12.4  0.40  3.00 99.00 999 9999.0   6.0 999.0  -0.3 99.0 99.00
2019 01 02 00 50 290  8.8 11.8  0.40  2.00 99.00 999 9999.0   5.9 999.0  -0.6 99.0 99.00
2019 01 02 01 20 290  7.2 10.8  0.40  3.00 99.00 999 9999.0   5.7 999.0  -0.9 99.0 99.00
2019 01 02 01 45 290  8.2 12.4  0.40  3.00 99.00 999 9999.0   5.8 999.0  -0.6 99.0 99.00
2019 01 02 02 45 300  7.2 10.3  0.40  3.00 99.00 999 9999.0   5.6 999.0  -1.0 99.0 99.00
2019 01 02 02 50 300  6.2  8.8  0.30  2.00 99.00 999 9999.0   5.4 999.0  -1.0 99.0 99.00
2019 01 02 03 45 290  5.1  7.7  0.30  2.00 99.00 999 9999.0   5.2 999.0  -0.9 99.0 99.00
2019 01 02 03 50 300  6.2  8.2  0.20 99.00 99.00 999 9999.0   5.1 999.0  -1.0 99.0 99.00
2019 01 02 04 45 290  5.7  7.7  0.20 99.00 99.00 999 9999.0   4.9 999.0  -1.8 99.0 99.00
2019 01 02 04 50 290  6.7  8.2  0.10 99.00 99.00 999 9999.0   4.6 999.0  -2.0 99.0 99.00
2019 01 02 05 45 300  5.7  7.7  0.10 99.00 99.00 999 9999.0   4.3 999.0  -2.3 99.0 99.00
2019 01 02 05 50 300  5.7  7.7  0.10 99.00 99.00 999 9999.0   4.2 999.0  -2.3 99.0 99.00
2019 01 02 06 45 300  6.7  8.8  0.10 99.00 99.00 999 9999.0   4.0 999.0  -2.5 99.0 99.00
2019 01 02 06 50 310  6.7  8.8  0.10 99.00 99.00 999 9999.0   3.9 999.0  -2.5 99.0 99.00
2019 01 02 07 45 310  7.2  9.3  0.20 99.00 99.00 999 9999.0   3.6 999.0  -3.1 99.0 99.00
2019 01 02 07 50 310  7.2  9.3  0.20 99.00 99.00 999 9999.0   3.4 999.0  -2.9 99.0 99.00
2019 01 02 08 45 310  6.2  8.8  0.20 99.00 99.00 999 9999.0   3.1 999.0  -3.4 99.0 99.00
2019 01 02 08 50 330  5.1  6.7  0.20 99.00 99.00 999 9999.0   3.0 999.0  -3.4 99.0 99.00
2019 01 02 09 45 330  5.1  6.2  0.10 99.00 99.00 999 9999.0   2.7 999.0  -3.8 99.0 99.00
2019 01 02 09 50 350  3.1  4.1  0.10 99.00 99.00 999 9999.0   2.5 999.0  -4.1 99.0 99.00
2019 01 02 10 45  10  3.1  5.1  0.10 99.00 99.00 999 9999.0   2.3 999.0  -4.7 99.0 99.00
2019 01 02 10 50  20  4.1  6.2  0.20 99.00 99.00 999 9999.0   1.9 999.0  -5.1 99.0 99.00
2019 01 02 11 30  20  4.6  6.7  0.20 99.00 99.00 999 9999.0   1.8 999.0  -5.0 99.0 99.00
2019 01 02 19 50 120  2.1  3.1  0.20 99.00 99.00 999 9999.0   2.4 999.0  -5.3 99.0 99.00
2019 01 02 20 45 110  1.5  2.6  0.20 99.00 99.00 999 9999.0   2.5 999.0  -5.6 99.0 99.00
2019 01 02 20 50 120  2.1  3.6  0.20 99.00 99.00 999 9999.0   2.7 999.0  -5.3 99.0 99.00
2019 01 02 21 45 120  2.6  3.6  0.10 99.00 99.00 999 9999.0   2.6 999.0  -5.2 99.0 99.00
2019 01 02 21 50 130  3.1  4.1  0.10 99.00 99.00 999 9999.0   2.6 999.0  -5.1 99.0 99.00
2019 01 02 22 45 130  4.1  5.7  0.10 99.00 99.00 999 9999.0   2.6 999.0  -4.5 99.0 99.00
2019 01 02 22 50 150  4.1  5.1  0.10 99.00 99.00 999 9999.0   2.6 999.0  -5.0 99.0 99.00
2019 01 02 23 45 150  4.6  6.2  0.10 99.00 99.00 999 9999.0   2.7 999.0  -6.4 99.0 99.00
2019 01 02 23 50 160  4.6  6.2  0.10 99.00 99.00 999 9999.0   2.5 999.0  -6.8 99.0 99.00
2019 01 03 00 45 150  4.6  6.2  0.10 99.00 99.00 999 9999.0   2.3 999.0  -6.3 99.0 99.00
2019 01 03 00 50 150  4.6  6.2  0.10 99.00 99.00 999 9999.0   2.4 999.0  -5.8 99.0 99.00
2019 01 03 01 45 150  3.6  5.1  0.10 99.00 99.00 999 9999.0   2.4 999.0  -5.9 99.0 99.00
2019 01 03 01 50 140  3.6  4.6  0.10 99.00 99.00 999 9999.0   2.5 999.0  -5.2 99.0 99.00
2019 01 03 02 45 130  3.6  4.6  0.10 99.00 99.00 999 9999.0   2.6 999.0  -4.3 99.0 99.00
2019 01 03 02 50 140  3.1  4.1  0.10 99.00 99.00 999 9999.0   2.8 999.0  -3.3 99.0 99.00
2019 01 03 03 45 120  2.6  3.6  0.10 99.00 99.00 999 9999.0   3.1 999.0  -2.5 99.0 99.00
2019 01 03 03 50  90  2.1  3.1  0.10 99.00 99.00 999 9999.0   3.2 999.0  -2.2 99.0 99.00
2019 01 03 04 45 120  2.6  3.6  0.10 99.00 99.00 999 9999.0   3.4 999.0  -2.0 99.0 99.00
2019 01 03 04 50  70  2.1  2.6  0.10 99.00 99.00 999 9999.0   3.4 999.0  -1.7 99.0 99.00
2019 01 03 05 45  70  2.1  2.6  0.10 99.00 99.00 999 9999.0   3.5 999.0  -0.9 99.0 99.00
2019 01 03 05 50 100  2.1  3.6  0.10 99.00 99.00 999 9999.0   3.4 999.0   0.0 99.0 99.00
2019 01 03 06 45 120  3.1  4.1  0.10 99.00 99.00 999 9999.0   3.1 999.0   0.4 99.0 99.00
2019 01 03 06 50 110  2.6  3.6  0.10 99.00 99.00 999 9999.0   2.9 999.0   0.8 99.0 99.00
2019 01 03 07 45 110  2.6  3.6  0.10 99.00 99.00 999 9999.0   3.0 999.0   1.5 99.0 99.00
2019 01 03 07 50 110  2.6  3.6  0.10 99.00 99.00 999 9999.0   3.2 999.0   1.8 99.0 99.00
2019 01 03 08 45 120  3.1  3.6  0.10 99.00 99.00 999 9999.0   3.3 999.0   1.9 99.0 99.00
2019 01 03 08 50 110  2.6  3.1  0.10 99.00 99.00 999 9999.0   3.4 999.0   1.9 99.0 99.00
2019 01 03 09 45  80  1.5  2.1  0.10 99.00 99.00 999 9999.0   3.5 999.0   2.1 99.0 99.00
2019 01 03 09 50  80  2.1  2.6  0.10 99.00 99.00 999 9999.0   3.8 999.0   2.3 99.0 99.00
2019 01 03 10 45  90  2.1  3.1  0.10 99.00 99.00 999 9999.0   4.1 999.0   2.6 99.0 99.00
2019 01 03 10 50  50  1.5  2.6  0.10 99.00 99.00 999 9999.0   4.3 999.0   2.8 99.0 99.00
2019 01 03 11 45 160  1.5  3.1  0.10 99.00 99.00 999 9999.0   4.3 999.0   2.8 99.0 99.00
2019 01 03 11 50 200  1.0  1.5  0.10 99.00 99.00 999 9999.0   4.4 999.0   2.8 99.0 99.00
2019 01 03 12 45 280  1.5  2.6  0.10 99.00 99.00 999 9999.0   4.4 999.0   3.0 99.0 99.00
2019 01 03 12 50 320  3.1  4.1  0.10 99.00 99.00 999 9999.0   4.5 999.0   3.2 99.0 99.00
2019 01 03 13 45 290  3.1  3.6  0.10 99.00 99.00 999 9999.0   4.7 999.0   3.1 99.0 99.00
2019 01 03 14 20 270  4.1  6.2  0.10 99.00 99.00 999 9999.0   5.0 999.0   3.2 99.0 99.00
