#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 07 01 00 20 360  1.5  3.1  0.20 99.00 99.00 999 9999.0  21.6 999.0  15.0 99.0 99.00
2019 07 01 00 30 350  1.5  2.1  0.10 99.00 99.00 999 9999.0  21.4 999.0  15.1 99.0 99.00
2019 07 01 00 50  20  5.1  7.2  0.10 99.00 99.00 999 9999.0  22.3 999.0  15.5 99.0 99.00
2019 07 01 01 45 320  4.6  6.2  0.10 99.00 99.00 999 9999.0  20.6 999.0  16.8 99.0 99.00
2019 07 01 01 50 320  3.6  4.6  0.10 99.00 99.00 999 9999.0  20.2 999.0  17.3 99.0 99.00
2019 07 01 02 45 330  4.1  5.7  0.10 99.00 99.00 999 9999.0  20.3 999.0  17.1 99.0 99.00
2019 07 01 02 50 320  4.1  5.7  0.10 99.00 99.00 999 9999.0  20.4 999.0  16.5 99.0 99.00
2019 07 01 03 50 300  4.1  5.7  0.10 99.00 99.00 999 9999.0  19.8 999.0  16.4 99.0 99.00
2019 07 01 04 00 300  5.1  6.2  0.10 99.00 99.00 999 9999.0  20.0 999.0  16.5 99.0 99.00
2019 07 01 04 45 310  4.1  5.1  0.10 99.00 99.00 999 9999.0  19.7 999.0  16.2 99.0 99.00
2019 07 01 04 50 300  4.1  5.1  0.00 99.00 99.00 999 9999.0  19.5 999.0  16.2 99.0 99.00
2019 07 01 05 45 320  4.6  6.2  0.00 99.00 99.00 999 9999.0  19.5 999.0  15.8 99.0 99.00
2019 07 01 05 50 320  3.6  5.1  0.00 99.00 99.00 999 9999.0  19.3 999.0  15.6 99.0 99.00
2019 07 01 06 45 310  4.1  5.1  0.00 99.00 99.00 999 9999.0  19.2 999.0  15.5 99.0 99.00
2019 07 01 06 50 320  4.1  5.1  0.00 99.00 99.00 999 9999.0  18.8 999.0  15.6 99.0 99.00
2019 07 01 07 45 320  4.6  5.7  0.00 99.00 99.00 999 9999.0  18.6 999.0  15.4 99.0 99.00
2019 07 01 08 20 330  5.7  7.2  0.00 99.00 99.00 999 9999.0  18.4 999.0  15.1 99.0 99.00
2019 07 01 08 45 340  5.1  6.2  0.00 99.00 99.00 999 9999.0  18.5 999.0  15.1 99.0 99.00
2019 07 01 08 50 320  4.6  6.2  0.00 99.00 99.00 999 9999.0  18.5 999.0  14.8 99.0 99.00
2019 07 01 09 45 330  4.1  5.1  0.00 99.00 99.00 999 9999.0  18.6 999.0  14.6 99.0 99.00
2019 07 01 09 50 330  4.6  6.2  0.10 99.00 99.00 999 9999.0  18.6 999.0  14.6 99.0 99.00
2019 07 01 10 50 340  3.6  5.1  0.10 99.00 99.00 999 9999.0  19.1 999.0  14.6 99.0 99.00
2019 07 01 11 00 330  4.6  5.7  0.10 99.00 99.00 999 9999.0  18.9 999.0  14.6 99.0 99.00
2019 07 01 11 50  10  5.1  7.2  0.10 99.00 99.00 999 9999.0  20.2 999.0  14.8 99.0 99.00
2019 07 01 12 00  10  3.6  6.7  0.10 99.00 99.00 999 9999.0  20.1 999.0  14.8 99.0 99.00
2019 07 01 12 45 360  3.6  5.1  0.10 99.00 99.00 999 9999.0  20.6 999.0  15.1 99.0 99.00
2019 07 01 12 50 350  3.6  4.6  0.10 99.00 99.00 999 9999.0  20.7 999.0  15.3 99.0 99.00
2019 07 01 13 45 330  3.6  4.6  0.10 99.00 99.00 999 9999.0  20.8 999.0  15.4 99.0 99.00
2019 07 01 13 50 330  3.1  4.1  0.20 99.00 99.00 999 9999.0  21.6 999.0  15.3 99.0 99.00
2019 07 01 14 30 290  2.6  3.6  0.10 99.00 99.00 999 9999.0  21.8 999.0  15.7 99.0 99.00
2019 07 01 15 20 280  1.0  2.1  0.10 99.00 99.00 999 9999.0  23.5 999.0  16.0 99.0 99.00
2019 07 01 15 45 290  1.5  2.1  0.10 99.00 99.00 999 9999.0  23.8 999.0  15.5 99.0 99.00
2019 07 01 15 50 230  2.1  2.6  0.10 99.00 99.00 999 9999.0  24.3 999.0  16.7 99.0 99.00
2019 07 01 16 45 290  1.5  3.1  0.10 99.00 99.00 999 9999.0  25.2 999.0  15.6 99.0 99.00
2019 07 01 16 50 230  2.6  3.6  0.20 99.00 99.00 999 9999.0  24.4 999.0  16.4 99.0 99.00
2019 07 01 17 30 210  3.1  4.1  0.20 99.00 99.00 999 9999.0  24.0 999.0  17.8 99.0 99.00
2019 07 01 17 50 220  3.6  4.1  0.10 99.00 99.00 999 9999.0  24.4 999.0  17.6 99.0 99.00
2019 07 01 18 50 230  3.1  4.1  0.10 99.00 99.00 999 9999.0  25.2 999.0  17.1 99.0 99.00
2019 07 01 19 00 210  3.1  4.1  0.10 99.00 99.00 999 9999.0  24.7 999.0  18.2 99.0 99.00
2019 07 01 19 45 240  1.5  2.6  0.10 99.00 99.00 999 9999.0  27.1 999.0  14.7 99.0 99.00
2019 07 01 19 50 320  1.5  3.1  0.10 99.00 99.00 999 9999.0  26.5 999.0  15.8 99.0 99.00
2019 07 01 20 45 300  1.0  2.1  0.20 99.00 99.00 999 9999.0  27.4 999.0  15.3 99.0 99.00
2019 07 01 20 50 160  1.0  1.5  0.10 99.00 99.00 999 9999.0  27.6 999.0  18.6 99.0 99.00
2019 07 01 21 45 200  2.6  4.6  0.10 99.00 99.00 999 9999.0  27.1 999.0  15.5 99.0 99.00
2019 07 01 21 50 160  1.5  2.6  0.10 99.00 99.00 999 9999.0  26.1 999.0  18.3 99.0 99.00
2019 07 01 22 45 180  1.5  2.1  0.10 99.00 99.00 999 9999.0  25.8 999.0  18.0 99.0 99.00
2019 07 01 22 50 340  3.6  4.6  0.10 99.00 99.00 999 9999.0  22.5 999.0  20.2 99.0 99.00
2019 07 01 23 20 220  1.5  2.1  0.10 99.00 99.00 999 9999.0  25.7 999.0  18.1 99.0 99.00
2019 07 01 23 45 230  1.5  2.1  0.10 99.00 99.00 999 9999.0  25.5 999.0  18.7 99.0 99.00
2019 07 02 00 30 210  3.1  4.6  0.10 99.00 99.00 999 9999.0  25.1 999.0  17.7 99.0 99.00
2019 07 02 00 50 200  2.6  3.1  0.10 99.00 99.00 999 9999.0  24.4 999.0  18.7 99.0 99.00
2019 07 02 01 15 190  2.6  3.6  0.10 99.00 99.00 999 9999.0  24.1 999.0  18.4 99.0 99.00
2019 07 02 01 20 190  2.6  3.6  0.10 99.00 99.00 999 9999.0  24.1 999.0  18.4 99.0 99.00
2019 07 02 02 50 230  2.6  3.1  0.10 99.00 99.00 999 9999.0  23.5 999.0  18.8 99.0 99.00
2019 07 02 03 00 230  2.6  3.1  0.10 99.00 99.00 999 9999.0  23.5 999.0  18.8 99.0 99.00
2019 07 02 03 45 260  1.5  2.1  0.10 99.00 99.00 999 9999.0  22.7 999.0  19.0 99.0 99.00
2019 07 02 03 50 260  1.5  2.1  0.00 99.00 99.00 999 9999.0  22.7 999.0  19.0 99.0 99.00
2019 07 02 04 30 240  2.6  3.1  0.00 99.00 99.00 999 9999.0  22.6 999.0  18.7 99.0 99.00
2019 07 02 04 50 230  3.1  3.6  0.00 99.00 99.00 999 9999.0  22.5 999.0  18.0 99.0 99.00
2019 07 02 05 45 240  2.6  3.6  0.00 99.00 99.00 999 9999.0  22.3 999.0  17.8 99.0 99.00
2019 07 02 06 20 230  3.1  3.6  0.00 99.00 99.00 999 9999.0  21.9 999.0  17.9 99.0 99.00
2019 07 02 06 45 230  4.1  5.1  0.00 99.00 99.00 999 9999.0  21.9 999.0  17.7 99.0 99.00
2019 07 02 07 20 220  3.6  5.1  0.00 99.00 99.00 999 9999.0  21.2 999.0  18.1 99.0 99.00
2019 07 02 07 45 220  4.6  5.7  0.00 99.00 99.00 999 9999.0  21.5 999.0  17.1 99.0 99.00
2019 07 02 08 20 240  3.6  4.1  0.00 99.00 99.00 999 9999.0  21.1 999.0  17.4 99.0 99.00
2019 07 02 08 30 240  3.6  4.1  0.00 99.00 99.00 999 9999.0  21.1 999.0  17.4 99.0 99.00
2019 07 02 08 50 230  3.6  4.6  0.00 99.00 99.00 999 9999.0  21.1 999.0  17.0 99.0 99.00
2019 07 02 09 45 240  4.1  4.6  0.00 99.00 99.00 999 9999.0  21.0 999.0  17.2 99.0 99.00
2019 07 02 09 50 240  3.6  4.1  0.10 99.00 99.00 999 9999.0  21.2 999.0  17.3 99.0 99.00
2019 07 02 10 50 270  2.6  3.1  0.10 99.00 99.00 999 9999.0  21.1 999.0  17.3 99.0 99.00
2019 07 02 11 00 280  2.1  2.6  0.10 99.00 99.00 999 9999.0  21.2 999.0  17.9 99.0 99.00
2019 07 02 11 50 230  3.6  4.6  0.00 99.00 99.00 999 9999.0  21.8 999.0  17.3 99.0 99.00
2019 07 02 12 00 230  3.6  4.6  0.10 99.00 99.00 999 9999.0  21.4 999.0  17.3 99.0 99.00
2019 07 02 12 30 230  3.1  3.6  0.10 99.00 99.00 999 9999.0  21.6 999.0  17.6 99.0 99.00
2019 07 02 12 50 240  2.6  3.6  0.10 99.00 99.00 999 9999.0  22.2 999.0  17.4 99.0 99.00
2019 07 02 13 45 250  2.6  3.1  0.10 99.00 99.00 999 9999.0  22.1 999.0  17.5 99.0 99.00
2019 07 02 14 20 250  1.5  2.1  0.10 99.00 99.00 999 9999.0  23.2 999.0  16.9 99.0 99.00
2019 07 02 14 45 230  1.0  1.5  0.10 99.00 99.00 999 9999.0  24.0 999.0  16.4 99.0 99.00
