YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 05 14 100 10.8 99.0 99.00 99.00 99.00 999 9999.0   3.8   4.9   2.5 99.0 99.00
2004 01 05 15  90  9.3 99.0 99.00 99.00 99.00 999 9999.0   4.2   4.9   3.0 99.0 99.00
2004 01 05 16  80  8.8 99.0 99.00 99.00 99.00 999 9999.0   3.8   5.0   2.9 99.0 99.00
2004 01 05 17  60  7.7 99.0 99.00 99.00 99.00 999 9999.0   3.5   5.0   2.5 99.0 99.00
2004 01 05 18  50  7.2 99.0 99.00 99.00 99.00 999 9999.0   3.5   4.9   2.5 99.0 99.00
2004 01 05 19  70  6.2 99.0 99.00 99.00 99.00 999 9999.0   3.4   4.9   2.1 99.0 99.00
2004 01 05 20  70  6.2 99.0 99.00 99.00 99.00 999 9999.0   3.2   4.9   2.2 99.0 99.00
2004 01 05 21  70  6.7 99.0 99.00 99.00 99.00 999 9999.0   3.2   4.8   2.4 99.0 99.00
2004 01 05 22  80  5.7 99.0 99.00 99.00 99.00 999 9999.0   3.1   4.9   2.2 99.0 99.00
2004 01 05 23  50  3.6 99.0 99.00 99.00 99.00 999 9999.0   3.2   4.9   1.9 99.0 99.00
2004 01 07 00 280 11.3 99.0 99.00 99.00 99.00 999 9999.0  -3.1   4.3 -10.0 99.0 99.00
2004 01 07 01 290  9.3 99.0 99.00 99.00 99.00 999 9999.0  -3.8   4.4 -10.9 99.0 99.00
2004 01 07 02 300  8.2 99.0 99.00 99.00 99.00 999 9999.0  -4.1   4.4 -10.0 99.0 99.00
2004 01 07 03 280 10.8 99.0 99.00 99.00 99.00 999 9999.0  -4.1   4.4 -10.4 99.0 99.00
2004 01 07 04 270  9.8 99.0 99.00 99.00 99.00 999 9999.0  -4.4   4.4  -9.1 99.0 99.00
2004 01 07 06 290 11.3 99.0 99.00 99.00 99.00 999 9999.0  -4.0   4.7 -11.3 99.0 99.00
2004 01 07 07 290  9.3 99.0 99.00 99.00 99.00 999 9999.0  -4.7   4.6 -13.4 99.0 99.00
2004 01 07 08 290  9.3 99.0 99.00 99.00 99.00 999 9999.0  -5.1   4.6 -12.9 99.0 99.00
2004 01 07 09 300  9.3 99.0 99.00 99.00 99.00 999 9999.0  -5.8   4.6 -14.0 99.0 99.00
2004 01 07 10 290  9.8 99.0 99.00 99.00 99.00 999 9999.0  -6.2   4.5 -14.1 99.0 99.00
2004 01 07 11 290  8.8 99.0 99.00 99.00 99.00 999 9999.0  -6.3   4.5 -13.2 99.0 99.00
2004 01 07 12 280  7.7 99.0 99.00 99.00 99.00 999 9999.0  -6.1   4.5 -12.7 99.0 99.00
2004 01 07 20 310  9.3 99.0 99.00 99.00 99.00 999 9999.0  -3.6   4.4 -13.7 99.0 99.00
2004 01 07 21 280 10.8 99.0 99.00 99.00 99.00 999 9999.0  -3.0   4.4 -11.0 99.0 99.00
2004 01 07 22 280 11.3 99.0 99.00 99.00 99.00 999 9999.0  -2.8   4.4 -10.7 99.0 99.00
2004 01 07 23 280 11.3 99.0 99.00 99.00 99.00 999 9999.0  -3.3   4.4 -11.3 99.0 99.00
2004 01 08 00 310  3.6 99.0 99.00 99.00 99.00 999 9999.0  -2.0   4.2  -9.5 99.0 99.00
2004 01 08 01 280  3.6 99.0 99.00 99.00 99.00 999 9999.0  -1.4   4.2  -8.4 99.0 99.00
2004 01 08 02 310  4.1 99.0 99.00 99.00 99.00 999 9999.0  -1.1   4.0  -8.8 99.0 99.00
2004 01 08 03 300  5.1 99.0 99.00 99.00 99.00 999 9999.0  -1.1   4.1  -8.8 99.0 99.00
2004 01 08 04 290  4.6 99.0 99.00 99.00 99.00 999 9999.0  -1.1   4.1  -5.8 99.0 99.00
2004 01 08 05 300  6.2 99.0 99.00 99.00 99.00 999 9999.0  -4.6   4.4  -9.3 99.0 99.00
2004 01 08 06 270 10.3 99.0 99.00 99.00 99.00 999 9999.0  -4.2   4.4 -10.4 99.0 99.00
2004 01 08 07 270  9.3 99.0 99.00 99.00 99.00 999 9999.0  -4.1   4.3  -9.3 99.0 99.00
2004 01 08 08 270  8.8 99.0 99.00 99.00 99.00 999 9999.0  -4.5   4.3  -9.9 99.0 99.00
2004 01 08 09 290  6.2 99.0 99.00 99.00 99.00 999 9999.0  -4.5   4.2  -9.9 99.0 99.00
2004 01 08 10 290  5.1 99.0 99.00 99.00 99.00 999 9999.0  -4.2   4.2  -9.2 99.0 99.00
2004 01 08 11 290  6.2 99.0 99.00 99.00 99.00 999 9999.0  -4.3   4.1 -10.3 99.0 99.00
2004 01 08 12 310  6.2 99.0 99.00 99.00 99.00 999 9999.0  -4.2   4.3 -10.2 99.0 99.00
2004 01 08 13 310  6.2 99.0 99.00 99.00 99.00 999 9999.0  -4.5   4.2 -10.1 99.0 99.00
2004 01 08 14 320  6.7 99.0 99.00 99.00 99.00 999 9999.0  -4.5   4.2 -10.2 99.0 99.00
2004 01 08 15 290  5.1 99.0 99.00 99.00 99.00 999 9999.0  -4.6   4.1 -10.3 99.0 99.00
2004 01 08 16 300  5.7 99.0 99.00 99.00 99.00 999 9999.0  -4.0   4.1 -10.8 99.0 99.00
2004 01 08 17 270  7.7 99.0 99.00 99.00 99.00 999 9999.0  -3.7   4.2 -11.1 99.0 99.00
2004 01 08 18 300  6.2 99.0 99.00 99.00 99.00 999 9999.0  -2.6   4.2  -9.4 99.0 99.00
2004 01 08 19 290  6.7 99.0 99.00 99.00 99.00 999 9999.0  -2.4   4.1  -9.0 99.0 99.00
2004 01 08 20 290  6.7 99.0 99.00 99.00 99.00 999 9999.0  -2.0   4.1  -9.6 99.0 99.00
2004 01 08 21 290  6.2 99.0 99.00 99.00 99.00 999 9999.0  -1.6   4.2  -8.6 99.0 99.00
2004 01 08 22 300  6.7 99.0 99.00 99.00 99.00 999 9999.0  -1.8   4.2  -8.7 99.0 99.00
2004 01 08 23 310  4.6 99.0 99.00 99.00 99.00 999 9999.0  -1.8   4.2  -8.8 99.0 99.00
2004 01 09 00  20  9.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.8 -20.1 99.0 99.00
2004 01 09 01 360  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.8 -19.7 99.0 99.00
2004 01 09 02  10  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.8 -19.1 99.0 99.00
2004 01 09 03  10  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.7 -17.6 99.0 99.00
2004 01 09 04 350  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.8 -17.3 99.0 99.00
2004 01 09 05 320  3.6 99.0 99.00 99.00 99.00 999 9999.0  -1.5   4.1  -7.3 99.0 99.00
2004 01 09 06  20  6.7 99.0 99.00 99.00 99.00 999 9999.0  -3.9   4.1  -7.9 99.0 99.00
2004 01 09 07  30  5.7 99.0 99.00 99.00 99.00 999 9999.0  -5.2   4.1  -8.4 99.0 99.00
2004 01 09 08  10  4.1 99.0 99.00 99.00 99.00 999 9999.0  -6.2   4.1  -9.8 99.0 99.00
2004 01 09 09  20  3.1 99.0 99.00 99.00 99.00 999 9999.0  -6.4   4.0 -10.1 99.0 99.00
2004 01 09 10 360  4.6 99.0 99.00 99.00 99.00 999 9999.0  -7.5   3.8 -11.1 99.0 99.00
2004 01 09 11 350  6.7 99.0 99.00 99.00 99.00 999 9999.0  -8.0   4.0 -11.5 99.0 99.00
