#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 03 02 21 00 290  6.2  7.7  0.50  3.00 99.00 999  998.5   9.3 999.0  -0.4 99.0 99.00
2007 03 02 21 30 280  6.7  9.3  0.40  3.00 99.00 999  999.2   9.6 999.0  -2.3 99.0 99.00
2007 03 02 22 00 270  5.7  7.2  0.30  2.00 99.00 999  999.9   8.8 999.0  -1.8 99.0 99.00
2007 03 02 22 30 260  4.6  5.1  0.30  3.00 99.00 999 1000.4   7.0 999.0  -0.6 99.0 99.00
2007 03 02 23 00 250  4.1  4.6  0.30  3.00 99.00 999 1001.0   6.1 999.0  -0.2 99.0 99.00
2007 03 02 23 30 240  4.6  5.1  0.20 99.00 99.00 999 1001.6   6.1 999.0  -0.5 99.0 99.00
2007 03 03 00 00 250  4.6  5.7  0.10 99.00 99.00 999 1002.4   6.0 999.0  -0.5 99.0 99.00
2007 03 03 00 30 250  4.6  5.1  0.10 99.00 99.00 999 1003.3   5.7 999.0  -0.6 99.0 99.00
2007 03 03 01 00 250  2.6  3.1  0.10 99.00 99.00 999 1003.5   4.8 999.0  -0.4 99.0 99.00
2007 03 03 01 30 230  2.6  3.1  0.10 99.00 99.00 999 1003.9   5.2 999.0  -1.0 99.0 99.00
2007 03 03 02 00 240  3.1  3.6  0.10 99.00 99.00 999 1004.1   5.7 999.0  -1.9 99.0 99.00
2007 03 03 02 30 210  2.6  3.1  0.10 99.00 99.00 999 1004.5   5.4 999.0  -2.3 99.0 99.00
2007 03 03 03 00 200  3.1  3.6  0.10 99.00 99.00 999 1004.8   5.5 999.0  -3.0 99.0 99.00
2007 03 03 03 30 200  3.6  4.1  0.10 99.00 99.00 999 1005.0   5.7 999.0  -3.7 99.0 99.00
2007 03 03 04 00 250  2.1  3.6  0.10 99.00 99.00 999 1005.3   5.9 999.0  -4.3 99.0 99.00
2007 03 03 04 30 340  1.5  2.6  0.00 99.00 99.00 999 1005.6   2.9 999.0  -1.5 99.0 99.00
2007 03 03 05 00  10  1.5  2.1  0.00 99.00 99.00 999 1005.6   2.2 999.0  -1.2 99.0 99.00
2007 03 03 05 30 350  1.5  2.1  0.00 99.00 99.00 999 1005.9   1.9 999.0  -1.3 99.0 99.00
2007 03 03 06 00 360  1.5  2.6  0.10 99.00 99.00 999 1006.0   1.5 999.0  -0.9 99.0 99.00
2007 03 03 06 30 350  1.5  2.6  0.00 99.00 99.00 999 1006.3   1.2 999.0  -0.6 99.0 99.00
2007 03 03 07 00 170  1.5  2.1  0.00 99.00 99.00 999 1006.5   1.6 999.0  -0.6 99.0 99.00
2007 03 03 07 30 160  2.6  3.1  0.00 99.00 99.00 999 1005.9   2.9 999.0  -2.1 99.0 99.00
2007 03 03 08 00 100  1.0  2.1  0.00 99.00 99.00 999 1005.7   1.7 999.0  -0.9 99.0 99.00
2007 03 03 08 30  40  1.5  2.1  0.00 99.00 99.00 999 1005.9   1.4 999.0  -1.1 99.0 99.00
2007 03 03 09 00  50  2.6  2.6  0.00 99.00 99.00 999 1006.0   0.2 999.0  -0.7 99.0 99.00
2007 03 03 09 30  40  2.1  2.6  0.00 99.00 99.00 999 1006.0   0.2 999.0  -0.6 99.0 99.00
2007 03 03 10 00  40  2.6  2.6  0.00 99.00 99.00 999 1006.1   0.6 999.0  -0.6 99.0 99.00
2007 03 03 10 30  60  1.5  2.1  0.00 99.00 99.00 999 1006.2   0.6 999.0  -1.0 99.0 99.00
2007 03 03 11 00  60  1.5  1.5  0.10 99.00 99.00 999 1006.3   0.3 999.0  -0.9 99.0 99.00
2007 03 03 11 30  50  1.5  1.5  0.00 99.00 99.00 999 1006.2   0.6 999.0  -0.5 99.0 99.00
2007 03 03 12 00  90  1.0  1.5  0.00 99.00 99.00 999 1006.3   0.6 999.0  -1.0 99.0 99.00
2007 03 03 12 30  80  2.1  2.1  0.00 99.00 99.00 999 1006.2   0.6 999.0  -1.4 99.0 99.00
2007 03 03 13 00  70  2.1  2.1  0.00 99.00 99.00 999 1006.2   0.7 999.0  -1.1 99.0 99.00
2007 03 03 13 30  60  2.1  2.1  0.00 99.00 99.00 999 1006.1   1.0 999.0  -0.8 99.0 99.00
2007 03 03 14 00  60  1.5  2.1  0.00 99.00 99.00 999 1005.8   1.2 999.0  -0.9 99.0 99.00
2007 03 03 14 30  60  2.1  2.1  0.00 99.00 99.00 999 1005.3   1.3 999.0  -0.7 99.0 99.00
2007 03 03 15 00  70  2.6  4.1  0.00 99.00 99.00 999 1004.9   1.5 999.0  -0.2 99.0 99.00
2007 03 03 15 30  90  2.6  3.1  0.00 99.00 99.00 999 1004.3   2.0 999.0   0.5 99.0 99.00
2007 03 03 16 00  90  2.1  2.6  0.00 99.00 99.00 999 1003.8   2.4 999.0   0.8 99.0 99.00
2007 03 03 16 30  80  2.6  3.1  0.10 99.00 99.00 999 1002.9   2.8 999.0   0.7 99.0 99.00
2007 03 03 17 00  80  2.6  3.1  0.00 99.00 99.00 999 1002.4   2.9 999.0   0.8 99.0 99.00
2007 03 03 17 30  80  2.6  2.6  0.00 99.00 99.00 999 1002.1   3.0 999.0   0.8 99.0 99.00
2007 03 03 18 00 120  2.1  2.1  0.10 99.00 99.00 999 1000.9   3.5 999.0   0.8 99.0 99.00
2007 03 03 18 30 130  2.1  2.6  0.00 99.00 99.00 999 1000.4   3.6 999.0   1.1 99.0 99.00
2007 03 03 19 00 160  1.5  2.1  0.10 99.00 99.00 999 1000.4   4.4 999.0   1.1 99.0 99.00
2007 03 03 19 30 330  8.8 17.0  0.00 99.00 99.00 999 1001.1   6.7 999.0   0.5 99.0 99.00
2007 03 03 20 00 320  9.8 15.4  0.20 99.00 99.00 999 1002.0   6.6 999.0   0.5 99.0 99.00
2007 03 03 20 30 330  7.2  9.3  0.70  3.00 99.00 999 1002.6   5.8 999.0   0.1 99.0 99.00
2007 03 03 21 00 320  6.2  9.8  0.60  3.00 99.00 999 1002.7   5.8 999.0   0.0 99.0 99.00
2007 03 03 21 30 270  4.1  7.2  0.40  2.00 99.00 999 1003.0   5.7 999.0  -0.6 99.0 99.00
2007 03 03 22 00 250  3.6  4.6  0.20 99.00 99.00 999 1002.5   5.9 999.0  -1.1 99.0 99.00
2007 03 03 22 30 230  3.1  3.6  0.20 99.00 99.00 999 1002.3   4.2 999.0   0.0 99.0 99.00
2007 03 03 23 00 250  3.1  3.6  0.10 99.00 99.00 999 1002.4   4.3 999.0   0.2 99.0 99.00
2007 03 03 23 30 250  3.1  4.1  0.10 99.00 99.00 999 1003.0   4.1 999.0   0.6 99.0 99.00
2007 03 04 00 00 280  3.1  4.1  0.10 99.00 99.00 999 1003.0   4.7 999.0  -0.2 99.0 99.00
2007 03 04 00 30 260  2.6  3.6  0.00 99.00 99.00 999 1003.1   4.4 999.0  -0.2 99.0 99.00
2007 03 04 01 00 260  3.6  4.1  0.10 99.00 99.00 999 1003.3   4.5 999.0  -0.3 99.0 99.00
2007 03 04 01 30 250  4.1  4.6  0.10 99.00 99.00 999 1003.5   4.1 999.0   0.3 99.0 99.00
2007 03 04 02 00 270  6.7  9.8  0.00 99.00 99.00 999 1003.9   5.7 999.0  -1.2 99.0 99.00
2007 03 04 02 30 280  5.7  6.7  0.10 99.00 99.00 999 1003.7   5.5 999.0  -2.0 99.0 99.00
2007 03 04 03 00 280  6.2  9.3  0.10 99.00 99.00 999 1003.3   5.4 999.0  -3.3 99.0 99.00
2007 03 04 03 30 280  5.7  8.8  0.30  3.00 99.00 999 1003.2   4.9 999.0  -3.1 99.0 99.00
2007 03 04 04 00 280  8.8 11.3  0.30  2.00 99.00 999 1003.3   5.0 999.0  -4.4 99.0 99.00
2007 03 04 04 30 290  8.2 11.3  0.40  3.00 99.00 999 1003.6   4.6 999.0  -4.3 99.0 99.00
2007 03 04 05 00 290  6.2  7.7  0.50  3.00 99.00 999 1004.3   4.2 999.0  -3.8 99.0 99.00
2007 03 04 05 30 310  7.2 10.8  0.40  3.00 99.00 999 1004.6   3.9 999.0  -4.7 99.0 99.00
2007 03 04 06 00 310  8.2 10.8  0.30  3.00 99.00 999 1004.9   3.4 999.0  -4.4 99.0 99.00
2007 03 04 06 30 300  8.2 11.3  0.30  2.00 99.00 999 1005.2   3.2 999.0  -4.6 99.0 99.00
2007 03 04 07 00 300  7.2  9.3  0.40  2.00 99.00 999 1005.2   3.1 999.0  -4.7 99.0 99.00
2007 03 04 07 30 300  6.7  9.8  0.30  2.00 99.00 999 1005.5   2.5 999.0  -4.5 99.0 99.00
2007 03 04 08 00 290  6.7  8.2  0.30  2.00 99.00 999 1005.4   2.2 999.0  -4.2 99.0 99.00
2007 03 04 08 30 300  7.2  9.8  0.30  2.00 99.00 999 1005.7   2.1 999.0  -4.7 99.0 99.00
2007 03 04 09 00 300  7.7  9.3  0.20  2.00 99.00 999 1005.9   1.9 999.0  -5.1 99.0 99.00
2007 03 04 09 30 310  6.7  8.8  0.20 99.00 99.00 999 1006.3   1.7 999.0  -5.0 99.0 99.00
2007 03 04 10 00 290  5.1  7.2  0.20 99.00 99.00 999 1006.9   1.6 999.0  -5.4 99.0 99.00
2007 03 04 10 30 290  5.1  6.7  0.20 99.00 99.00 999 1007.1   1.4 999.0  -4.9 99.0 99.00
2007 03 04 11 00 300  4.6  5.7  0.10 99.00 99.00 999 1007.2   1.2 999.0  -5.2 99.0 99.00
2007 03 04 11 30 290  5.1  6.7  0.10 99.00 99.00 999 1007.3   1.1 999.0  -5.3 99.0 99.00
2007 03 04 12 00 290  5.1  6.2  0.10 99.00 99.00 999 1007.3   1.1 999.0  -5.5 99.0 99.00
2007 03 04 12 30 280  5.1  6.2  0.10 99.00 99.00 999 1007.4   1.2 999.0  -5.5 99.0 99.00
2007 03 04 13 00 270  5.7  7.2  0.10 99.00 99.00 999 1007.5   1.4 999.0  -4.4 99.0 99.00
2007 03 04 13 30 270  5.7  8.2  0.10 99.00 99.00 999 1007.5   1.6 999.0  -4.8 99.0 99.00
2007 03 04 14 00 290  6.2  9.3  0.10 99.00 99.00 999 1007.5   1.7 999.0  -5.9 99.0 99.00
2007 03 04 14 30 300  7.2  9.8  0.20 99.00 99.00 999 1007.4   1.7 999.0  -6.0 99.0 99.00
2007 03 04 15 00 310  9.3 11.8  0.30  3.00 99.00 999 1007.4   1.2 999.0  -6.0 99.0 99.00
2007 03 04 15 30 290  8.8 12.4  0.40  3.00 99.00 999 1007.5   1.1 999.0  -5.6 99.0 99.00
2007 03 04 16 00 290  7.7  9.8  0.50  3.00 99.00 999 1007.4   1.1 999.0  -5.5 99.0 99.00
2007 03 04 16 30 280  8.2 11.3  0.50  3.00 99.00 999 1007.2   1.1 999.0  -5.8 99.0 99.00
2007 03 04 17 00 280  8.8 12.4  0.50  3.00 99.00 999 1006.8   1.4 999.0  -5.7 99.0 99.00
2007 03 04 17 30 300  7.7 11.3  0.50  3.00 99.00 999 1006.7   1.2 999.0  -5.7 99.0 99.00
2007 03 04 18 00 290  8.2 10.3  0.40  3.00 99.00 999 1006.3   1.6 999.0  -6.4 99.0 99.00
2007 03 04 18 30 280  7.2 10.3  0.50  3.00 99.00 999 1006.2   1.7 999.0  -6.6 99.0 99.00
2007 03 04 19 00 310  6.7  9.8  0.50  3.00 99.00 999 1006.1   2.0 999.0  -7.6 99.0 99.00
2007 03 04 19 30 300  7.2 10.8  0.40  3.00 99.00 999 1006.1   2.2 999.0  -8.0 99.0 99.00
2007 03 04 20 00 300  8.8 10.8  0.50  3.00 99.00 999 1006.3   2.4 999.0  -8.6 99.0 99.00
2007 03 04 20 30 290  8.2 11.8  0.50  2.00 99.00 999 1006.6   2.3 999.0  -7.9 99.0 99.00
2007 03 04 21 00 300  7.7  9.8  0.50  2.00 99.00 999 1006.8   2.3 999.0  -7.9 99.0 99.00
2007 03 04 21 30 300  8.2 10.8  0.50  2.00 99.00 999 1006.9   2.4 999.0  -7.9 99.0 99.00
2007 03 04 22 00 300  8.8 10.8  0.50  3.00 99.00 999 1007.2   2.5 999.0  -7.8 99.0 99.00
2007 03 04 22 30 300  8.2 11.3  0.50  2.00 99.00 999 1007.7   2.2 999.0  -7.0 99.0 99.00
2007 03 04 23 00 310  8.8 11.3  0.60  3.00 99.00 999 1008.0   2.1 999.0  -7.3 99.0 99.00
2007 03 04 23 30 300  8.2 11.8  0.50  3.00 99.00 999 1008.3   2.0 999.0  -7.4 99.0 99.00
2007 03 05 00 00 300  7.7 10.8  0.50  2.00 99.00 999 1008.8   1.7 999.0  -7.9 99.0 99.00
2007 03 05 00 30 290  8.2 11.8  0.40  2.00 99.00 999 1009.1   1.6 999.0  -8.1 99.0 99.00
2007 03 05 01 00 290  9.3 12.9  0.40  2.00 99.00 999 1009.2   1.4 999.0  -8.1 99.0 99.00
2007 03 05 01 30 290  9.3 13.9  0.40  2.00 99.00 999 1009.7   1.2 999.0  -8.0 99.0 99.00
2007 03 05 02 00 290  8.2 11.3  0.50  3.00 99.00 999 1010.1   1.0 999.0  -8.2 99.0 99.00
2007 03 05 02 30 300  9.3 12.4  0.50  3.00 99.00 999 1010.2   0.8 999.0  -8.4 99.0 99.00
2007 03 05 03 00 300  9.3 11.8  0.50  3.00 99.00 999 1010.5   0.7 999.0  -8.0 99.0 99.00
2007 03 05 03 30 300  9.3 13.4  0.50  3.00 99.00 999 1010.5   0.7 999.0  -8.1 99.0 99.00
2007 03 05 04 00 300  9.3 12.9  0.50  3.00 99.00 999 1010.5   0.6 999.0  -8.5 99.0 99.00
2007 03 05 04 30 310  9.3 13.4  0.50  3.00 99.00 999 1010.6   0.5 999.0  -8.8 99.0 99.00
2007 03 05 05 00 320  7.2 10.3  0.40  3.00 99.00 999 1010.8   0.1 999.0  -8.0 99.0 99.00
2007 03 05 05 30 310  7.7 11.3  0.40  2.00 99.00 999 1010.8   0.0 999.0  -7.9 99.0 99.00
2007 03 05 06 00 300  8.2 11.8  0.40  2.00 99.00 999 1010.8   0.1 999.0  -8.8 99.0 99.00
2007 03 05 06 30 290  7.2  9.8  0.40  2.00 99.00 999 1010.7   0.1 999.0  -9.1 99.0 99.00
2007 03 05 07 00 290  7.7 10.8  0.40  2.00 99.00 999 1010.5   0.1 999.0  -9.2 99.0 99.00
2007 03 05 07 30 290  7.2 11.3  0.40  2.00 99.00 999 1010.4   0.1 999.0  -9.3 99.0 99.00
2007 03 05 08 00 280  6.2  8.2  0.40  2.00 99.00 999 1010.3   0.0 999.0  -8.9 99.0 99.00
2007 03 05 08 30 270  7.2  9.3  0.30  2.00 99.00 999 1010.1   0.0 999.0  -8.6 99.0 99.00
2007 03 05 09 00 270  7.7  9.8  0.40  2.00 99.00 999 1010.2  -0.1 999.0  -8.2 99.0 99.00
2007 03 05 09 30 280  7.2  8.8  0.40  2.00 99.00 999 1010.4  -0.2 999.0  -8.6 99.0 99.00
2007 03 05 10 00 260  7.2  8.8  0.30  2.00 99.00 999 1010.0  -0.2 999.0  -8.2 99.0 99.00
2007 03 05 10 30 270  8.2  9.8  0.40  2.00 99.00 999 1009.8  -0.3 999.0  -7.3 99.0 99.00
2007 03 05 11 00 260  8.2 10.3  0.40  2.00 99.00 999 1009.8  -0.3 999.0  -6.9 99.0 99.00
2007 03 05 11 30 260  8.8 10.8  0.40  3.00 99.00 999 1009.8  -0.2 999.0  -7.1 99.0 99.00
2007 03 05 12 00 260  9.3 12.4  0.50  3.00 99.00 999 1009.8  -0.2 999.0  -7.5 99.0 99.00
2007 03 05 12 30 260  8.8 11.3  0.50  3.00 99.00 999 1009.8  -0.2 999.0  -7.5 99.0 99.00
2007 03 05 13 00 260 10.8 13.9  0.50  3.00 99.00 999 1009.6  -0.6 999.0  -6.9 99.0 99.00
2007 03 05 13 30 260  9.8 12.4  0.60  3.00 99.00 999 1009.2  -0.6 999.0  -6.8 99.0 99.00
2007 03 05 14 00 250  9.3 11.3  0.60  4.00 99.00 999 1008.7  -0.2 999.0  -6.7 99.0 99.00
2007 03 05 14 30 260 10.8 13.4  0.60  3.00 99.00 999 1008.3   0.3 999.0  -6.8 99.0 99.00
2007 03 05 15 00 270 10.3 13.4  0.70  3.00 99.00 999 1008.1   0.6 999.0  -7.0 99.0 99.00
2007 03 05 15 30 270  9.8 12.4  0.80  4.00 99.00 999 1007.7   1.0 999.0  -6.9 99.0 99.00
2007 03 05 16 00 280  9.3 15.4  0.80  4.00 99.00 999 1007.2   1.4 999.0  -6.7 99.0 99.00
2007 03 05 16 30 280 11.3 16.0  0.80  4.00 99.00 999 1007.0   1.5 999.0  -7.4 99.0 99.00
2007 03 05 17 00 280 10.3 13.9  0.80  4.00 99.00 999 1006.7   1.7 999.0  -7.3 99.0 99.00
2007 03 05 17 30 290  8.8 13.9  0.70  4.00 99.00 999 1006.6   1.8 999.0  -6.6 99.0 99.00
2007 03 05 18 00 280  8.8 12.4  0.60  4.00 99.00 999 1005.7   2.0 999.0  -6.8 99.0 99.00
2007 03 05 18 30 280  9.8 16.0  0.60  4.00 99.00 999 1005.4   2.2 999.0  -6.5 99.0 99.00
2007 03 05 19 00 300 11.3 14.9  0.60  3.00 99.00 999 1005.7   1.7 999.0  -4.9 99.0 99.00
2007 03 05 19 30 290  9.3 13.4  0.60  4.00 99.00 999 1005.8   2.4 999.0  -5.5 99.0 99.00
2007 03 05 20 00 290 10.8 14.9  0.60  3.00 99.00 999 1006.1   2.2 999.0  -5.2 99.0 99.00
2007 03 05 20 30 280  9.3 11.3  0.60  3.00 99.00 999 1006.2   2.0 999.0  -4.5 99.0 99.00
2007 03 05 21 00 280  8.2 11.8  0.60  3.00 99.00 999 1006.7   1.6 999.0  -4.0 99.0 99.00
2007 03 05 21 30 320  9.3 13.4  0.60  3.00 99.00 999 1007.0   1.7 999.0  -5.0 99.0 99.00
2007 03 05 22 00 300 11.8 14.9  0.60  3.00 99.00 999 1007.2   2.2 999.0  -9.5 99.0 99.00
2007 03 05 22 30 310 11.3 17.5  0.70  3.00 99.00 999 1007.9   2.1 999.0 -11.1 99.0 99.00
2007 03 05 23 00 290 13.9 19.0  0.70  3.00 99.00 999 1008.7   1.4 999.0 -10.9 99.0 99.00
2007 03 05 23 30 300 13.9 18.0  0.90  3.00 99.00 999 1009.5   1.0 999.0 -12.5 99.0 99.00
2007 03 06 00 00 320 11.3 14.9  0.90  3.00 99.00 999 1010.5   0.3 999.0 -12.1 99.0 99.00
2007 03 06 00 30 310 13.9 17.5  0.80  3.00 99.00 999 1010.9  -0.4 999.0 -12.9 99.0 99.00
2007 03 06 01 00 300 13.4 17.0  0.90  3.00 99.00 999 1011.6  -1.3 999.0 -11.6 99.0 99.00
2007 03 06 01 30 310 12.4 17.0  0.90  4.00 99.00 999 1012.5  -2.1 999.0 -11.2 99.0 99.00
2007 03 06 02 00 310 12.4 15.4  0.90  3.00 99.00 999 1013.3  -2.9 999.0 -10.9 99.0 99.00
2007 03 06 02 30 310 11.3 16.5  0.90  4.00 99.00 999 1014.0  -3.4 999.0 -12.4 99.0 99.00
2007 03 06 03 00 330 11.3 15.4  0.90  4.00 99.00 999 1014.7  -3.9 999.0 -11.7 99.0 99.00
2007 03 06 03 30 330 12.9 17.5  0.80  3.00 99.00 999 1015.2  -4.7 999.0 -12.5 99.0 99.00
2007 03 06 04 00 310 12.9 17.5  0.90  3.00 99.00 999 1015.7  -5.0 999.0 -13.5 99.0 99.00
2007 03 06 04 30 320 10.8 14.9  0.90  3.00 99.00 999 1015.9  -5.3 999.0 -14.2 99.0 99.00
2007 03 06 05 00 310 12.9 17.0  0.70  3.00 99.00 999 1016.2  -5.4 999.0 -14.7 99.0 99.00
2007 03 06 05 30 310 13.4 18.0  0.80  3.00 99.00 999 1016.5  -5.7 999.0 -14.9 99.0 99.00
2007 03 06 06 00 320 11.3 14.9  0.90  3.00 99.00 999 1016.9  -5.9 999.0 -15.2 99.0 99.00
2007 03 06 06 30 310 10.8 14.4  0.70  3.00 99.00 999 1016.9  -6.0 999.0 -14.9 99.0 99.00
2007 03 06 07 00 310 12.9 16.5  0.80  3.00 99.00 999 1016.9  -6.2 999.0 -13.7 99.0 99.00
2007 03 06 07 30 310 12.9 17.0  0.90  3.00 99.00 999 1017.4  -6.8 999.0 -13.3 99.0 99.00
2007 03 06 08 00 300 14.4 19.6  0.80  3.00 99.00 999 1018.0  -7.1 999.0 -15.3 99.0 99.00
2007 03 06 08 30 300 14.4 19.0  1.00  3.00 99.00 999 1018.6  -7.6 999.0 -17.0 99.0 99.00
2007 03 06 09 00 310 13.4 19.6  1.10  3.00 99.00 999 1019.2  -8.0 999.0 -16.7 99.0 99.00
2007 03 06 09 30 300 12.4 17.0  1.10  4.00 99.00 999 1020.2  -8.3 999.0 -15.7 99.0 99.00
2007 03 06 10 00 310 12.9 19.0  1.20  4.00 99.00 999 1020.8  -8.8 999.0 -15.9 99.0 99.00
2007 03 06 10 30 310 14.4 19.6  1.00  3.00 99.00 999 1021.4  -9.1 999.0 -16.8 99.0 99.00
2007 03 06 11 00 310 16.5 21.6  1.20  4.00 99.00 999 1021.9  -9.6 999.0 -16.9 99.0 99.00
2007 03 06 11 30 300 14.9 19.0  1.40  4.00 99.00 999 1022.6 -10.2 999.0 -17.6 99.0 99.00
2007 03 06 12 00 290 14.4 18.0  1.00  4.00 99.00 999 1023.2 -10.3 999.0 -17.6 99.0 99.00
2007 03 06 12 30 300 13.4 17.5  1.10  4.00 99.00 999 1023.9 -10.5 999.0 -17.3 99.0 99.00
2007 03 06 13 00 310 12.4 16.5  1.10  4.00 99.00 999 1024.3 -10.5 999.0 -17.1 99.0 99.00
2007 03 06 13 30 310 13.9 18.5  1.00  4.00 99.00 999 1025.7 -11.1 999.0 -17.9 99.0 99.00
2007 03 06 14 00 310 11.8 18.5  1.10  3.00 99.00 999 1026.2 -10.9 999.0 -18.4 99.0 99.00
2007 03 06 14 30 310 12.4 16.5  0.90  4.00 99.00 999 1026.4 -10.9 999.0 -18.7 99.0 99.00
2007 03 06 15 00 320 12.4 18.5  0.90  3.00 99.00 999 1026.7 -10.6 999.0 -18.7 99.0 99.00
2007 03 06 15 30 320 12.4 17.0  0.90  3.00 99.00 999 1026.7 -10.4 999.0 -19.4 99.0 99.00
2007 03 06 16 00 310 11.3 14.9  0.80  3.00 99.00 999 1026.7 -10.0 999.0 -18.1 99.0 99.00
2007 03 06 16 30 310 11.8 15.4  1.00  3.00 99.00 999 1026.5  -9.6 999.0 -18.4 99.0 99.00
2007 03 06 17 00 320 11.3 16.5  0.90  3.00 99.00 999 1026.4  -9.3 999.0 -18.6 99.0 99.00
2007 03 06 17 30 310 12.4 16.0  0.90  3.00 99.00 999 1026.3  -8.9 999.0 -18.5 99.0 99.00
2007 03 06 18 00 300 11.8 16.0  1.00  3.00 99.00 999 1026.2  -8.4 999.0 -18.6 99.0 99.00
2007 03 06 18 30 310 11.3 16.0  0.80  3.00 99.00 999 1026.2  -8.1 999.0 -18.8 99.0 99.00
2007 03 06 19 00 300 11.3 14.4  0.80  3.00 99.00 999 1026.5  -7.9 999.0 -18.8 99.0 99.00
2007 03 06 19 30 300 11.3 14.9  0.70  3.00 99.00 999 1026.6  -7.6 999.0 -18.5 99.0 99.00
2007 03 06 20 00 310 10.3 13.4  0.70  3.00 99.00 999 1027.1  -7.3 999.0 -18.9 99.0 99.00
2007 03 06 20 30 310 10.8 15.4  0.80  3.00 99.00 999 1027.4  -7.2 999.0 -19.3 99.0 99.00
2007 03 06 21 00 300 10.8 14.4  0.70  3.00 99.00 999 1027.5  -7.0 999.0 -18.2 99.0 99.00
2007 03 06 21 30 310 10.8 14.4  0.70  3.00 99.00 999 1028.1  -7.2 999.0 -18.6 99.0 99.00
2007 03 06 22 00 310 10.3 13.4  0.80  3.00 99.00 999 1028.6  -7.1 999.0 -18.9 99.0 99.00
2007 03 06 22 30 300 10.8 14.9  0.70  3.00 99.00 999 1028.9  -7.1 999.0 -18.5 99.0 99.00
2007 03 06 23 00 300 11.3 14.4  0.60  3.00 99.00 999 1029.4  -7.7 999.0 -19.0 99.0 99.00
2007 03 06 23 30 300  9.8 13.4  0.70  3.00 99.00 999 1030.1  -7.9 999.0 -18.3 99.0 99.00
2007 03 07 00 00 310  9.8 12.4  0.70  3.00 99.00 999 1030.8  -8.4 999.0 -19.1 99.0 99.00
2007 03 07 00 30 310  9.3 12.9  0.60  3.00 99.00 999 1030.9  -8.8 999.0 -19.1 99.0 99.00
2007 03 07 01 00 300  9.3 11.8  0.50  3.00 99.00 999 1031.4  -9.1 999.0 -18.9 99.0 99.00
2007 03 07 01 30 300  9.3 12.9  0.50  3.00 99.00 999 1031.8  -9.4 999.0 -18.6 99.0 99.00
2007 03 07 02 00 300  9.8 12.4  0.50  3.00 99.00 999 1032.2  -9.7 999.0 -18.4 99.0 99.00
2007 03 07 02 30 310  9.3 12.4  0.50  3.00 99.00 999 1031.9 -10.0 999.0 -18.8 99.0 99.00
2007 03 07 03 00 310  7.2  9.8  0.40  3.00 99.00 999 1032.1 -10.3 999.0 -19.1 99.0 99.00
2007 03 07 03 30 320  7.7 10.3  0.40  3.00 99.00 999 1031.9 -10.6 999.0 -19.3 99.0 99.00
2007 03 07 04 00 340  6.2  9.3  0.30  3.00 99.00 999 1031.5 -10.6 999.0 -18.9 99.0 99.00
2007 03 07 04 30 340  6.2  8.8  0.30  2.00 99.00 999 1031.5 -11.2 999.0 -20.0 99.0 99.00
2007 03 07 05 00 340  5.1  8.2  0.30  2.00 99.00 999 1031.5 -11.3 999.0 -20.2 99.0 99.00
2007 03 07 05 30 330  4.1  6.2  0.20 99.00 99.00 999 1031.5 -11.5 999.0 -20.7 99.0 99.00
2007 03 07 06 00 350  4.1  5.7  0.20 99.00 99.00 999 1031.5 -11.4 999.0 -20.3 99.0 99.00
2007 03 07 06 30 340  3.6  5.7  0.10 99.00 99.00 999 1031.4 -11.3 999.0 -19.4 99.0 99.00
2007 03 07 07 00 330  2.6  4.6  0.10 99.00 99.00 999 1031.4 -11.3 999.0 -19.6 99.0 99.00
2007 03 07 07 30 340  2.1  4.1  0.10 99.00 99.00 999 1031.0 -11.3 999.0 -19.4 99.0 99.00
2007 03 07 08 00 340  2.1  3.6  0.10 99.00 99.00 999 1030.8 -11.4 999.0 -20.0 99.0 99.00
2007 03 07 08 30 340  2.1  3.6  0.00 99.00 99.00 999 1030.6 -11.2 999.0 -19.4 99.0 99.00
2007 03 07 09 00 350  1.5  3.1  0.00 99.00 99.00 999 1030.4 -11.0 999.0 -18.6 99.0 99.00
2007 03 07 09 30  60  1.0  2.6  0.00 99.00 99.00 999 1030.2 -11.0 999.0 -19.1 99.0 99.00
2007 03 07 10 00  50  1.5  3.1  0.00 99.00 99.00 999 1029.9 -11.0 999.0 -18.5 99.0 99.00
2007 03 07 10 30  50  2.1  3.6  0.00 99.00 99.00 999 1029.9 -11.2 999.0 -17.2 99.0 99.00
2007 03 07 11 00   0  0.0  2.1  0.00 99.00 99.00 999 1030.3 -11.3 999.0 -15.3 99.0 99.00
2007 03 07 11 30 270  0.5  2.1  0.10 99.00 99.00 999 1030.3 -11.2 999.0 -14.3 99.0 99.00
2007 03 07 12 00 240  1.0  1.5  0.00 99.00 99.00 999 1030.3 -11.1 999.0 -13.9 99.0 99.00
2007 03 07 12 30 250  3.1  4.6  0.10 99.00 99.00 999 1030.1 -10.5 999.0 -13.0 99.0 99.00
2007 03 07 13 00 250  3.6  6.2  0.00 99.00 99.00 999 1029.8 -10.2 999.0 -12.2 99.0 99.00
2007 03 07 13 30 260  3.6  5.7  0.00 99.00 99.00 999 1029.6  -9.9 999.0 -12.4 99.0 99.00
