Buoy 44017 Time	Buoy 44017 Wave Height	Buoy 44017 U10	SARAL-AltiKa Time	SARAL-AltiKa Wave Height	SARAL-AltiKa Wind Speed	Buoy-Sat. Distance (km)	Time Difference (min.)
2018-06-11 22:50:00.000000000	0.82	4.30188090254791	2018-06-11 23:16:22.103350144	0.9730000495910645	4.710000038146973	3.175302424357772	26.368389169066667
2018-06-11 22:50:00.000000000	0.82	4.30188090254791	2018-06-11 23:16:23.142454144	0.878000020980835	4.859999656677246	5.453352942919435	26.385707569066668
2018-06-11 22:50:00.000000000	0.82	4.30188090254791	2018-06-11 23:16:24.181557120	0.9020000696182251	5.039999961853027	12.123924914199423	26.403025952
2018-07-21 09:50:00.000000000	0.71	4.41218554107478	2018-07-21 10:16:34.600254976	0.8060000538825989	4.159999847412109	13.629260950724474	26.576670916266668
2018-08-06 09:50:00.000000000	0.58	4.853404095182258	2018-08-06 10:17:21.537695872	0.6570000052452087	3.990000009536743	8.710751439821728	27.358961597866667
2018-08-06 09:50:00.000000000	0.58	4.853404095182258	2018-08-06 10:17:22.575745152	0.5630000233650208	3.8899998664855957	4.716080722530407	27.3762624192
2018-08-06 09:50:00.000000000	0.58	4.853404095182258	2018-08-06 10:17:23.613792000	0.6390000581741333	3.549999952316284	8.126510730494694	27.393563200000003
2018-08-06 09:50:00.000000000	0.58	4.853404095182258	2018-08-06 10:17:24.651840256	0.5210000276565552	2.9099998474121094	14.3968221702652	27.410864004266667
2018-09-28 22:50:00.000000000	1.33	7.831629335407733	2018-09-28 23:15:33.550251008	1.2570000886917114	6.920000076293945	13.161076722450225	25.559170850133334
2018-09-28 22:50:00.000000000	1.33	7.831629335407733	2018-09-28 23:15:34.589353984	1.3970000743865967	6.940000057220459	8.421340179298081	25.576489233066663
2018-09-28 22:50:00.000000000	1.33	7.831629335407733	2018-09-28 23:15:35.628459008	1.3910000324249268	6.920000076293945	8.135686715937869	25.593807650133332
2018-09-28 22:50:00.000000000	1.33	7.831629335407733	2018-09-28 23:15:36.667561088	1.4030001163482666	6.839999675750732	12.610829737888936	25.611126018133334
2018-10-14 22:50:00.000000000	0.65	7.059496865719648	2018-10-14 23:16:18.000156928	0.8370000123977661	6.409999847412109	13.662600100896633	26.300002615466667
2018-10-14 22:50:00.000000000	0.65	7.059496865719648	2018-10-14 23:16:19.039261824	0.7660000324249268	6.159999847412109	9.727238761191678	26.317321030400002
2018-10-14 22:50:00.000000000	0.65	7.059496865719648	2018-10-14 23:16:20.078363904	0.7950000166893005	5.789999961853027	10.009037106722056	26.3346393984
2018-10-14 22:50:00.000000000	0.65	7.059496865719648	2018-10-14 23:16:21.117468800	0.6760000586509705	5.639999866485596	14.260198093407327	26.351957813333335
2018-11-23 09:50:00.000000000	1.11	11.140768491213818	2018-11-23 10:16:12.123928960	1.4240000247955322	11.40999984741211	13.516274685012894	26.20206548266667
2018-11-23 09:50:00.000000000	1.11	11.140768491213818	2018-11-23 10:16:13.162504192	1.2020000219345093	10.920000076293945	9.570512398783233	26.219375069866665
2018-11-23 09:50:00.000000000	1.11	11.140768491213818	2018-11-23 10:16:14.201082240	1.1480000019073486	10.679999351501465	9.900471753776493	26.236684704
2018-11-23 09:50:00.000000000	1.11	11.140768491213818	2018-11-23 10:16:15.239655936	1.0490000247955322	10.4399995803833	14.211398454411613	26.2539942656
2018-12-09 09:50:00.000000000	0.74	6.618278311612169	2018-12-09 10:16:53.267545216	0.7320000529289246	6.37999963760376	9.556169020665292	26.887792420266667
2018-12-09 09:50:00.000000000	0.74	6.618278311612169	2018-12-09 10:16:54.305066112	0.7970000505447388	6.549999713897705	6.5956902890568605	26.905084435200003
2018-12-09 09:50:00.000000000	0.74	6.618278311612169	2018-12-09 10:16:55.342585088	0.6950000524520874	6.440000057220459	9.644696755158966	26.922376418133336
2019-01-31 22:50:00.000000000	1.35	11.140768491213818	2019-01-31 23:14:40.863954048	1.4610000848770142	11.319999694824219	14.241355659553221	24.6810659008
2019-01-31 22:50:00.000000000	1.35	11.140768491213818	2019-01-31 23:14:41.903057152	1.568000078201294	11.75999927520752	12.983165102782161	24.698384285866666
2019-04-13 09:50:00.000000000	1.69	7.941933973934604	2019-04-13 10:15:27.750648960	1.7350001335144043	7.12999963760376	11.252789311975764	25.462510816
2019-04-13 09:50:00.000000000	1.69	7.941933973934604	2019-04-13 10:15:28.788167936	1.846000075340271	7.230000019073486	10.361207201445158	25.479802798933335
2019-04-13 09:50:00.000000000	1.69	7.941933973934604	2019-04-13 10:15:29.825688832	1.7400001287460327	7.25	13.617782685595865	25.497094813866667
2019-05-15 10:40:00.000000000	1.07	4.30188090254791	2019-05-15 10:16:32.502343168	1.1019999980926514	3.0899999141693115	14.694179721077363	-23.458294280533334
2019-07-07 23:40:00.000000000	0.92	5.625536564870344	2019-07-07 23:15:00.577784960	0.9660000205039978	4.480000019073486	11.252278826648714	-24.99037025066667
2019-07-07 23:40:00.000000000	0.92	5.625536564870344	2019-07-07 23:15:01.615831808	0.9140000343322754	4.980000019073486	8.527276255327315	-24.97306946986667
2019-07-07 23:40:00.000000000	0.92	5.625536564870344	2019-07-07 23:15:02.653878272	1.0540000200271606	5.269999980926514	10.78290974080925	-24.955768695466666
2019-08-16 10:40:00.000000000	1.17	5.294622649289735	2019-08-16 10:15:34.246190976	1.0350000858306885	4.619999885559082	14.07694693388576	-24.4292301504
2019-08-16 10:40:00.000000000	1.17	5.294622649289735	2019-08-16 10:15:35.283711872	1.156000018119812	5.109999656677246	7.862518769781473	-24.411938135466666
2019-08-16 10:40:00.000000000	1.17	5.294622649289735	2019-08-16 10:15:36.321230848	1.1660000085830688	5.139999866485596	4.777554357971636	-24.394646152533333
2019-08-16 10:40:00.000000000	1.17	5.294622649289735	2019-08-16 10:15:37.358751744	1.0910000801086426	4.779999732971191	9.009727340445917	-24.377354137599998
