#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 09 02 11 50 167  0.0  0.0  0.01 99.00  6.46 999 1017.3  26.0  26.8  23.5 99.0 99.00
2014 09 02 12 50 167  0.0  0.0  0.01 99.00  7.37 999 1017.8  26.4  26.8  24.2 99.0 99.00
2014 09 02 13 50 167  0.0  0.0  0.01 99.00  7.61 999 1017.9  27.1  26.8  24.5 99.0 99.00
2014 09 02 14 50 167  0.0  0.0  0.02 99.00  9.23 999 1017.9  28.0  26.9  23.4 99.0 99.00
2014 09 02 15 50 167  0.0  0.0  0.01 99.00  7.23 999 1018.2  28.6  27.0  23.0 99.0 99.00
2014 09 02 16 50 167  0.0  0.0  0.02 99.00  9.14 999 1018.1  29.4  27.2  23.5 99.0 99.00
2014 09 02 20 50 326  0.2  1.7  0.02 99.00  9.86 999 1015.4  31.8  28.5  23.3 99.0 99.00
2014 09 03 11 50 167  0.0  0.0  0.01 99.00  8.69 999 1016.8  25.2  26.5  22.0 99.0 99.00
2014 09 03 13 50 167  0.0  0.0  0.01 99.00  7.72 999 1017.2  25.4  26.2  22.1 99.0 99.00
2014 09 03 14 50 167  0.0  0.2  0.01 99.00  7.96 999 1017.5  26.9  26.5  22.1 99.0 99.00
2014 09 03 16 50  78  0.2  0.9  0.01 99.00  9.14 999 1017.7  29.3  26.9  21.3 99.0 99.00
2014 09 03 17 50  74  0.3  1.5  0.02 99.00 10.28 999 1017.0  30.5  27.2  21.2 99.0 99.00
2014 09 03 18 50 233  0.9  2.2  0.01 99.00  7.12 999 1016.6  30.6  27.7  22.4 99.0 99.00
2014 09 04 11 50 167  0.0  0.0  0.02 99.00  9.89 999 1017.3  25.8  27.0  22.2 99.0 99.00
2014 09 04 13 50 167  0.0  0.0  0.01 99.00  8.54 999 1017.9  25.8  26.7  22.4 99.0 99.00
2014 09 04 14 50 167  0.0  0.2  0.01 99.00  7.42 999 1018.6  27.2  26.8  23.1 99.0 99.00
2014 09 04 16 50 221  0.5  1.3  0.01 99.00  7.11 999 1018.5  29.6  27.2  23.2 99.0 99.00
2014 09 04 18 50 167  0.0  0.0  0.01 99.00  7.53 999 1017.5  29.4  27.4  23.2 99.0 99.00
2014 09 04 19 50   2  0.1  0.4  0.01 99.00  7.73 999 1017.1  30.0  27.6  23.6 99.0 99.00
2014 09 04 20 50 222  0.4  1.7  0.02 99.00 10.75 999 1016.5  26.4  27.2  21.4 99.0 99.00
2014 09 05 11 50 167  0.0  0.0  0.02 99.00  7.14 999 1018.9  25.2  26.3  21.6 99.0 99.00
2014 09 05 13 50 167  0.0  0.0  0.01 99.00  6.56 999 1019.9  25.5  26.4  21.8 99.0 99.00
2014 09 05 14 50 167  0.0  0.0  0.02 99.00  8.63 999 1020.5  25.7  26.5  23.1 99.0 99.00
2014 09 12 14 50  19  3.0  5.1 99.00 99.00 99.00 999 1020.3  18.4  19.7 999.0 99.0 99.00
2014 09 12 15 50   8  0.0  0.0  0.01 99.00  7.54 999 1019.6  19.4  20.5 999.0 99.0 99.00
2014 09 12 16 50 349  2.5  5.3  0.01 99.00  6.93 999 1019.6  21.2  21.5 999.0 99.0 99.00
2014 09 12 17 50   7  2.0  4.5  0.01 99.00  7.24 999 1019.2  22.4  22.4 999.0 99.0 99.00
2014 09 12 18 50  42  0.8  3.4  0.01 99.00  7.02 999 1019.2  24.0  23.3 999.0 99.0 99.00
2014 09 12 19 50 159  2.3  3.7  0.01 99.00  7.90 999 1019.0  23.8  24.1 999.0 99.0 99.00
2014 09 12 20 50  82  2.0  3.7  0.01 99.00  6.24 999 1018.8  24.4  24.8 999.0 99.0 99.00
2014 09 12 21 50  35  2.5  3.7  0.01 99.00  8.25 999 1018.9  23.9  25.2 999.0 99.0 99.00
2014 09 12 22 50  38  2.6  4.1  0.01 99.00  7.36 999 1019.3  23.5  25.1 999.0 99.0 99.00
2014 09 12 23 50  83  2.5  4.3  0.01 99.00  8.18 999 1020.2  22.2  24.3 999.0 99.0 99.00
2014 09 13 00 50  33  2.0  3.3  0.01 99.00  6.95 999 1021.0  20.9  23.6 999.0 99.0 99.00
2014 09 13 01 50   2  4.1  5.7  0.01 99.00  6.13 999 1021.5  19.4  22.5 999.0 99.0 99.00
2014 09 13 02 50   5  4.0  5.9  0.01 99.00  8.38 999 1022.2  18.5  21.5 999.0 99.0 99.00
2014 09 13 03 50   2  3.5  5.5  0.01 99.00  5.93 999 1022.3  17.6  20.6 999.0 99.0 99.00
2014 09 13 04 50   8  2.6  4.4  0.01 99.00  7.70 999 1022.1  17.0  20.1 999.0 99.0 99.00
2014 09 13 05 50  23  2.0  3.8  0.01 99.00  6.79 999 1021.9  16.9  19.8 999.0 99.0 99.00
2014 09 13 06 50  31  2.8  5.6  0.01 99.00  6.60 999 1021.7  16.7  19.4 999.0 99.0 99.00
2014 09 13 07 50  13  1.6  3.1  0.01 99.00  6.94 999 1021.6  16.5  19.1 999.0 99.0 99.00
2014 09 13 08 50  19  1.5  3.5  0.01 99.00  6.71 999 1022.0  16.8  19.0  12.3 99.0 99.00
2014 09 13 09 50  44  2.8  4.9  0.01 99.00  8.63 999 1021.8  17.0  18.8  13.2 99.0 99.00
2014 09 13 10 50  59  3.9  7.5  0.01 99.00  7.48 999 1021.9  17.4  18.8  13.3 99.0 99.00
2014 09 13 11 50  64  3.2  5.6  0.01 99.00  7.80 999 1022.3  17.6  18.8  13.5 99.0 99.00
2014 09 13 12 50  85  3.6  5.7  0.01 99.00  8.30 999 1021.6  18.0  19.0  13.1 99.0 99.00
2014 09 13 13 50  94  4.6  8.1  0.01 99.00  7.34 999 1021.6  18.4  19.3  13.2 99.0 99.00
2014 09 13 14 50 102  4.0  7.0  0.01 99.00  6.89 999 1021.5  19.1  19.6  13.9 99.0 99.00
2014 09 13 15 50 105  4.6  6.4  0.01 99.00  6.83 999 1021.0  19.4  19.9  14.0 99.0 99.00
2014 09 13 16 50 110  4.7  8.1  0.01 99.00  7.28 999 1020.4  20.0  20.4  14.4 99.0 99.00
2014 09 13 17 50 118  3.8  6.6  0.01 99.00  6.58 999 1020.1  20.0  20.6  13.7 99.0 99.00
2014 09 13 18 50 115  2.8  4.7  0.01 99.00  8.25 999 1019.7  18.8  20.5  14.9 99.0 99.00
2014 09 13 19 50  94  1.6  3.3  0.01 99.00  6.94 999 1019.4  17.8  19.9  16.3 99.0 99.00
2014 09 13 20 50  90  1.6  2.5  0.01 99.00  6.59 999 1019.2  17.9  19.5  16.3 99.0 99.00
2014 09 13 21 50  33  0.7  1.4  0.01 99.00  7.61 999 1019.5  17.8  19.2  16.6 99.0 99.00
2014 09 13 22 50 345  1.5  2.5  0.01 99.00  7.19 999 1019.5  17.6  19.1  17.0 99.0 99.00
2014 09 13 23 50 333  2.6  4.4  0.01 99.00  7.34 999 1020.3  17.1  18.7  16.5 99.0 99.00
2014 09 14 00 50 346  2.7  4.5  0.01 99.00  6.80 999 1021.1  16.9  18.2  16.3 99.0 99.00
2014 09 14 01 50 345  2.0  3.8  0.01 99.00  6.72 999 1021.2  17.1  18.1  15.9 99.0 99.00
2014 09 14 02 50 340  2.8  5.0  0.01 99.00  7.89 999 1021.5  17.1  17.9  14.5 99.0 99.00
2014 09 14 03 50 340  3.1  5.5  0.01 99.00  8.15 999 1021.6  16.3  17.3  12.3 99.0 99.00
2014 09 14 04 50 330  2.6  5.3  0.01 99.00  6.51 999 1021.7  15.4  16.7  11.1 99.0 99.00
2014 09 14 05 50 339  4.0  6.6  0.01 99.00  7.75 999 1022.0  14.9  16.2  10.2 99.0 99.00
2014 09 14 06 50 338  3.0  6.3  0.01 99.00  7.11 999 1022.3  14.3  15.7   8.6 99.0 99.00
2014 09 14 07 50 314  2.0  5.9  0.01 99.00  8.80 999 1022.4  13.9  15.3   8.4 99.0 99.00
2014 09 14 08 50 335  2.7  4.7  0.01 99.00  9.13 999 1023.4  13.2  14.9   8.8 99.0 99.00
2014 09 14 09 50 337  1.8  3.5  0.01 99.00  7.56 999 1024.0  12.6  14.6   8.7 99.0 99.00
2014 09 14 10 50 348  2.1  3.3  0.01 99.00  7.10 999 1024.5  12.0  14.2   8.6 99.0 99.00
2014 09 14 11 50 355  2.6  4.8  0.01 99.00  8.97 999 1025.1  12.3  13.9   8.3 99.0 99.00
2014 09 14 12 50 353  3.9  6.5  0.01 99.00  7.41 999 1025.6  12.8  14.1   8.2 99.0 99.00
2014 09 14 13 50  14  2.8  4.9  0.01 99.00  8.07 999 1025.5  13.9  14.7   8.7 99.0 99.00
2014 09 14 14 50 345  1.9  4.5  0.02 99.00  8.42 999 1025.6  14.9  15.5   8.7 99.0 99.00
2014 09 14 15 50 329  2.4  4.3  0.01 99.00  8.40 999 1025.1  16.2  16.3   8.4 99.0 99.00
2014 09 14 16 50 309  2.3  4.1  0.01 99.00  6.67 999 1024.3  17.4  17.3   8.2 99.0 99.00
2014 09 14 17 50  18  1.1  3.0  0.01 99.00  6.55 999 1023.7  19.0  18.1   7.7 99.0 99.00
2014 09 14 18 50  34  1.5  2.7  0.01 99.00  6.85 999 1023.2  19.7  19.0   6.7 99.0 99.00
2014 09 14 19 50 160  1.3  2.6  0.01 99.00  8.21 999 1022.7  20.7  19.7   6.9 99.0 99.00
2014 09 14 20 50 144  2.5  4.2  0.02 99.00  9.92 999 1022.3  20.1  20.5   8.6 99.0 99.00
2014 09 14 21 50 171  1.9  2.7  0.01 99.00  7.72 999 1022.1  19.9  20.5   8.6 99.0 99.00
2014 09 14 22 50 189  2.6  3.9  0.01 99.00  8.87 999 1022.3  19.3  20.3   9.2 99.0 99.00
2014 09 14 23 50 206  2.5  3.7  0.01 99.00  6.73 999 1022.3  18.7  19.8   9.9 99.0 99.00
2014 09 15 00 50 215  3.0  4.5  0.01 99.00  6.93 999 1022.6  18.1  19.3  10.3 99.0 99.00
2014 09 15 01 50 227  2.3  3.7  0.01 99.00  6.93 999 1022.6  17.1  18.7  10.5 99.0 99.00
2014 09 15 02 50 248  1.6  2.2  0.01 99.00  7.00 999 1022.6  16.7  18.2  10.3 99.0 99.00
2014 09 15 03 50 258  2.1  3.4  0.01 99.00  7.48 999 1022.5  16.2  17.8   9.6 99.0 99.00
2014 09 15 04 50 304  1.9  3.0  0.01 99.00  8.56 999 1022.5  15.5  17.4   9.1 99.0 99.00
2014 09 15 05 50 342  1.9  3.7  0.01 99.00  8.79 999 1022.6  14.4  16.6  10.3 99.0 99.00
2014 09 15 06 50 355  2.9  4.3  0.01 99.00  7.84 999 1022.7  13.7  16.0   9.8 99.0 99.00
2014 09 15 07 50 354  3.2  4.5  0.01 99.00  6.27 999 1022.8  13.4  15.5   9.7 99.0 99.00
2014 09 15 08 50 343  2.6  3.8  0.01 99.00  7.16 999 1023.1  12.8  15.1  10.0 99.0 99.00
2014 09 15 09 50 344  2.6  4.2  0.01 99.00  7.88 999 1023.7  12.4  14.7   9.4 99.0 99.00
2014 09 15 10 50 351  2.7  4.3  0.01 99.00  8.08 999 1024.1  12.2  14.3   9.0 99.0 99.00
2014 09 15 11 50   1  2.0  3.6  0.01 99.00  7.97 999 1024.2  13.2  14.3   8.4 99.0 99.00
2014 09 15 12 50  26  2.5  4.1  0.02 99.00  9.67 999 1024.3  15.5  15.0   7.4 99.0 99.00
2014 09 15 13 50  41  1.1  2.4  0.01 99.00  8.44 999 1024.2  17.2  16.1   7.0 99.0 99.00
2014 09 15 14 50  47  3.4  6.0  0.01 99.00  8.01 999 1024.0  17.8  17.2   5.1 99.0 99.00
2014 09 15 15 50  19  1.5  3.4  0.02 99.00  8.53 999 1023.4  18.5  18.0   5.1 99.0 99.00
2014 09 15 16 50 328  0.8  2.0  0.01 99.00  6.80 999 1022.9  19.3  18.7   5.3 99.0 99.00
2014 09 15 17 50 105  1.6  3.4  0.01 99.00  6.65 999 1022.0  20.3  19.3   5.7 99.0 99.00
2014 09 15 18 50 133  2.5  4.1  0.01 99.00  7.05 999 1021.1  20.5  20.2   6.0 99.0 99.00
2014 09 15 19 50 129  3.0  4.6  0.01 99.00  8.23 999 1020.6  20.1  20.7   6.4 99.0 99.00
2014 09 15 20 50 134  3.6  4.9  0.01 99.00  7.14 999 1020.1  20.6  21.1   7.6 99.0 99.00
2014 09 15 21 50 130  2.7  4.6  0.01 99.00  6.95 999 1019.9  20.3  21.3   8.7 99.0 99.00
2014 09 15 22 50 162  3.4  6.3  0.01 99.00  6.71 999 1019.7  19.1  21.0   9.8 99.0 99.00
2014 09 15 23 50 203  1.8  3.4  0.01 99.00  7.56 999 1019.9  18.3  20.4  10.3 99.0 99.00
2014 09 16 00 50 182  4.1  6.3  0.01 99.00  7.43 999 1019.5  17.9  19.6  10.7 99.0 99.00
2014 09 16 01 50 195  2.4  3.7  0.01 99.00  6.67 999 1019.2  17.4  19.1  11.3 99.0 99.00
2014 09 16 02 50 227  1.0  1.6  0.01 99.00  7.64 999 1019.6  16.9  18.8  11.4 99.0 99.00
2014 09 16 03 50 162  0.1  0.5  0.01 99.00  7.51 999 1018.9  16.6  18.6  11.6 99.0 99.00
2014 09 16 04 50 183  0.9  1.8  0.01 99.00  7.58 999 1018.5  16.5  18.4  11.9 99.0 99.00
2014 09 16 05 50 194  1.4  2.0  0.01 99.00  8.73 999 1018.1  16.3  18.1  12.3 99.0 99.00
2014 09 16 06 50 240  1.5  2.7  0.01 99.00  7.14 999 1017.8  16.2  17.8  12.7 99.0 99.00
2014 09 16 07 50 242  1.5  2.3  0.01 99.00  7.21 999 1017.6  15.9  17.6  12.6 99.0 99.00
2014 09 16 08 50 264  0.6  1.3  0.01 99.00  8.30 999 1017.0  15.8  17.5  12.5 99.0 99.00
2014 09 16 09 50 167  0.1  0.5  0.01 99.00  8.44 999 1016.1  16.1  17.5  12.7 99.0 99.00
