#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 09 30 23 50 123  5.4  7.1  1.35 14.81  5.82 123 1023.8  17.9  20.7 999.0 99.0 99.00
2019 10 01 00 50 115  4.1  5.5  1.55 13.79  6.46 119 1024.1  17.7  20.7 999.0 99.0 99.00
2019 10 01 01 50 128  4.1  5.3  1.26 12.90  5.73 121 1023.9  17.8  20.7 999.0 99.0 99.00
2019 10 01 02 50 127  3.5  4.6  1.54 14.81  6.77  96 1024.1  17.8  20.7 999.0 99.0 99.00
2019 10 01 03 50 146  3.7  5.1  1.54 14.81  7.14 146 1023.7  17.9  20.6 999.0 99.0 99.00
2019 10 01 04 50 144  5.1  6.6  1.39 14.81  6.93 132 1022.9  17.9  20.6 999.0 99.0 99.00
2019 10 01 05 50 155  4.7  6.2  1.34 16.00  6.84 138 1022.5  18.1  20.6 999.0 99.0 99.00
2019 10 01 06 50 170  4.6  5.8  1.37 14.81  6.85 117 1021.7  18.3  20.6 999.0 99.0 99.00
2019 10 01 07 50 200  2.7  3.8  1.41 14.81  6.92 154 1021.9  18.5  20.6 999.0 99.0 99.00
2019 10 01 08 50 207  3.3  4.1  1.39 14.81  6.94 115 1021.5  18.8  20.6 999.0 99.0 99.00
2019 10 01 09 50 204  4.8  6.1  1.42 14.81  7.12 105 1020.9  19.1  20.6 999.0 99.0 99.00
2019 10 01 10 50 209  5.7  7.0  1.60 14.81  7.88 145 1020.7  19.4  20.6 999.0 99.0 99.00
2019 10 01 11 50 232  6.2  7.4  1.47 14.81  6.95 125 1020.7  19.6  20.6 999.0 99.0 99.00
2019 10 01 12 50 222  6.2  7.5  1.35 13.79  6.14 107 1020.3  19.8  20.7 999.0 99.0 99.00
2019 10 01 13 50 236  6.2  7.2  1.64 14.81  7.04 136 1020.6  20.0  20.7 999.0 99.0 99.00
2019 10 01 14 50 232  6.6  7.8  1.54 14.81  6.89 128 1020.0  20.2  20.7 999.0 99.0 99.00
2019 10 01 15 50 230  7.5  8.8  1.43 13.79  6.55 125 1019.2  20.4  20.8 999.0 99.0 99.00
2019 10 01 16 50 230  7.0  8.8  1.51 14.81  6.49 122 1018.8  20.6  20.8 999.0 99.0 99.00
2019 10 01 17 50 226  8.9 10.3  1.46 14.81  6.21 117 1017.3  20.8  20.9 999.0 99.0 99.00
2019 10 01 18 50 221  9.3 11.3  1.66 14.81  5.91 114 1016.4  20.9  20.9 999.0 99.0 99.00
2019 10 01 19 50 218  9.6 11.4  1.62 13.79  5.80 106 1016.0  20.9  20.9 999.0 99.0 99.00
2019 10 01 20 50 214  9.3 10.8  1.60 14.81  5.38 123 1015.6  20.9  20.8 999.0 99.0 99.00
2019 10 01 21 50 215  9.2 11.2  1.83 13.79  5.75 115 1015.5  21.1  20.8 999.0 99.0 99.00
2019 10 01 22 50 218  9.2 10.9  1.81 16.00  5.77 106 1015.2  21.1  20.8 999.0 99.0 99.00
2019 10 01 23 50 219 10.0 11.6  1.88 16.00  5.74 105 1014.4  21.2  20.7 999.0 99.0 99.00
2019 10 02 00 50 220  9.9 11.6  2.03 14.81  5.79 128 1014.4  21.3  20.7 999.0 99.0 99.00
2019 10 02 01 50 227  9.6 11.3  1.95 14.81  5.77 119 1014.3  21.5  20.7 999.0 99.0 99.00
2019 10 02 02 50 231  9.7 11.4  2.00 14.81  5.62 125 1013.7  21.5  20.7 999.0 99.0 99.00
2019 10 02 04 50 233  9.4 11.0  2.10 14.81  6.00 120 1011.6  21.6  20.7 999.0 99.0 99.00
2019 10 02 05 50 232  8.9 10.9  1.91 13.79  5.48 116 1011.2  21.8  20.7 999.0 99.0 99.00
2019 10 02 06 50 243  9.5 11.2  1.88 14.81  5.61 123 1011.0  21.7  20.7 999.0 99.0 99.00
2019 10 02 07 50 244  8.3  9.8  1.73  5.56  5.23 212 1011.1  21.6  20.7 999.0 99.0 99.00
2019 10 02 08 50 240  7.1  8.5  1.87 14.81  5.78 121 1011.1  21.5  20.7 999.0 99.0 99.00
2019 10 02 09 50 244  7.6  9.0  1.68 12.90  5.68 125 1010.7  21.5  20.7 999.0 99.0 99.00
2019 10 02 10 50 243  6.4  7.6  1.66 10.81  5.71 106 1011.0  21.4  20.7 999.0 99.0 99.00
2019 10 02 11 50 247  5.6  6.7  1.63 14.81  5.92 114 1011.1  21.4  20.7 999.0 99.0 99.00
2019 10 02 12 50 247  4.8  5.6  1.58 14.81  5.75 124 1011.4  21.5  20.8 999.0 99.0 99.00
2019 10 02 13 50 234  5.2  6.2  1.54 12.90  6.14 101 1011.1  21.4  20.8 999.0 99.0 99.00
2019 10 02 14 50 237  5.8  6.7  1.53 14.81  6.23 109 1010.3  21.5  20.9 999.0 99.0 99.00
2019 10 02 15 50 232  6.0  7.1  1.43 13.79  5.68 105 1009.4  21.6  21.0 999.0 99.0 99.00
2019 10 02 16 50 233  6.1  6.9  1.37 12.12  5.64 127 1009.0  22.0  21.1 999.0 99.0 99.00
2019 10 02 17 50 229  5.7  6.5  1.44 13.79  5.92 132 1008.3  22.4  21.2 999.0 99.0 99.00
2019 10 02 18 50 225  6.1  7.0  1.32 13.79  5.55 106 1008.1  22.7  21.2 999.0 99.0 99.00
2019 10 02 19 50 222  6.4  7.7  1.34 12.90  5.81 113 1007.3  22.9  21.3 999.0 99.0 99.00
2019 10 02 20 50 225  6.4  7.3  1.27 13.79  5.39 104 1007.2  23.4  21.3 999.0 99.0 99.00
2019 10 02 21 50 284  4.4  6.6  1.29 12.90  5.29 125 1008.0  23.4  21.3 999.0 99.0 99.00
2019 10 02 22 50 253  0.5  1.2  1.24 12.90  5.59 140 1008.4  23.3  21.3 999.0 99.0 99.00
2019 10 02 23 50 340  8.3  9.7  1.24 13.79  5.87  91 1010.0  23.0  21.3 999.0 99.0 99.00
2019 10 03 00 50 360  7.5  8.7  1.18 11.43  5.33 131 1010.2  23.0  21.2 999.0 99.0 99.00
2019 10 03 01 50  63 10.1 12.1  1.24 13.79  4.42 120 1012.1  20.4  21.2 999.0 99.0 99.00
2019 10 03 02 50  59  9.8 11.5  1.32 12.12  4.65 116 1013.1  20.3  21.1 999.0 99.0 99.00
