#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 05 31 23 50 214  4.6  5.3  0.63  6.25  4.62 167 1008.6  18.1  16.8 999.0 99.0 99.00
2019 06 01 00 50 209  5.3  5.8  0.64  6.25  4.93 174 1009.0  18.1  16.2 999.0 99.0 99.00
2019 06 01 01 50 214  4.2  4.7  0.69  5.56  4.93 181 1009.4  17.8  15.9 999.0 99.0 99.00
2019 06 01 02 50 220  4.2  4.8  0.71  7.14  5.13 189 1009.5  17.5  16.0 999.0 99.0 99.00
2019 06 01 03 50 233  3.6  4.4  0.74  7.14  5.03 184 1009.4  17.3  16.0 999.0 99.0 99.00
2019 06 01 04 50 264  3.1  3.4  0.81  7.69  5.35 171 1009.2  17.4  15.8 999.0 99.0 99.00
2019 06 01 05 50 227  2.5  2.7  0.74  7.14  5.29 172 1008.7  16.7  15.8 999.0 99.0 99.00
2019 06 01 06 50 182  2.8  3.6  0.77  7.14  5.48 192 1008.6  16.5  15.9 999.0 99.0 99.00
2019 06 01 07 50 205  2.1  2.4  0.74  6.67  5.37 186 1008.7  17.0  15.8 999.0 99.0 99.00
2019 06 01 08 50 356  1.1  1.5  0.82  6.67  5.67 188 1008.7  16.6  15.8 999.0 99.0 99.00
2019 06 01 09 50 110  0.9  1.3  0.81  7.14  5.55 190 1009.8  16.3  15.6 999.0 99.0 99.00
2019 06 01 10 50  49  1.4  2.3  0.81  7.14  5.76 198 1010.6  16.2  16.0 999.0 99.0 99.00
2019 06 01 11 50  15  2.6  3.2  0.72  7.14  5.73 189 1010.7  16.7  16.3 999.0 99.0 99.00
2019 06 01 12 50  35  3.2  3.7  0.72  6.67  5.97 190 1011.0  16.6  16.4 999.0 99.0 99.00
2019 06 01 13 50  36  3.2  3.6  0.70  7.14  6.00 194 1010.6  16.5  16.2 999.0 99.0 99.00
2019 06 01 14 50  48  2.6  3.1  0.69  6.67  5.94 189 1010.6  16.6  16.0 999.0 99.0 99.00
2019 06 01 15 50  60  2.9  3.4  0.62  7.69  5.80 172 1010.4  16.5  15.9 999.0 99.0 99.00
2019 06 01 16 50  68  2.7  3.2  0.70  6.67  5.94 169 1010.3  16.4  16.0 999.0 99.0 99.00
2019 06 01 17 50  22  3.8  4.5  0.65  8.33  5.90 173 1009.8  16.5  16.4 999.0 99.0 99.00
2019 06 01 18 50  64  3.3  3.9  0.64  7.14  5.89 166 1009.8  16.5  16.5 999.0 99.0 99.00
2019 06 01 19 50 106  3.0  3.5  0.57  7.69  5.85 158 1009.2  16.7  16.8 999.0 99.0 99.00
2019 06 01 20 50 128  2.7  3.4  0.60  7.69  5.73 172 1008.9  17.2  17.0 999.0 99.0 99.00
2019 06 01 21 50 146  4.0  4.5  0.60  7.69  5.80 149 1008.8  17.3  16.8 999.0 99.0 99.00
2019 06 01 22 50 147  3.0  3.5  0.58  7.69  5.67 157 1008.7  17.1  16.7 999.0 99.0 99.00
2019 06 01 23 50 158  2.6  3.2  0.58  7.14  5.76 158 1009.0  16.9  16.6 999.0 99.0 99.00
2019 06 02 00 50 175  1.8  2.2  0.61  7.14  5.79 177 1009.3  16.3  16.5 999.0 99.0 99.00
2019 06 02 01 50 163  2.0  2.4  0.55  7.69  5.58 151 1009.3  16.4  16.5 999.0 99.0 99.00
2019 06 02 02 50 137  1.2  1.7  0.52  7.69  5.31 156 1009.6  16.5  16.5 999.0 99.0 99.00
2019 06 02 03 50 127  0.5  1.0  0.51  7.14  5.35 138 1009.7  16.4  16.2 999.0 99.0 99.00
2019 06 02 04 50 157  0.7  1.0  0.52  7.14  5.43 133 1009.1  16.3  16.1 999.0 99.0 99.00
2019 06 02 05 50 114  1.1  1.4  0.52  7.69  5.42 132 1008.5  16.1  16.2 999.0 99.0 99.00
2019 06 02 06 50 147  2.9  3.4  0.51  7.69  5.34 192 1007.8  16.2  16.1 999.0 99.0 99.00
2019 06 02 07 50 145  5.3  6.0  0.51  7.69  5.24 187 1006.6  16.4  16.0 999.0 99.0 99.00
2019 06 02 08 50 159  3.6  4.1  0.53  8.33  5.23 127 1006.3  16.8  15.9 999.0 99.0 99.00
2019 06 02 09 50 183  3.3  3.6  0.56  7.69  4.87 172 1006.7  16.7  16.0 999.0 99.0 99.00
2019 06 02 10 50 182  3.4  4.1  0.62  8.33  5.13 113 1007.2  16.7  16.1 999.0 99.0 99.00
2019 06 02 11 50 172  4.6  5.1  0.61  8.33  5.02 120 1006.9  17.0  16.1 999.0 99.0 99.00
2019 06 02 12 50 203  3.0  3.5  0.66  8.33  5.40 147 1007.3  17.1  16.3 999.0 99.0 99.00
2019 06 02 13 50 223  3.1  3.4  0.67  9.09  5.31 159 1007.7  17.1  16.4 999.0 99.0 99.00
2019 06 02 14 50 246  2.9  3.5  0.67  8.33  5.50 127 1008.1  17.3  16.5 999.0 99.0 99.00
2019 06 02 15 50 243  2.8  3.3  0.65  8.33  5.37 147 1008.2  17.7  17.0 999.0 99.0 99.00
2019 06 02 16 50 218  3.2  3.6  0.71  9.09  5.52 145 1007.7  17.9  17.3 999.0 99.0 99.00
2019 06 02 17 50 206  3.3  3.9  0.64  7.69  5.32 162 1006.8  18.1  17.6 999.0 99.0 99.00
2019 06 02 18 50 176  4.3  5.0  0.69  9.09  5.25 110 1006.3  18.4  17.7 999.0 99.0 99.00
2019 06 02 19 50 187  5.6  6.6  0.74  7.69  5.11 141 1005.6  18.6  17.5 999.0 99.0 99.00
2019 06 02 20 50 191  5.9  6.7  0.75  9.09  4.73 126 1005.0  18.6  17.4 999.0 99.0 99.00
2019 06 02 21 50 207  5.3  6.3  0.75 10.00  4.49 174 1004.9  18.5  17.3 999.0 99.0 99.00
2019 06 02 22 50 217  7.6  8.9  0.84  9.09  4.62 115 1004.6  19.3  17.2 999.0 99.0 99.00
2019 06 02 23 50 224  5.3  6.2  0.81 10.00  4.33 124 1004.8  18.9  17.2 999.0 99.0 99.00
2019 06 03 00 50 224  7.9  9.1  0.92  4.00  4.14 204 1005.1  19.5  17.4 999.0 99.0 99.00
2019 06 03 01 50 228 10.5 14.5  1.07  4.55  4.18 200 1005.5  19.4  17.6 999.0 99.0 99.00
2019 06 03 02 50 297  5.1  6.9  1.02  4.55  4.06 216 1006.1  19.2  17.5 999.0 99.0 99.00
2019 06 03 03 50 278  8.2  9.8  1.00  4.76  4.15 227 1007.0  18.9  17.4 999.0 99.0 99.00
2019 06 03 04 50 316  8.1 10.1  0.97  4.55  3.86 232 1006.3  18.3  17.2 999.0 99.0 99.00
2019 06 03 05 50 314  7.1  8.5  0.96  4.55  3.97 208 1007.3  17.9  17.1 999.0 99.0 99.00
2019 06 03 06 50 324  6.9  8.1  0.94  5.00  4.07 196 1007.0  17.4  16.9 999.0 99.0 99.00
2019 06 03 07 50 328  5.4  6.3  0.91  7.69  4.23 145 1008.2  17.1  16.8 999.0 99.0 99.00
2019 06 03 08 50 314  4.0  4.7  0.87  8.33  4.69 141 1009.0  17.1  16.8 999.0 99.0 99.00
2019 06 03 09 50 313  5.9  7.4  0.82  5.00  4.44 208 1010.0  17.1  16.7 999.0 99.0 99.00
2019 06 03 10 50 310  6.9  8.6  0.79  5.00  4.25 194 1010.9  16.7  16.6 999.0 99.0 99.00
2019 06 03 11 50 316  4.9  6.1  0.81  5.26  4.34 191 1011.9  16.8  16.5 999.0 99.0 99.00
2019 06 03 12 50 323  4.3  5.2  0.83  5.26  4.59 188 1012.3  16.7  16.4 999.0 99.0 99.00
2019 06 03 13 50 309  5.0  6.0  0.79  5.26  4.72 196 1012.3  16.7  16.3 999.0 99.0 99.00
2019 06 03 14 50 264  4.3  5.0  0.77  8.33  4.83 137 1012.7  16.5  16.4 999.0 99.0 99.00
2019 06 03 15 50 273  5.6  6.8  0.80  5.26  4.79 215 1012.7  16.7  16.4 999.0 99.0 99.00
2019 06 03 17 50 278  4.9  5.7  0.91  6.67  4.69 179 1012.3  17.0  16.6 999.0 99.0 99.00
2019 06 03 19 50 247  3.4  4.3  0.81  6.25  5.28 172 1012.9  17.8  17.0 999.0 99.0 99.00
2019 06 03 20 50 289  6.9  9.0  0.76  6.25  5.30 183 1012.5  18.8  17.0 999.0 99.0 99.00
2019 06 03 21 50 274  5.5  6.5  0.80  6.25  4.20 181 1012.8  18.8  16.9 999.0 99.0 99.00
2019 06 03 22 50 278  5.6  7.2  0.84  5.88  4.25 175 1013.6  18.9  16.9 999.0 99.0 99.00
2019 06 03 23 50 304  5.7  6.4  0.83  6.67  4.22 186 1014.2  18.6  16.8 999.0 99.0 99.00
2019 06 04 00 50 324  6.6  7.8  0.78  6.25  4.17 173 1014.8  18.1  16.7 999.0 99.0 99.00
2019 06 04 01 50 336  7.2  8.2  0.78  6.25  3.92 187 1015.9  17.9  16.7 999.0 99.0 99.00
2019 06 04 02 50 347  6.9  8.2  0.76  5.88  3.71 177 1016.5  17.5  16.5 999.0 99.0 99.00
2019 06 04 03 50 354  8.3  9.5  0.72  8.33  3.60 131 1016.9  17.1  16.3 999.0 99.0 99.00
2019 06 04 04 50   1  6.0  7.1  0.65  9.09  3.82 127 1017.1  16.7  16.2 999.0 99.0 99.00
2019 06 04 05 50   3  4.5  5.4  0.58  7.69  4.09 133 1017.4  16.2  16.1 999.0 99.0 99.00
2019 06 04 06 50 349  4.3  5.0  0.59  7.14  4.44 142 1017.9  16.1  15.9 999.0 99.0 99.00
2019 06 04 07 50 360  4.6  5.4  0.57  7.69  4.67 112 1018.2  16.0  15.8 999.0 99.0 99.00
2019 06 04 08 50 353  2.3  2.8  0.53  7.69  4.90 146 1018.8  15.7  15.6 999.0 99.0 99.00
2019 06 04 09 50 320  3.7  4.6  0.50  7.69  5.20 104 1019.1  15.6  15.4 999.0 99.0 99.00
