#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 02 16 20 50 324  4.7  5.9  0.56  4.55  3.69  57 1019.9   1.8   6.2  -5.7 99.0 99.00
2009 02 16 21 50 314  4.0  5.4  0.48  8.33  3.69 159 1020.2   2.4   6.2  -4.6 99.0 99.00
2009 02 16 22 50 335  5.3  6.5  0.49  8.33  3.79 144 1020.1   3.5   6.1  -4.5 99.0 99.00
2009 02 16 23 50 342  9.2 10.5  0.56  2.94  3.35 308 1020.0   4.1   6.1  -4.9 99.0 99.00
2009 02 17 00 50   2  9.0 11.0  0.74  3.33  3.39 323 1020.1   3.8   6.0  -4.9 99.0 99.00
2009 02 17 01 50   5 10.2 12.4  0.81  3.85  3.53 347 1020.2   3.2   6.0  -4.8 99.0 99.00
2009 02 17 02 50  14  9.7 11.4  0.89  4.00  3.58 340 1020.4   2.8   6.0  -4.5 99.0 99.00
2009 02 17 03 50  10  9.6 11.5  1.05  4.00  3.74 358 1020.7   2.6   6.0  -4.2 99.0 99.00
2009 02 17 04 50  13  9.9 12.1  1.13  4.35  3.86   8 1021.0   2.4   6.0  -4.4 99.0 99.00
2009 02 17 05 50   5 10.0 11.8  1.08  4.55  3.82   4 1021.5   2.0   6.0  -4.5 99.0 99.00
2009 02 17 06 50   6  9.4 13.2  1.13  4.35  3.88   8 1021.9   1.6   6.0  -4.2 99.0 99.00
2009 02 17 07 50  10  9.5 11.7  1.18  4.17  3.93   6 1021.9   1.0   6.0  -4.7 99.0 99.00
2009 02 17 08 50  18  9.4 11.0  1.07  4.55  3.86 357 1022.2   0.7   6.0  -4.8 99.0 99.00
2009 02 17 09 50  10  9.3 11.2  1.10  4.17  3.92   2 1022.9   0.4   6.0  -4.3 99.0 99.00
2009 02 17 10 50   4  9.6 11.5  1.19  4.76  3.98   9 1023.5  -0.3   6.0  -5.1 99.0 99.00
2009 02 17 11 50   1  9.6 11.3  1.18  4.35  3.95 354 1023.8  -0.8   6.0  -5.1 99.0 99.00
2009 02 17 12 50   9  9.1 11.3  1.29  4.76  4.10   7 1024.4  -1.1   6.0  -5.2 99.0 99.00
2009 02 17 13 50  16  7.2  8.6  1.21  4.76  4.10   4 1024.5  -1.2   6.0  -5.5 99.0 99.00
2009 02 17 14 50  18  6.0  8.0  1.10  4.35  4.07  18 1024.5  -1.2   6.0  -6.0 99.0 99.00
2009 02 17 15 50  14  5.2  7.0  1.03  4.35  4.14  23 1024.4  -1.0   6.0  -6.1 99.0 99.00
2009 02 17 16 50  14  3.9  5.7  0.92  5.26  4.19  77 1023.9  -0.8   6.1  -6.3 99.0 99.00
2009 02 17 17 50 337  3.7  5.0  0.79  5.56  4.12  78 1023.7  -0.4   6.1  -6.7 99.0 99.00
2009 02 17 18 50 318  2.3  3.6  0.72  5.26  4.18  80 1023.2   0.0   6.2  -6.0 99.0 99.00
2009 02 17 19 50 302  2.4  4.1  0.68  5.56  4.21  77 1023.1   0.6   6.2  -6.0 99.0 99.00
2009 02 17 20 50 256  3.1  4.5  0.61  5.26  4.48  72 1022.7   1.0   6.2  -5.9 99.0 99.00
2009 02 17 21 50 264  3.3  4.5  0.54  5.00  4.41  70 1022.4   1.6   6.2  -6.3 99.0 99.00
2009 02 17 22 50 266  3.3  4.7  0.50  5.00  4.51  72 1022.5   1.9   6.1  -6.0 99.0 99.00
2009 02 17 23 50 267  1.2  1.8  0.42  5.88  4.26  74 1022.4   2.3   6.1  -6.4 99.0 99.00
2009 02 18 00 50 281  1.0  1.8  0.44  9.09  4.73  97 1022.2   2.6   6.0  -7.0 99.0 99.00
2009 02 18 01 50 243  2.6  3.4  0.46  9.09  5.12 115 1022.7   3.3   6.0  -6.9 99.0 99.00
2009 02 18 02 50 231  4.2  5.1  0.51  8.33  5.59 100 1022.4   3.0   6.0  -4.8 99.0 99.00
2009 02 18 03 50 221  4.8  5.8  0.58  6.67  4.83  94 1022.0   2.7   6.0  -3.7 99.0 99.00
2009 02 18 04 50 215  5.0  7.1  0.72  7.69  5.04  96 1021.7   3.0   5.9  -2.3 99.0 99.00
2009 02 18 05 50 206  5.2  6.5  0.90  9.09  5.23  95 1021.6   3.2   5.9  -2.6 99.0 99.00
2009 02 18 06 50 204  4.6  5.6  1.06  9.09  6.00  83 1021.4   3.6   5.9  -3.1 99.0 99.00
2009 02 18 07 50 216  5.3  6.7  1.13  8.33  5.85  87 1020.5   3.9   5.9  -2.7 99.0 99.00
2009 02 18 08 50 214  4.5  5.6  1.21  8.33  5.89  89 1020.0   3.9   5.9  -4.1 99.0 99.00
2009 02 18 09 50 221  4.5  5.4  1.10  9.09  5.90  89 1019.4   3.5   5.9  -2.9 99.0 99.00
2009 02 18 10 50 196  5.3  6.4  1.12  8.33  6.06  84 1019.0   3.7   5.9  -2.3 99.0 99.00
2009 02 18 11 50 174  6.1  7.3  1.11  8.33  5.81  85 1018.2   3.7   5.9  -1.9 99.0 99.00
2009 02 18 12 50 170  7.4  8.9  1.07  7.69  5.56  75 1017.7   4.2   6.0  -1.4 99.0 99.00
2009 02 18 13 50 173  7.9  9.5  1.16  8.33  5.20  83 1017.6   4.6   6.0  -1.8 99.0 99.00
2009 02 18 14 50 168  8.2  9.8  1.26  7.69  5.04  79 1017.4   4.8   6.0  -1.4 99.0 99.00
