#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 03 08 00 286  4.8  5.8  0.79  4.17  4.04 278 1029.3   7.6   9.8   0.3 99.0 99.00
2007 01 03 09 00 282  4.9  6.0  0.74  4.17  4.09 268 1029.0   7.7   9.8   0.7 99.0 99.00
2007 01 03 10 00 273  4.4  5.3  0.69  4.00  4.04 274 1029.1   7.7   9.8   1.0 99.0 99.00
2007 01 03 11 00 273  4.4  5.6  0.66  3.85  4.04 269 1029.7   7.6   9.8   1.4 99.0 99.00
2007 01 03 12 00 277  3.4  4.8  0.63  3.70  4.05 265 1029.7   7.5   9.8   0.6 99.0 99.00
2007 01 03 13 00 246  2.3  3.1  0.62  3.70  4.06 250 1029.1   7.8   9.8   0.9 99.0 99.00
2007 01 03 14 00 220  4.2  5.1  0.55  8.33  4.26 135 1029.8   7.9   9.8  -0.1 99.0 99.00
2007 01 03 15 00 223  7.1  8.3  0.53  9.09  4.31 129 1029.6   8.6   9.8   0.7 99.0 99.00
2007 01 03 16 00 225  8.4  9.8  0.63  9.09  3.62 139 1029.0   8.3   9.8   2.5 99.0 99.00
2007 01 03 17 00 224  9.7 11.8  0.84  3.57  3.65 222 1027.5   8.4   9.9   2.0 99.0 99.00
2007 01 03 18 00 220  9.9 11.6  1.03  4.17  3.93 218 1026.7   8.8  10.1   3.8 99.0 99.00
2007 01 03 19 00 219 11.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 01 03 20 00 217 10.8 12.9  1.61  5.26  4.48 214 1025.2   9.4  10.2   3.3 99.0 99.00
2007 01 03 21 00 215 11.2 13.0  1.84  5.56  4.82 208 1024.3   9.7  10.1   4.4 99.0 99.00
2007 01 03 22 00 218 11.1 13.5  1.73  5.88  4.70 207 1024.2   9.7  10.2   5.9 99.0 99.00
2007 01 03 23 00 221 11.5 13.5  1.90  5.88  4.89 210 1024.1   9.8  10.2   5.9 99.0 99.00
2007 01 04 00 00 225 11.1 13.8  2.11  6.25  5.15 214 1024.3   9.8  10.2   6.4 99.0 99.00
2007 01 04 01 00 224 11.8 14.3  2.10  5.88  5.04 208 1024.2   9.8  10.2   6.8 99.0 99.00
2007 01 04 02 00 229 11.2 14.0  1.92  5.88  4.97 210 1024.3  10.2  10.2   6.9 99.0 99.00
2007 01 04 03 00 235 11.2 13.3  1.90  6.25  4.88 204 1024.2  10.3  10.2   5.5 99.0 99.00
2007 01 04 04 00 235 11.0 14.3  1.81  6.25  4.81 201 1024.1  10.3  10.2   5.4 99.0 99.00
2007 01 04 05 00 235 10.2 12.4 99.00 99.00 99.00 999 1023.5  10.2  10.2   5.8 99.0 99.00
2007 01 04 06 00 236 10.0 11.9  1.77  6.25  4.88 198 1023.0  10.2  10.2   5.9 99.0 99.00
2007 01 04 07 00 237  9.7 11.6  1.73  6.25  4.75 199 1023.3  10.2  10.2   5.7 99.0 99.00
2007 01 04 08 00 235  8.9 11.1 99.00 99.00 99.00 999 1023.3  10.3  10.2   5.9 99.0 99.00
2007 01 04 09 00 238  9.3 11.0  1.56  6.25  4.79 199 1023.4  10.2  10.1   6.0 99.0 99.00
2007 01 04 10 00 233  9.2 11.8  1.45  6.25  4.68 193 1023.5  10.5  10.1   6.4 99.0 99.00
2007 01 04 11 00 226  9.0 10.8  1.48  5.88  4.71 198 1023.4  10.5  10.0   7.7 99.0 99.00
2007 01 04 12 00 227  8.2 10.2  1.42  6.25  4.53 194 1023.0  10.5  10.1   8.2 99.0 99.00
2007 01 04 13 00 223  6.5  7.6  1.31  5.88  4.53 199 1022.8  10.6  10.2   8.8 99.0 99.00
2007 01 04 14 00 218  7.4  8.9  1.22  5.56  4.42 199 1022.8  11.3  10.2   9.3 99.0 99.00
2007 01 04 15 00 232  6.4  7.4  1.16  5.26  4.40 192 1022.8  11.3  10.2   9.4 99.0 99.00
2007 01 04 16 00 230  7.7  9.1  1.17  5.26  4.44 195 1022.7  11.0  10.2   9.7 99.0 99.00
2007 01 04 17 00 217  7.6  9.0  1.18  5.00  4.41 187 1021.9  11.0  10.2  10.0 99.0 99.00
2007 01 04 18 00 220  7.1  8.5  1.26  5.88  4.45 182 1021.0  10.9   9.8  10.0 99.0 99.00
2007 01 04 19 00 217  6.5  7.6  1.28  5.56  4.58 191 1020.4  11.0   9.8   9.9 99.0 99.00
2007 01 04 20 00 219  7.0  8.1  1.17  5.00  4.36 192 1019.7  11.0   9.7   9.6 99.0 99.00
2007 01 04 21 00 225  7.1  8.2  1.16  5.00  4.39 194 1019.9  11.3   9.7   9.9 99.0 99.00
2007 01 04 22 00 222  6.1  7.2  1.16  5.56  4.43 190 1020.5  11.2   9.7  10.2 99.0 99.00
2007 01 04 23 00 217  5.5  6.5  1.14  5.56  4.49 189 1020.5  11.3   9.7  10.3 99.0 99.00
2007 01 05 00 00 215  6.7  7.4  1.08  5.56  4.42 188 1020.6  11.3   9.7  10.0 99.0 99.00
2007 01 05 01 00 220  6.4  7.1  0.98  5.26  4.36 185 1020.5  11.0   9.7  10.0 99.0 99.00
2007 01 05 02 00 227  5.1  5.8  1.03  5.26  4.43 184 1020.4  11.0   9.6  10.1 99.0 99.00
2007 01 05 03 00 213  6.4  7.4  0.91  5.26  4.38 182 1020.1  11.3   9.5  10.2 99.0 99.00
2007 01 05 04 00 220  6.6  7.7  0.98  5.26  4.42 187 1019.5  11.3   9.5  10.3 99.0 99.00
2007 01 05 05 00 215  5.1  6.1  0.95  5.00  4.37 194 1018.9  11.3   9.5  10.3 99.0 99.00
2007 01 05 06 00 212  7.2  8.3  0.90  5.56  4.31 186 1017.5  11.6   9.5  10.4 99.0 99.00
2007 01 05 07 00 214  8.1  9.2  0.98  5.56  4.23 183 1017.5  12.0   9.5  10.7 99.0 99.00
2007 01 05 08 00 206  7.0  8.0  1.01  5.56  4.24 187 1017.3  11.8   9.5  10.6 99.0 99.00
2007 01 05 09 00 210  7.7  9.4  1.07  5.26  4.23 187 1016.5  12.4   9.5  11.0 99.0 99.00
2007 01 05 10 00 215  7.3  8.5  1.11  5.00  4.26 192 1016.4  12.2   9.5  10.8 99.0 99.00
2007 01 05 11 00 206  8.7  9.6  1.24  5.26  4.40 194 1016.4  12.1   9.5  11.0 99.0 99.00
2007 01 05 12 00 203  7.9  9.3  1.21  5.00  4.31 189 1016.4  12.1   9.5  11.0 99.0 99.00
2007 01 05 13 00 204  9.3 10.9  1.26  5.00  4.29 197 1016.0  12.1   9.5  10.9 99.0 99.00
2007 01 05 14 00 205  8.8 10.3  1.23  5.00  4.16 194 1016.3  12.2   9.6  10.7 99.0 99.00
2007 01 05 15 00 204  8.3  9.4  1.25  4.76  4.28 196 1016.3  12.2   9.7  11.1 99.0 99.00
2007 01 05 16 00 209  7.4  8.8  1.26  5.00  4.28 190 1015.9  11.8   9.7  11.1 99.0 99.00
2007 01 05 17 00 211  8.0  9.3  1.10  4.76  4.21 184 1015.0  12.2   9.7  11.6 99.0 99.00
2007 01 05 18 00 206  6.6  7.5  1.16  5.26  4.32 182 1014.0  11.7   9.7  11.6 99.0 99.00
2007 01 05 19 00 208  5.0  5.7  1.00  5.56  4.28 175 1013.5  11.3   9.7  11.2 99.0 99.00
2007 01 05 20 00 212  5.8  6.7  1.00  5.00  4.39 188 1013.5  11.7   9.7  11.6 99.0 99.00
2007 01 05 21 00 210  5.7  6.7  0.95  5.56  4.32 169 1013.5  11.3   9.7  11.2 99.0 99.00
2007 01 05 22 00 201  7.1  8.1  0.95  5.56  4.24 163 1013.3  11.4   9.7  11.3 99.0 99.00
2007 01 05 23 00 198  6.5  7.6  1.03  4.17  4.24 187 1013.3  11.4   9.7  11.3 99.0 99.00
2007 01 06 00 00 207  7.9  9.2  1.01  5.26  4.17 170 1013.3  11.4   9.7  11.3 99.0 99.00
2007 01 06 01 00 210  7.8  9.1  1.07  5.26  4.24 167 1012.8  11.7   9.7  11.6 99.0 99.00
2007 01 06 02 00 197  7.0  8.2  1.05  5.56  4.33 165 1012.2  11.7   9.7  11.6 99.0 99.00
2007 01 06 03 00 193  7.2  8.5  1.14  5.88  4.32 156 1011.9  11.8   9.7  11.7 99.0 99.00
2007 01 06 04 00 216  6.5  8.0  1.17  6.25  4.46 154 1012.1  11.7   9.7  11.6 99.0 99.00
2007 01 06 05 00 209  6.9  8.4  1.31  6.25  4.52 154 1011.0  11.6   9.7  11.5 99.0 99.00
2007 01 06 06 00 208  8.3  9.8  1.31  6.25  4.66 152 1010.2  12.4   9.7  12.3 99.0 99.00
2007 01 06 07 00 199  9.7 11.8  1.53  6.25  4.83 158 1009.6  12.3   9.5  12.2 99.0 99.00
2007 01 06 08 00 201 10.2 12.5  1.56  5.26  4.84 180 1008.9  12.8   9.5  12.7 99.0 99.00
2007 01 06 09 00 206 11.0 13.1  1.96  7.69  5.17 157 1008.1  13.0   9.5  13.0 99.0 99.00
2007 01 06 10 00 208  8.9 10.2  2.08  7.14  5.26 156 1007.9  12.4   9.5  12.3 99.0 99.00
2007 01 06 11 00 209  8.3  9.9  2.03  7.14  5.24 161 1007.3  12.5   9.5  12.4 99.0 99.00
2007 01 06 12 00 206 10.1 12.4  2.04  7.69  5.31 157 1006.6  13.1   9.5  13.0 99.0 99.00
2007 01 06 13 00 198 12.8 15.8  2.37  6.67  5.46 160 1005.5  13.8   9.5  13.8 99.0 99.00
2007 01 06 14 00 209 10.3 12.7  2.38  8.33  5.41 152 1006.0  13.4   9.5  13.3 99.0 99.00
2007 01 06 15 00 211  9.1 10.7  2.13  8.33  5.50 156 1006.1  12.6   9.5  12.5 99.0 99.00
2007 01 06 16 00 221  9.8 12.2  2.03  8.33  5.28 148 1005.2  13.0   9.5  12.9 99.0 99.00
2007 01 06 17 00 214  8.6 10.0  2.03  6.67  5.46 162 1004.2  12.3   9.7  12.2 99.0 99.00
2007 01 06 18 00 220  8.5  9.8  2.05  8.33  5.72 153 1004.0  11.8   9.7  11.7 99.0 99.00
2007 01 06 19 00 219  7.1  8.2  2.28  7.69  5.96 162 1004.1  11.7   9.7  11.6 99.0 99.00
2007 01 06 20 00 219  6.7  7.8  1.93  8.33  5.52 158 1004.7  12.1   9.7  12.0 99.0 99.00
2007 01 06 21 00 231  6.3  7.5  1.97  8.33  5.85 152 1005.7  12.5   9.7  11.1 99.0 99.00
2007 01 06 22 00 223  5.6  6.7  1.83  8.33  5.80 158 1007.1  12.1   9.7  10.0 99.0 99.00
2007 01 06 23 00 250  6.2  7.0  2.03  8.33  6.06 157 1008.1  12.6   9.5   9.7 99.0 99.00
2007 01 07 00 00 261  9.1 10.5  2.12  9.09  6.09 160 1009.5  14.9   9.5   9.8 99.0 99.00
2007 01 07 01 00 258  6.2  7.3  2.03  9.09  6.05 157 1011.1  12.8   9.5   9.2 99.0 99.00
2007 01 07 02 00 271  7.0  8.4  2.10  9.09  6.34 161 1012.3  13.2   9.5   8.6 99.0 99.00
2007 01 07 03 00 247  4.9  5.8  2.03  9.09  5.98 158 1013.7  11.4   9.5   8.7 99.0 99.00
2007 01 07 04 00 278  8.9 10.7  2.11  9.09  6.11 158 1014.7  13.2   9.5   8.3 99.0 99.00
2007 01 07 05 00 274  9.4 12.0  1.98  9.09  6.20 157 1015.8  12.4   9.5   7.7 99.0 99.00
2007 01 07 06 00 279  9.5 11.2  1.98  9.09  5.54 167 1016.8  12.1   9.5   6.8 99.0 99.00
2007 01 07 07 00 295  9.7 11.7  2.18  9.09  5.65 165 1018.3  11.4   9.5   7.0 99.0 99.00
2007 01 07 08 00 295  7.2  9.2  1.82  9.09  5.65 169 1020.0  11.0   9.5   7.0 99.0 99.00
2007 01 07 09 00 305 10.3 12.4 99.00 99.00 99.00 999 1020.8  10.9   9.5   4.7 99.0 99.00
2007 01 07 10 00 312  7.2  9.1  1.85  9.09  5.46 170 1022.0  10.5   9.5   5.1 99.0 99.00
2007 01 07 11 00 310  9.5 11.7  1.68  9.09  5.39 184 1023.0  10.2   9.5   4.4 99.0 99.00
2007 01 07 12 00 323  9.2 10.8  1.57  8.33  5.41 175 1024.2   9.5   9.5   4.1 99.0 99.00
2007 01 07 13 00 323  9.5 11.2  1.58  9.09  5.12 168 1025.6   8.6   9.5   1.4 99.0 99.00
2007 01 07 14 00 327  7.5  9.3  1.45  8.33  5.03 174 1026.8   8.3   9.5   1.2 99.0 99.00
2007 01 07 15 00 344  5.7  6.7  1.34  9.09  5.09 166 1027.6   8.2   9.5   0.4 99.0 99.00
2007 01 07 16 00 360  4.3  5.2  1.14  7.69  5.16 176 1027.2   7.8   9.5   0.5 99.0 99.00
2007 01 07 17 00 358  3.5  4.6  1.01  8.33  5.37 169 1026.2   7.6   9.5  -0.7 99.0 99.00
2007 01 07 18 00   5  1.7  2.7  0.96  8.33  5.57 168 1025.8   7.8   9.5  -0.5 99.0 99.00
2007 01 07 19 00  58  0.5  1.0  0.98  8.33  6.01 146 1025.8   7.9   9.7  -0.3 99.0 99.00
2007 01 07 20 00 107  2.2  2.9  0.93  8.33  5.95 147 1025.2   7.8   9.7   0.8 99.0 99.00
2007 01 07 21 00 143  2.6  3.6  0.87  8.33  6.35 142 1025.2   8.2   9.5   1.1 99.0 99.00
2007 01 07 22 00 141  5.4  6.7  0.93  7.69  6.86 152 1024.2   8.4   9.5   2.3 99.0 99.00
2007 01 07 23 00 153  4.4  5.8  0.83  8.33  6.59 152 1024.8   8.7   9.5   4.6 99.0 99.00
2007 01 08 00 00 114  5.1  6.1  0.95  8.33  6.58 142 1023.9   9.0   9.5   5.7 99.0 99.00
2007 01 08 01 00 117  5.0  5.8  0.90  8.33  5.39 139 1023.7   9.4   9.5   6.8 99.0 99.00
2007 01 08 02 00  97  6.8  7.9  0.91  8.33  5.30 152 1020.5   9.5   9.5   7.6 99.0 99.00
2007 01 08 03 00 130  8.4 10.1  0.97  8.33  4.91 146 1019.1  10.2   9.5   8.3 99.0 99.00
2007 01 08 04 00 132  8.6 10.2  0.99  8.33  4.54 150 1018.0  10.6   9.5   9.1 99.0 99.00
2007 01 08 05 00 121  9.8 11.7  1.27  4.35  4.46 140 1015.6  10.2   9.5   9.7 99.0 99.00
2007 01 08 06 00 118 11.7 13.8  1.70  5.00  4.75 125 1012.5  10.3   9.5  10.0 99.0 99.00
2007 01 08 07 00 125 11.6 14.4  1.95  5.88  5.05 128 1009.9  10.3   9.5  10.2 99.0 99.00
2007 01 08 08 00 150 13.2 17.0  2.34  6.25  5.23 122 1007.6  11.7   9.5  11.6 99.0 99.00
2007 01 08 09 00 157 12.4 15.9  2.92  7.14  5.71 136 1005.7  12.3   9.7  12.2 99.0 99.00
2007 01 08 10 00 195 11.1 13.4  2.77  7.14  5.65 137 1004.9  13.4   9.7  13.3 99.0 99.00
2007 01 08 11 00 215  8.2  9.9  2.54  6.67  5.66 134 1004.8  12.2   9.7  12.1 99.0 99.00
2007 01 08 12 00 211  5.8  6.8  2.37  7.14  5.66 144 1004.0  12.0   9.7  11.9 99.0 99.00
2007 01 08 13 00 222  4.9  5.7  2.37  7.69  5.94 145 1003.3  11.7   9.7  11.6 99.0 99.00
2007 01 08 14 00 216  5.6  6.6  2.50  7.69  5.95 145 1002.7  11.7   9.7  11.6 99.0 99.00
2007 01 08 15 00 222  5.9  6.9  2.21  7.69  5.91 142 1002.5  11.4   9.7  11.3 99.0 99.00
2007 01 08 16 00 199  6.1  6.9  2.20  7.14  5.88 151 1000.8  11.7   9.7  11.6 99.0 99.00
2007 01 08 17 00 224  9.9 12.2  2.04  7.69  5.80 148 1000.3  12.1   9.7  12.0 99.0 99.00
2007 01 08 18 00 241 11.4 14.0  2.35  7.69  5.94 157 1000.6  11.4   9.7  11.3 99.0 99.00
2007 01 08 19 00 276 12.6 16.2  2.47  7.69  6.13 159 1000.6  10.5   9.7   8.3 99.0 99.00
2007 01 08 20 00 268  8.7 11.2  2.13  8.33  5.55 164 1001.0  10.4   9.7   6.7 99.0 99.00
2007 01 08 21 00 268 10.3 13.5  2.18  8.33  5.52 161 1002.2  10.3   9.7   5.0 99.0 99.00
2007 01 08 22 00 265  9.4 11.1  2.28  8.33  5.52 158 1003.5  10.2   9.7   3.5 99.0 99.00
2007 01 08 23 00 264 10.7 14.4  2.12  8.33  5.49 162 1004.7  10.2   9.7   4.7 99.0 99.00
2007 01 09 00 00 279 16.9 21.1  2.52  8.33  5.34 163 1005.8   8.6   9.7  -1.7 99.0 99.00
2007 01 09 01 00 268 14.0 17.0  2.95  5.88  5.67 292 1007.2   7.9   9.7  -1.4 99.0 99.00
2007 01 09 02 00 275 14.1 17.0  3.05  6.67  5.94 286 1007.6   7.6   9.7  -1.7 99.0 99.00
2007 01 09 03 00 279 14.5 18.8  2.79  6.67  5.79 274 1007.8   7.1   9.6  -2.0 99.0 99.00
2007 01 09 04 00 278 14.0 16.6  2.76  5.88  5.62 284 1008.0   6.4   9.5  -3.0 99.0 99.00
2007 01 09 05 00 275 15.6 18.9  3.11  6.25  5.70 294 1007.6   5.9   9.5  -2.1 99.0 99.00
2007 01 09 06 00 278 14.9 17.7  3.04  6.67  5.68 296 1007.8   5.4   9.5  -2.1 99.0 99.00
2007 01 09 07 00 275 14.4 17.9  3.00  6.25  5.60 295 1008.8   5.1   9.5  -1.9 99.0 99.00
2007 01 09 08 00 284 14.4 18.0  2.79  5.88  5.53 294 1009.4   4.9   9.5  -1.3 99.0 99.00
2007 01 09 09 00 276 12.6 15.2  2.50  6.25  5.41 296 1009.8   4.6   9.5  -3.1 99.0 99.00
2007 01 09 10 00 276 11.9 14.4  2.52  6.25  5.53 298 1010.0   4.8   9.5  -2.8 99.0 99.00
2007 01 09 11 00 274 11.8 14.7  2.31  5.88  5.34 302 1010.7   4.7   9.5  -3.2 99.0 99.00
2007 01 09 12 00 269 11.2 14.2  2.07  5.56  4.97 284 1011.1   4.7   9.4  -2.6 99.0 99.00
2007 01 09 13 00 263 11.0 12.8  1.84  5.26  4.91 293 1011.1   5.0   9.4  -2.3 99.0 99.00
2007 01 09 14 00 258 10.6 14.3  1.87  5.26  4.91 282 1011.5   5.3   9.4  -2.9 99.0 99.00
2007 01 09 15 00 250 10.3 12.7  1.83  5.56  4.92 241 1011.8   5.5   9.4  -2.2 99.0 99.00
2007 01 09 16 00 245  9.8 12.3  1.94  5.88  4.99 230 1011.1   5.9   9.4  -1.8 99.0 99.00
2007 01 09 17 00 244  9.9 12.1  1.81  5.88  4.92 217 1009.9   6.0   9.4  -3.5 99.0 99.00
2007 01 09 18 00 232  9.4 11.5  1.78  5.56  4.88 226 1009.0   6.4   9.4  -3.8 99.0 99.00
2007 01 09 19 00 232 10.0 12.0  1.84  5.88  4.79 213 1008.3   6.9   9.4  -4.0 99.0 99.00
2007 01 09 20 00 226 10.0 12.8  1.79  5.88  4.89 211 1007.9   7.4   9.4  -4.0 99.0 99.00
2007 01 09 21 00 222 10.4 12.3  1.89  5.88  4.95 207 1007.8   7.5   9.4  -3.1 99.0 99.00
2007 01 09 22 00 249  9.4 11.7  1.85  5.88  4.99 208 1008.1   7.8   9.4  -2.5 99.0 99.00
2007 01 09 23 00 273  8.7 11.1  1.61  5.88  4.88 213 1008.8   7.5   9.1  -1.5 99.0 99.00
2007 01 10 00 00 286  8.9 10.5  1.66  6.67  4.80 197 1009.5   6.9   9.1  -0.9 99.0 99.00
2007 01 10 01 00 281  8.8 11.2  1.56  6.25  4.75 205 1009.8   6.7   9.1  -0.6 99.0 99.00
2007 01 10 02 00 280  7.7 10.2  1.53  4.76  4.64 259 1010.3   6.4   9.1  -1.2 99.0 99.00
2007 01 10 03 00 279  9.0 11.4  1.44  5.56  4.72 218 1010.3   6.3   9.1  -0.6 99.0 99.00
2007 01 10 04 00 290  9.3 11.4  1.52  4.55  4.84 281 1010.3   5.8   9.0  -1.0 99.0 99.00
2007 01 10 05 00 297 10.6 13.0  1.52  4.55  4.58 278 1009.3   5.5   9.0   0.0 99.0 99.00
2007 01 10 06 00 313 11.9 14.2  1.48  4.55  4.58 296 1008.9   4.4   9.0  -0.6 99.0 99.00
2007 01 10 07 00 309 11.9 14.8  1.65  4.76  4.51 295 1010.0   3.8   9.0  -3.5 99.0 99.00
2007 01 10 08 00 316 11.6 14.0  1.73  5.00  4.54 302 1011.7   3.4   9.0  -4.4 99.0 99.00
2007 01 10 09 00 311 10.8 12.8  1.69  5.00  4.64 303 1011.9   3.2   9.0  -5.5 99.0 99.00
2007 01 10 10 00 315 10.5 13.3  1.56  5.26  4.47 297 1012.7   3.1   9.0  -4.4 99.0 99.00
2007 01 10 11 00 308  9.9 12.4  1.37  4.55  4.39 295 1013.8   3.0   9.0  -5.4 99.0 99.00
