#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 11 30 23 50 337  8.9 10.7  1.02 10.00  4.30  87 1016.0   6.3  12.2 999.0 99.0 99.00
2019 12 01 00 50 346  7.5  9.5  0.99  3.70  3.99 332 1016.0   6.3  12.2 999.0 99.0 99.00
2019 12 01 01 50 352  7.2  8.6  0.95 10.81  4.14 115 1015.9   6.1  12.2 999.0 99.0 99.00
2019 12 01 02 50 351  6.4  8.2  0.95 11.43  4.07  87 1016.0   5.8  12.2 999.0 99.0 99.00
2019 12 01 03 50 360  5.8  7.2  0.89  4.00  4.20   5 1015.7   5.5  12.1 999.0 99.0 99.00
2019 12 01 04 50   1  6.3  7.6  0.88 10.81  4.32  90 1015.8   5.2  12.1 999.0 99.0 99.00
2019 12 01 05 50   7  7.1  9.0  0.91 11.43  4.05 105 1015.3   4.6  12.1 999.0 99.0 99.00
2019 12 01 06 50  15  6.1  7.8  0.97  3.85  4.03  35 1015.9   4.3  12.1 999.0 99.0 99.00
2019 12 01 07 50  33  7.4  9.4  0.96  4.35  3.98  38 1015.7   4.1  12.1 999.0 99.0 99.00
2019 12 01 08 50  31  7.3  9.3  0.96  4.17  4.03  31 1015.6   3.7  12.1 999.0 99.0 99.00
2019 12 01 09 50  42  6.0  7.5  0.88  4.00  3.93  32 1015.9   3.5  12.0 999.0 99.0 99.00
2019 12 01 10 50  56  5.2  7.1  0.86  4.17  3.97  48 1015.8   3.5  12.0 999.0 99.0 99.00
2019 12 01 11 50  67  4.9  6.7  0.76 10.00  4.13  70 1015.4   3.7  12.0 999.0 99.0 99.00
2019 12 01 12 50  76  6.4  7.7  0.74 10.00  4.17  97 1014.7   4.2  12.0 999.0 99.0 99.00
2019 12 01 13 50  85  6.9  9.2  0.74 10.81  3.86 113 1013.4   4.8  12.0 999.0 99.0 99.00
2019 12 01 14 50  95  6.4  8.1  0.78 10.81  3.86  39 1013.7   5.9  12.1 999.0 99.0 99.00
2019 12 01 15 50 116  5.1  6.8  0.74  3.85  4.01  50 1013.7   6.8  12.1 999.0 99.0 99.00
2019 12 01 16 50 106  6.7  8.3  0.77 11.43  4.09  79 1011.6   7.2  12.1 999.0 99.0 99.00
2019 12 01 17 50 119  7.8  9.6  0.81 12.12  4.09  51 1010.0   7.8  12.1 999.0 99.0 99.00
2019 12 01 18 50 111  8.7 10.2  0.94  3.70  3.90  74 1009.0   7.6  12.1 999.0 99.0 99.00
2019 12 01 19 50 103 10.7 12.5  1.07  3.85  4.06  99 1006.8   7.9  12.1 999.0 99.0 99.00
2019 12 01 20 50  94 12.3 15.4  1.30  4.35  4.08 106 1004.6   8.5  12.1 999.0 99.0 99.00
2019 12 01 21 50  92 13.9 17.1  1.66  5.00  4.49  96 1002.1   9.0  12.1 999.0 99.0 99.00
2019 12 01 22 50  92 14.4 17.6  2.24  5.56  4.91 105 1000.5   9.5  12.1 999.0 99.0 99.00
2019 12 01 23 50  91 14.5 17.4  2.56  6.25  5.30  96  998.5  10.2  12.2 999.0 99.0 99.00
