#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 01 00 00 329  7.3  8.0 99.00 99.00 99.00 999 1010.4   5.4 999.0 999.0 99.0 99.00
2012 01 01 01 00 325  7.6  8.1 99.00 99.00 99.00 999 1011.2   4.9 999.0 999.0 99.0 99.00
2012 01 01 02 00 325  5.2  5.7 99.00 99.00 99.00 999 1011.4   5.3 999.0 999.0 99.0 99.00
2012 01 01 03 00 310  7.0  7.7 99.00 99.00 99.00 999 1012.1   5.9 999.0 999.0 99.0 99.00
2012 01 01 04 00 299  7.6  8.4 99.00 99.00 99.00 999 1012.7   6.7 999.0 999.0 99.0 99.00
2012 01 01 05 00 295  8.2  8.6 99.00 99.00 99.00 999 1013.1   6.5 999.0 999.0 99.0 99.00
2012 01 01 06 00 293  8.5  9.4 99.00 99.00 99.00 999 1013.3   6.5 999.0 999.0 99.0 99.00
2012 01 01 07 00 287  8.0  8.7 99.00 99.00 99.00 999 1014.4   6.7 999.0 999.0 99.0 99.00
2012 01 01 08 00 282  7.5  8.2 99.00 99.00 99.00 999 1015.2   6.7 999.0 999.0 99.0 99.00
2012 01 01 09 00 294  7.5  8.1 99.00 99.00 99.00 999 1015.5   6.8 999.0 999.0 99.0 99.00
2012 01 01 10 00 291  7.7  8.3 99.00 99.00 99.00 999 1016.0   6.9 999.0 999.0 99.0 99.00
2012 01 01 11 00 301  5.1  5.6 99.00 99.00 99.00 999 1016.9   6.4 999.0 999.0 99.0 99.00
2012 01 01 12 00 290  4.7  5.1 99.00 99.00 99.00 999 1017.5   6.6 999.0 999.0 99.0 99.00
2012 01 01 13 00 294  2.9  3.3 99.00 99.00 99.00 999 1017.7   6.9 999.0 999.0 99.0 99.00
2012 01 01 14 00 252  6.5  7.1 99.00 99.00 99.00 999 1018.7   7.0 999.0 999.0 99.0 99.00
2012 01 01 15 00 265  7.9  9.0 99.00 99.00 99.00 999 1018.7   7.7 999.0 999.0 99.0 99.00
2012 01 01 16 00 267  7.8  8.2 99.00 99.00 99.00 999 1018.0   7.6 999.0 999.0 99.0 99.00
2012 01 01 17 00 263  4.5  4.9 99.00 99.00 99.00 999 1016.8   8.1 999.0 999.0 99.0 99.00
2012 01 01 18 00 232  3.7  3.9 99.00 99.00 99.00 999 1015.6   8.5 999.0 999.0 99.0 99.00
2012 01 01 19 00 206  4.4  4.6 99.00 99.00 99.00 999 1014.6   8.8 999.0 999.0 99.0 99.00
2012 01 01 20 00 200  6.7  7.2 99.00 99.00 99.00 999 1014.7   8.6 999.0 999.0 99.0 99.00
2012 01 01 21 00 196  6.9  7.5 99.00 99.00 99.00 999 1014.0   9.6 999.0 999.0 99.0 99.00
2012 01 01 22 00 189  8.0  8.5 99.00 99.00 99.00 999 1012.8  10.0 999.0 999.0 99.0 99.00
2012 01 01 23 00 195 10.6 11.7 99.00 99.00 99.00 999 1011.8  10.0 999.0 999.0 99.0 99.00
2012 01 02 00 00 195 10.7 11.7 99.00 99.00 99.00 999 1011.1  10.2 999.0 999.0 99.0 99.00
2012 01 02 01 00 187  8.2  8.5 99.00 99.00 99.00 999 1010.0  10.3 999.0 999.0 99.0 99.00
2012 01 02 02 00 177  8.8  9.2 99.00 99.00 99.00 999 1008.9  10.4 999.0 999.0 99.0 99.00
2012 01 02 03 00 180 10.9 11.9 99.00 99.00 99.00 999 1007.4  10.9 999.0 999.0 99.0 99.00
2012 01 02 04 00 185 10.0 10.3 99.00 99.00 99.00 999 1006.3  11.0 999.0 999.0 99.0 99.00
2012 01 02 05 00 193 10.1 10.6 99.00 99.00 99.00 999 1003.9  11.5 999.0 999.0 99.0 99.00
2012 01 02 06 00 194 10.9 11.5 99.00 99.00 99.00 999 1002.4  11.4 999.0 999.0 99.0 99.00
2012 01 02 09 00 256 13.5 14.4 99.00 99.00 99.00 999 1001.1  10.1 999.0 999.0 99.0 99.00
2012 01 02 10 00 251 15.0 16.6 99.00 99.00 99.00 999 1001.2   9.3 999.0 999.0 99.0 99.00
2012 01 02 11 00 258 12.8 14.8 99.00 99.00 99.00 999 1001.8   8.4 999.0 999.0 99.0 99.00
2012 01 02 12 00 267 15.1 16.5 99.00 99.00 99.00 999 1002.5   7.4 999.0 999.0 99.0 99.00
