YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 01 02 04 292 11.1 12.9  0.92  4.55  3.51 999 1018.3  -2.2   5.9 -10.5 99.0 99.00
2002 01 02 05 295 12.3 14.1  1.04  4.35  3.80 999 1018.6  -2.7   5.8 -10.6 99.0 99.00
2002 01 02 06 297 10.5 11.1  1.07  4.76  3.83 999 1019.3  -3.2   5.5 -11.0 99.0 99.00
2002 01 02 07 304 10.9 12.7  0.99  4.35  3.68 999 1019.4  -3.2   5.6  -9.9 99.0 99.00
2002 01 02 08 303 10.5 11.5  0.95  4.17  3.57 999 1019.2  -3.5   5.9 -10.0 99.0 99.00
2002 01 02 09 302  9.8 12.1  0.95  4.55  3.65 999 1019.1  -3.2   5.8  -9.6 99.0 99.00
2002 01 02 10 287 11.5 12.5  1.00  4.76  3.72 999 1019.6  -2.7   5.8  -9.2 99.0 99.00
2002 01 02 11 278  9.3 10.3  0.97  4.55  3.55 999 1020.5  -2.5   5.7  -9.3 99.0 99.00
2002 01 02 12 305 10.3 11.7  0.91  3.85  3.54 999 1019.8  -2.5   5.7  -9.1 99.0 99.00
2002 01 02 13 293 12.0 13.6  0.97  5.26  3.58 999 1020.6  -2.1   5.6  -8.8 99.0 99.00
2002 01 02 14 289 10.2 11.6  1.00  3.85  3.58 999 1021.4  -1.5   6.0  -8.0 99.0 99.00
2002 01 02 15 280  6.6  7.5  0.91  4.76  3.65 999 1021.7  -0.9   7.3  -7.9 99.0 99.00
2002 01 02 16 279  8.3  9.3  0.80  5.26  3.61 999 1020.7  -0.5   7.3  -8.0 99.0 99.00
2002 01 02 17 261  8.5  9.8  0.80  4.76  3.72 999 1020.2   0.1   7.2  -7.3 99.0 99.00
2002 01 02 18 263 10.6 12.4  0.94  4.17  3.74 999 1019.8   1.2   7.2  -7.3 99.0 99.00
2002 01 02 19 275  9.9 11.4  1.03  4.76  3.85 999 1018.9   1.9   7.1  -7.0 99.0 99.00
2002 01 02 20 281  8.8  9.8  0.99  5.00  3.90 999 1018.3   2.4   5.3  -6.9 99.0 99.00
2002 01 02 21 267  7.5  8.6  0.97  4.76  3.98 999 1018.9   2.8   5.2  -6.5 99.0 99.00
2002 01 02 22 290  9.1 10.1  0.96  4.55  3.79 999 1019.1   2.5   5.7  -6.8 99.0 99.00
2002 01 02 23 280  9.2 10.3  0.95  5.00  3.83 999 1019.9   2.0   6.3  -6.6 99.0 99.00
2002 01 03 00 286 11.2 11.9  0.99  4.76  3.70 999 1019.6   1.7   6.3  -7.2 99.0 99.00
2002 01 03 01 281 11.6 12.9  0.95  4.17  3.56 999 1019.7   1.2   6.2  -7.9 99.0 99.00
2002 01 03 02 277 12.5 13.7  0.98  4.00  3.51 999 1019.4   1.1   6.1  -7.7 99.0 99.00
2002 01 03 03 269 12.0 13.1  1.01  4.55  3.53 999 1019.2   1.2   5.7  -7.5 99.0 99.00
2002 01 03 04 273 10.9 12.8  1.00  4.55  3.67 999 1018.3   0.9   6.4  -7.2 99.0 99.00
2002 01 03 05 277 11.0 12.4  1.05  5.26  3.79 999 1017.4   0.6   6.7  -6.9 99.0 99.00
2002 01 03 06 260 10.9 12.1  1.00  4.55  3.64 999 1018.3   0.3   6.5  -7.5 99.0 99.00
2002 01 03 07 276 11.0 12.7  1.06  4.55  3.85 999 1018.2   0.4   6.2  -7.6 99.0 99.00
2002 01 03 08 282 10.0 11.8  1.00  4.55  3.68 999 1018.2   0.3   6.0  -7.8 99.0 99.00
2002 01 03 09 284  9.2 11.0  1.04  4.55  3.81 999 1017.3  -0.6   5.4  -8.0 99.0 99.00
2002 01 03 10 284  6.9  8.4  0.93  5.00  3.83 999 1017.0  -0.9   5.3  -7.8 99.0 99.00
2002 01 03 11 273  5.9  6.5  0.78  4.55  3.75 999 1017.8  -0.6   5.2  -7.7 99.0 99.00
2002 01 03 12 274  5.6  6.2  0.69  4.76  3.57 999 1017.3   0.0   5.8  -6.8 99.0 99.00
2002 01 03 13 284  6.6  7.8  0.61  4.17  3.40 999 1017.5   0.1   6.0  -6.8 99.0 99.00
2002 01 03 14 303  6.2  6.9  0.59  4.17  3.25 999 1017.3  -0.2   5.8  -7.7 99.0 99.00
2002 01 03 15 300  5.6  6.1  0.58  3.85  3.22 999 1016.2  -0.2   6.1  -7.3 99.0 99.00
2002 01 03 16 307  5.2  5.7  0.53  3.85  3.39 999 1014.5   0.4   6.5  -7.3 99.0 99.00
2002 01 03 17 333  6.5  7.5  0.43  3.33  3.35 999 1012.4   0.9   6.9  -8.6 99.0 99.00
2002 01 03 18 300  5.8  6.6  0.42  4.17  3.19 999 1012.0   1.3   6.9  -8.4 99.0 99.00
2002 01 03 19 311  6.7  8.3  0.44  4.35  3.15 999 1011.3   1.3   6.7  -7.8 99.0 99.00
2002 01 03 20 319  5.7  6.4  0.42  5.00  3.18 999 1010.6   1.5   6.5  -8.5 99.0 99.00
2002 01 03 21 320  5.0  5.6  0.36  2.25  3.00 999 1010.4   1.6   5.8  -8.5 99.0 99.00
2002 01 03 22 308  3.4  3.8  0.30 14.81  3.32 999 1010.4   1.7   5.4  -7.8 99.0 99.00
2002 01 03 23 323  6.6  7.4  0.28 14.81  3.67 999 1009.9   2.2   6.2  -7.9 99.0 99.00
2002 01 04 00 339  9.4 10.7  0.38 14.81  2.91 999 1010.1   1.9   6.2  -7.4 99.0 99.00
2002 01 04 01 341  7.5  8.2  0.45  2.94  2.99 999 1010.1   1.4   6.2  -8.2 99.0 99.00
2002 01 04 02 349  8.5  9.6  0.43  2.86  2.93 999 1010.0   0.9   6.3  -9.2 99.0 99.00
2002 01 04 03 338  7.9  8.7  0.38  2.60  2.86 999 1010.0   0.6   6.2  -9.6 99.0 99.00
2002 01 04 04 337  9.2 10.4  0.49  2.74  2.80 999 1009.3   0.1   6.1  -8.7 99.0 99.00
2002 01 04 05 337 11.7 12.6  0.49  2.86  2.80 999 1007.9  -0.5   6.0  -9.1 99.0 99.00
2002 01 04 06 338 12.8 14.0  0.67  3.33  3.08 999 1008.3   0.0   5.9 -10.2 99.0 99.00
2002 01 04 07 342 10.0 11.2  0.66  3.03  2.97 999 1009.8   0.0   6.0  -9.7 99.0 99.00
2002 01 04 08 329  8.9  9.9  0.56  2.74  2.82 999 1011.2  -0.6   5.8  -9.7 99.0 99.00
2002 01 04 09 312  5.2  6.3  0.35 14.81  2.86 999 1012.3  -0.7   5.7 -10.4 99.0 99.00
2002 01 04 10 327  6.4  7.3  0.31 14.81  2.89 999 1012.1  -1.0   5.7 -10.1 99.0 99.00
2002 01 04 11 316  8.0  9.0  0.38 14.81  2.83 999 1012.6  -1.2   6.1  -9.8 99.0 99.00
2002 01 04 12 315  7.9  9.6  0.37 11.43  2.93 999 1013.2  -1.5   6.2  -9.7 99.0 99.00
2002 01 04 13 325  9.7 11.8  0.51  3.03  2.92 999 1014.2  -1.6   6.2 -11.1 99.0 99.00
2002 01 04 14 327  8.0  9.2  0.56  3.23  3.05 999 1015.2  -2.0   6.2 -12.1 99.0 99.00
2002 01 04 15 335  7.1  9.2  0.56  2.86  3.08 999 1016.1  -1.9   6.1 -15.1 99.0 99.00
2002 01 04 16 335  8.9 10.7  0.66  2.86  3.13 999 1015.2  -1.7   5.9 -16.2 99.0 99.00
2002 01 04 17 330  5.9  7.1  0.62 10.00  3.20 999 1015.0  -1.2   5.8 -17.1 99.0 99.00
2002 01 04 18 314  7.1  8.1  0.51 11.43  3.27 999 1014.3  -0.5   5.8 -17.1 99.0 99.00
2002 01 04 19 299  5.7  6.5  0.47 10.81  3.56 999 1014.4   0.2   5.5 -16.3 99.0 99.00
2002 01 04 20 297  4.7  5.4  0.46 10.81  3.74 999 1014.1   1.3   5.5 -15.5 99.0 99.00
2002 01 04 21 302  8.3  9.1  0.44 11.43  3.94 999 1014.0   1.9   5.6 -17.3 99.0 99.00
2002 01 04 22 301  9.7 10.6  0.56 11.43  3.75 999 1014.5   2.0   5.7 -13.6 99.0 99.00
2002 01 04 23 288  8.3  9.0  0.60 11.43  3.82 999 1014.9   1.9   6.0 -12.4 99.0 99.00
2002 01 05 00 263  8.6  9.3  0.67 10.81  4.05 999 1015.2   2.0   6.0 -11.7 99.0 99.00
2002 01 05 01 260  8.1  9.6  0.73 10.81  3.78 999 1015.4   2.0   5.9 -10.1 99.0 99.00
2002 01 05 02 265  9.8 11.0  0.87 10.81  3.80 999 1015.3   2.2   5.7  -9.9 99.0 99.00
2002 01 05 03 259  8.4  9.4  0.86 10.81  3.76 999 1015.4   2.6   5.8  -7.6 99.0 99.00
2002 01 05 04 254 10.4 11.0  0.98  3.85  3.67 999 1014.8   3.0   5.9  -8.2 99.0 99.00
2002 01 05 05 273  9.9 11.2  1.00  4.17  3.83 999 1014.4   2.9   5.9  -4.8 99.0 99.00
2002 01 05 06 262 10.6 12.0  1.13  4.35  4.05 999 1014.3   2.9   5.9  -5.0 99.0 99.00
2002 01 05 07 273 12.3 13.2  1.28  4.76  4.18 999 1014.5   2.7   5.8  -9.9 99.0 99.00
2002 01 05 08 287 10.7 11.8  1.28  4.76  4.09 999 1014.8   2.4   5.3  -8.6 99.0 99.00
2002 01 05 09 301  8.5  9.3  1.17  4.76  4.27 999 1015.2   2.5   5.2  -8.2 99.0 99.00
2002 01 05 10 285  8.3  9.0  1.16 12.12  4.59 999 1015.7   2.8   5.0  -9.5 99.0 99.00
2002 01 05 11 275  8.4  9.2  1.39 11.43  4.69 999 1016.2   2.8   5.2  -8.9 99.0 99.00
2002 01 05 12 282  7.1  7.6  1.31  5.56  4.60 999 1016.4   2.6   5.3  -8.4 99.0 99.00
2002 01 05 13 274  9.1 10.2  1.26 12.90  4.74 999 1016.6   2.8   5.6 -10.4 99.0 99.00
2002 01 05 14 270  9.0 10.0  1.30  7.14  4.46 999 1017.2   2.5   5.7  -9.7 99.0 99.00
2002 01 05 15 274  7.6  8.5  1.27  7.14  4.51 999 1017.5   2.6   5.7  -8.1 99.0 99.00
2002 01 05 16 280  7.1  8.0  1.23 12.12  4.56 999 1017.3   2.8   5.7  -8.9 99.0 99.00
2002 01 05 17 283  8.3  8.8  1.16  7.14  4.50 999 1016.5   3.4   5.6  -8.0 99.0 99.00
2002 01 05 18 275  6.7  7.6  1.11 11.43  4.55 999 1016.2   3.7   6.1  -8.6 99.0 99.00
2002 01 05 19 271  5.4  6.4  1.11 12.12  5.09 999 1016.0   4.0   6.3  -8.7 99.0 99.00
2002 01 05 20 237  5.3  6.1  1.07  7.14  4.98 999 1016.3   4.1   6.4  -7.8 99.0 99.00
2002 01 05 21 243  4.8  5.5  1.10  7.14  5.14 999 1016.1   4.6   6.4  -7.0 99.0 99.00
2002 01 05 22 237  7.5  8.0  1.14  6.67  4.94 999 1015.9   4.4   6.2  -6.9 99.0 99.00
2002 01 05 23 249  7.4  8.3  1.06  7.14  4.54 999 1016.5   4.5   5.2  -6.0 99.0 99.00
2002 01 06 00 262  9.0 10.1  1.08  6.67  4.43 999 1016.6   4.8   5.0  -4.9 99.0 99.00
2002 01 06 01 265  8.2  8.9  1.03  7.14  4.48 999 1016.9   4.6   5.7  -5.5 99.0 99.00
2002 01 06 02 259  7.4  8.5  1.06  6.25  4.44 999 1017.2   4.8   6.1  -3.8 99.0 99.00
2002 01 06 03 251  6.8  7.6  1.08  4.55  4.32 999 1017.3   5.0   6.1  -3.4 99.0 99.00
2002 01 06 04 258  7.2  8.8  1.09  6.25  4.47 999 1016.7   5.2   6.1  -3.3 99.0 99.00
2002 01 06 05 265  7.7  8.4  1.11  6.67  4.21 999 1016.7   4.7   6.1  -3.0 99.0 99.00
2002 01 06 06 259  8.5  8.8  1.15  6.67  4.40 999 1016.3   4.8   5.9  -4.9 99.0 99.00
2002 01 06 07 253  7.2  8.1  1.22  6.67  4.62 999 1016.7   4.9   5.5  -5.8 99.0 99.00
2002 01 06 08 241  8.3  9.3  1.32  6.67  4.61 999 1016.7   5.2   5.6  -4.5 99.0 99.00
2002 01 06 09 229  6.9  7.7  1.30  6.67  4.65 999 1016.0   4.8   5.7  -2.7 99.0 99.00
2002 01 06 10 246  6.4  6.7  1.32  6.67  4.77 999 1015.8   4.9   5.5  -4.5 99.0 99.00
2002 01 06 11 233  5.7  6.9  1.25  7.14  4.98 999 1015.9   5.3   5.4  -4.8 99.0 99.00
2002 01 06 12 229  7.1  7.4  1.19  6.67  4.79 999 1016.0   5.8   5.5  -6.1 99.0 99.00
2002 01 06 13 216  5.5  5.7  1.21  6.67  5.00 999 1015.7   6.2   5.8  -1.5 99.0 99.00
2002 01 06 14 210  5.1  5.3  1.02  6.67  4.60 999 1015.6   6.9   6.1   0.0 99.0 99.00
2002 01 06 15 223  7.1  7.6  1.03  6.67  4.59 999 1015.3   7.7   6.2  -1.2 99.0 99.00
2002 01 06 16 232  5.7  5.8  1.05  6.25  4.31 999 1014.5   7.4   6.2  -0.3 99.0 99.00
2002 01 06 17 240  4.9  5.3  1.01  6.25  4.33 999 1013.5   7.1   6.2   0.5 99.0 99.00
2002 01 06 18 269  3.0  3.4  0.97  5.88  4.49 999 1012.5   6.5   6.1   1.2 99.0 99.00
2002 01 06 19 242  1.4  1.5  0.90  6.67  4.47 999 1011.6   6.5   6.1   1.5 99.0 99.00
2002 01 06 20 106  1.8  1.9  0.95  6.25  4.61 999 1010.4   6.3   6.0   1.2 99.0 99.00
2002 01 06 21  82  4.3  4.4  0.85  6.25  4.81 999 1008.9   6.2   6.1   1.8 99.0 99.00
2002 01 06 22 109  4.4  4.5  0.93  6.25  4.87 999 1008.4   6.5   5.9   2.9 99.0 99.00
2002 01 06 23  85  6.0  6.2  0.88  5.56  4.87 999 1006.2   7.1   6.1   3.0 99.0 99.00
2002 01 07 00  86  8.6  9.0  0.87  7.14  5.07 999 1004.1   7.6   6.1   4.1 99.0 99.00
2002 01 07 01  75  9.3  9.8  0.95  5.88  4.73 999 1002.2   7.0   6.1   3.2 99.0 99.00
2002 01 07 02  60 10.2 11.1  0.94  6.67  4.43 999 1000.3   5.7   6.1   3.1 99.0 99.00
2002 01 07 03  69 14.5 17.3  1.09  7.14  3.96 999  994.0   6.2   6.3   4.0 99.0 99.00
2002 01 07 04 140 14.8 16.3  1.48  4.55  4.31 999  991.9   9.8   6.3   7.2 99.0 99.00
2002 01 07 05 186 14.9 15.9  1.65  4.76  4.50 999  990.5  11.1   6.2   6.8 99.0 99.00
2002 01 07 06 194 13.6 15.4  1.70  6.67  4.74 999  989.8  10.5   6.1   7.4 99.0 99.00
2002 01 07 07 222 14.9 16.8  2.03  6.67  4.99 999  990.6   9.2   6.2   4.6 99.0 99.00
2002 01 07 08 221 12.3 14.1  2.47  7.14  5.50 999  990.9   8.4   6.1   4.3 99.0 99.00
2002 01 07 09 308  8.0  9.3  2.71  8.33  5.94 999  991.1   6.5   6.1   2.9 99.0 99.00
2002 01 07 10 342 12.7 14.1  2.45  8.33  5.66 999  992.3   2.5   6.2  -0.2 99.0 99.00
2002 01 07 11 351 10.3 12.1  2.08  8.33  5.66 999  993.6   2.5   6.1  -0.2 99.0 99.00
2002 01 07 12 350  9.2 10.7  2.01  8.33  5.88 999  995.6   2.6   6.1  -0.4 99.0 99.00
2002 01 07 13 352  7.9  8.9  2.17  8.33  6.79 999  996.9   2.6   6.2  -0.2 99.0 99.00
2002 01 07 14 344  7.1  7.8  2.93 10.81  8.11 999  998.4   2.5   6.0   0.0 99.0 99.00
2002 01 07 15 338  6.0  6.7  2.65 10.81  8.05 999  999.5   2.6   6.2   0.2 99.0 99.00
2002 01 07 16 340  6.6  7.3  2.59 10.81  8.19 999  999.5   2.5   6.0   0.1 99.0 99.00
2002 01 07 17 344  6.1  6.7  2.56 10.81  8.21 999  998.9   2.3   6.1  -0.3 99.0 99.00
2002 01 07 18 336  5.3  5.9  2.72 10.81  8.54 999  998.6   2.3   6.2  -0.4 99.0 99.00
2002 01 07 19   2  6.6  7.4  2.70 11.43  8.72 999  998.3   2.7   6.3  -0.4 99.0 99.00
2002 01 07 20 354  5.6  6.5  2.78 11.43  8.63 999  998.9   2.6   6.3  -0.4 99.0 99.00
2002 01 07 21 356  7.2  7.8  2.65 11.43  8.51 999  999.1   2.0   6.3  -0.5 99.0 99.00
2002 01 07 22 348  7.2  8.1  2.53 11.43  8.17 999 1000.0   1.7   6.2  -0.7 99.0 99.00
2002 01 07 23   3  9.7 11.5  2.79 12.90  8.70 999  999.4   1.2   6.2  -1.0 99.0 99.00
2002 01 08 00   0  9.8 11.1  2.58 12.12  8.02 999  999.5   1.4   6.0  -1.3 99.0 99.00
2002 01 08 01 359 10.6 11.7  2.50 12.12  8.10 999  999.8   1.4   6.0  -1.3 99.0 99.00
2002 01 08 02 356  9.4 10.6  2.31 12.12  8.05 999  999.7   0.9   6.1  -1.4 99.0 99.00
2002 01 08 03   1  9.8 11.1  2.48 12.12  8.04 999 1000.1   0.8   6.2  -1.7 99.0 99.00
2002 01 08 04 347 11.0 11.7  2.22 12.12  7.46 999 1000.6  -0.2   6.2  -2.3 99.0 99.00
2002 01 08 05 346 10.2 11.2  2.27 11.43  7.99 999 1001.2  -0.5   6.0  -2.5 99.0 99.00
2002 01 08 06 342 10.2 11.5  2.08 11.43  7.14 999 1002.1  -0.9   6.2  -2.9 99.0 99.00
2002 01 08 07 332 10.1 10.9  1.95 11.43  6.58 999 1003.2  -1.4   6.2  -3.9 99.0 99.00
2002 01 08 08 325 11.3 12.5  1.83 12.12  6.52 999 1003.9  -1.8   6.1  -4.8 99.0 99.00
2002 01 08 09 325  9.2 10.9  1.89 12.12  6.48 999 1004.4  -2.1   6.1  -5.1 99.0 99.00
2002 01 08 10 320 10.6 11.7  1.69 11.43  6.29 999 1005.5  -3.0   6.1  -6.0 99.0 99.00
2002 01 08 11 320 10.0 11.5  1.53 12.12  5.93 999 1006.7  -3.8   6.1  -6.8 99.0 99.00
2002 01 08 12 318  9.9 11.1  1.59 11.43  5.88 999 1008.0  -4.5   6.0  -7.9 99.0 99.00
2002 01 08 13 325  9.6 10.7  1.54 12.12  6.23 999 1009.1  -4.5   6.0  -9.1 99.0 99.00
2002 01 08 14 325  8.1  9.0  1.33 11.43  5.60 999 1010.2  -4.0   6.0 -10.1 99.0 99.00
2002 01 08 15 325  8.7  9.6  1.41 11.43  6.20 999 1011.1  -3.8   5.7 -11.1 99.0 99.00
2002 01 08 16 316  5.5  6.3  1.31 11.43  6.53 999 1011.2  -3.1   6.0 -10.9 99.0 99.00
2002 01 08 17 306  5.9  6.9  1.33 10.81  6.64 999 1011.4  -2.4   6.0 -10.0 99.0 99.00
2002 01 08 18 304  7.5  8.2  1.27 10.81  6.04 999 1011.4  -1.1   5.9 -10.0 99.0 99.00
2002 01 08 19 309  3.9  4.6  1.16 10.81  5.70 999 1011.3   0.0   5.8 -10.5 99.0 99.00
2002 01 08 20 291  5.4  6.2  1.05 11.43  6.00 999 1012.2   0.7   6.0  -9.7 99.0 99.00
2002 01 08 21 248  5.5  6.0  1.18 10.81  6.92 999 1012.1   1.5   5.9  -7.9 99.0 99.00
2002 01 08 22 254  7.1  7.5  1.20 10.00  6.91 999 1012.4   1.6   5.8  -8.8 99.0 99.00
2002 01 08 23 237  6.9  7.5  1.02 10.81  5.61 999 1012.7   1.8   5.9  -8.6 99.0 99.00
2002 01 09 00 234  9.8 11.3  1.24 10.81  5.18 999 1013.3   2.1   5.8  -5.6 99.0 99.00
2002 01 09 01 232 10.6 11.6  1.32 11.43  4.78 999 1012.7   2.1   5.9  -5.8 99.0 99.00
2002 01 09 02 226 10.1 10.8  1.36 11.43  4.73 999 1012.3   2.7   5.8  -5.9 99.0 99.00
2002 01 09 03 232 12.5 13.7  1.55  4.76  4.52 999 1012.0   3.1   5.7  -3.6 99.0 99.00
2002 01 09 04 229 13.4 14.8  1.55  4.76  4.44 999 1011.6   3.5   5.5  -3.4 99.0 99.00
2002 01 09 05 239 14.1 14.9  1.81  5.00  4.65 999 1010.9   3.3   5.7  -3.0 99.0 99.00
2002 01 09 06 239 14.1 15.9  2.26  5.88  4.70 999 1010.4   3.0   5.7  -5.3 99.0 99.00
2002 01 09 07 247 15.5 17.5  2.45  6.25  4.92 999 1010.6   2.4   5.7  -6.2 99.0 99.00
2002 01 09 08 238 14.8 16.4  2.30  6.67  5.10 999 1009.9   2.4   5.6  -6.2 99.0 99.00
2002 01 09 09 241 14.5 15.2  2.28  6.25  5.00 999 1009.6   2.7   5.8  -6.6 99.0 99.00
2002 01 09 10 245 18.1 20.3  2.62  6.67  5.10 999 1009.3   3.4   5.7  -7.6 99.0 99.00
2002 01 09 11 235 16.1 17.1  2.41  7.14  5.23 999 1008.8   3.8   5.8  -6.3 99.0 99.00
2002 01 09 12 229 14.3 17.1  2.51  7.14  5.32 999 1009.1   4.5   5.6  -4.7 99.0 99.00
2002 01 09 13 225 14.3 16.6  2.68  7.69  5.43 999 1008.5   5.4   5.4  -4.8 99.0 99.00
2002 01 09 14 228 13.8 15.0  2.53  6.67  5.47 999 1008.4   5.8   5.2  -2.5 99.0 99.00
2002 01 09 15 222 14.5 16.2  2.51  7.69  5.54 999 1007.7   6.1   5.1  -2.4 99.0 99.00
2002 01 09 16 225 13.7 16.3  2.48  7.69  5.34 999 1006.7   6.0   5.4  -0.5 99.0 99.00
2002 01 09 17 227 15.1 16.9  2.28  7.69  5.23 999 1005.0   6.0   5.2  -0.7 99.0 99.00
2002 01 09 18 235 15.8 17.3  2.51  7.69  5.19 999 1004.0   5.7   5.1  -2.4 99.0 99.00
2002 01 09 19 232 17.9 19.5  2.51  8.33  5.22 999 1003.4   4.3   5.4  -1.4 99.0 99.00
2002 01 09 20 230 15.1 16.7  2.35  7.69  5.26 999 1003.4   4.9   5.3   0.0 99.0 99.00
2002 01 09 21 227 13.7 15.2  2.71  7.69  5.36 999 1002.8   5.5   5.3   0.6 99.0 99.00
2002 01 09 22 217 12.4 13.3  2.40  8.33  5.29 999 1001.9   6.5   5.9   1.5 99.0 99.00
2002 01 09 23 232 14.1 15.4  2.35  7.69  5.51 999 1001.9   7.1   6.2   1.5 99.0 99.00
2002 01 10 00 229 13.4 14.6  2.41  8.33  5.28 999 1001.3   6.7   6.1   1.6 99.0 99.00
2002 01 10 01 232 15.2 17.0  2.48  8.33  5.66 999 1000.7   7.2   6.2   1.7 99.0 99.00
2002 01 10 02 240 14.5 15.5  2.51  8.33  5.52 999 1001.0   6.7   6.1   0.0 99.0 99.00
2002 01 10 03 241 14.3 16.3  2.85  9.09  5.86 999 1001.2   6.3   6.2  -1.1 99.0 99.00
2002 01 10 04 247 12.9 13.7  2.65  9.09  5.81 999 1000.9   5.8   6.3  -0.5 99.0 99.00
2002 01 10 05 256 14.3 15.9  2.57 10.00  5.80 999 1000.6   5.9   6.2   0.4 99.0 99.00
2002 01 10 06 256 11.9 12.5  2.38  9.09  5.66 999 1001.1   5.8   6.2  -0.6 99.0 99.00
2002 01 10 07 255 13.6 14.9  2.60  9.09  5.72 999 1001.6   6.1   6.2  -0.3 99.0 99.00
2002 01 10 08 255 14.7 15.6  2.53  9.09  5.59 999 1002.0   6.5   6.1   0.6 99.0 99.00
2002 01 10 09 245 14.6 15.9  2.72  9.09  5.87 999 1002.3   7.1   5.8   0.4 99.0 99.00
2002 01 10 10 244 13.5 14.7  2.52  9.09  5.86 999 1002.4   7.2   5.9   0.1 99.0 99.00
2002 01 10 11 255 12.0 13.7  2.52  9.09  5.92 999 1003.0   7.0   6.2   0.7 99.0 99.00
2002 01 10 12 252 12.1 13.1  2.23 10.00  5.75 999 1003.5   7.2   6.1   1.0 99.0 99.00
2002 01 10 13 258 12.4 13.6  2.48 10.00  6.05 999 1003.8   7.0   6.1   0.9 99.0 99.00
2002 01 10 14 254 15.1 16.7  2.52 10.00  5.64 999 1004.0   7.3   6.1   0.3 99.0 99.00
2002 01 10 15 250 12.9 14.3  2.21  7.69  5.69 999 1005.0   7.2   6.0   0.8 99.0 99.00
2002 01 10 16 247 13.8 15.0  2.29 10.81  5.74 999 1005.1   7.3   6.0   1.2 99.0 99.00
2002 01 10 17 247 14.4 15.9  2.17 10.00  5.40 999 1004.7   7.4   6.1   1.5 99.0 99.00
2002 01 10 18 244 15.0 16.6  2.02  8.33  5.46 999 1004.5   7.7   5.9   1.3 99.0 99.00
